,v,v_err,i,i_err,vi,vi_err,x,y
1752,19.004,0.0038,18.234,0.004,0.77,0.0055,4151.021,1196.269
1755,19.09,0.007,18.344,0.011,0.746,0.013,4160.513,1460.79
1756,17.909,0.01,17.213,0.01,0.696,0.0141,4140.922,1512.101
1757,16.176,0.0046,15.3,0.0046,0.876,0.0066,4148.022,1601.333
1761,19.117,0.016,18.361,0.017,0.756,0.0233,4182.818,1497.266
1763,18.161,0.016,17.45,0.009,0.711,0.0184,4183.766,1640.002
1767,18.517,0.003,17.787,0.0032,0.73,0.0044,4198.438,1270.404
1768,18.451,0.001,17.726,0.009,0.725,0.0091,4198.124,1325.272
1774,16.126,0.0046,15.229,0.0045,0.897,0.0064,4201.58,1907.958
1777,18.602,0.003,17.872,0.008,0.73,0.0085,4221.532,1415.497
1779,18.353,0.012,17.654,0.015,0.699,0.0192,4227.813,1489.163
1780,19.297,0.005,18.525,0.013,0.772,0.0139,4216.584,1700.705
1781,18.787,0.006,18.043,0.006,0.744,0.0085,4230.29,1696.651
1782,18.119,0.006,17.416,0.009,0.703,0.0108,4224.7,1771.612
1783,18.293,0.004,17.585,0.008,0.708,0.0089,4222.418,1825.002
1785,19.126,0.01,18.371,0.006,0.755,0.0117,4226.568,1938.609
1786,18.259,0.0027,17.528,0.0029,0.731,0.0039,4238.237,1273.748
1787,18.98,0.0038,18.226,0.004,0.754,0.0055,4261.764,1363.685
1788,17.825,0.01,17.057,0.01,0.768,0.0141,4248.598,1433.404
1791,18.336,0.005,17.579,0.005,0.757,0.0071,4257.333,1743.658
1794,18.849,0.01,18.112,0.003,0.737,0.0104,4254.897,1835.863
1795,18.755,0.011,18.053,0.007,0.702,0.013,4250.167,1850.942
1796,19.393,0.005,18.611,0.006,0.782,0.0078,4242.521,1923.495
1797,17.768,0.012,17.054,0.017,0.714,0.0208,4269.598,1417.434
1798,18.927,0.004,18.184,0.001,0.743,0.0041,4264.767,1514.532
1799,18.421,0.008,17.714,0.013,0.707,0.0153,4278.585,1561.068
1803,18.042,0.009,17.343,0.003,0.699,0.0095,4299.693,1427.343
1805,19.053,0.003,18.298,0.011,0.755,0.0114,4307.035,1509.041
1809,18.714,0.005,17.986,0.012,0.728,0.013,4309.707,1648.202
1813,16.171,0.0046,15.282,0.0046,0.889,0.0065,4321.103,1334.739
1815,19.248,0.007,18.478,0.007,0.77,0.0099,4321.351,1503.709
1816,17.617,0.004,16.902,0.008,0.715,0.0089,4314.7,1764.187
1818,18.218,0.006,17.518,0.003,0.7,0.0067,4324.835,1860.744
1819,19.105,0.004,18.345,0.008,0.76,0.0089,4328.447,1939.62
1821,19.194,0.002,18.426,0.005,0.768,0.0054,4350.364,1446.118
1822,19.099,0.008,18.357,0.019,0.742,0.0206,4338.923,1595.927
1825,18.212,0.007,17.507,0.008,0.705,0.0106,4353.41,1909.912
1828,19.055,0.013,18.319,0.007,0.736,0.0148,4351.926,1972.881
1830,19.448,0.009,18.667,0.007,0.781,0.0114,4382.073,1564.798
1832,19.195,0.011,18.445,0.016,0.75,0.0194,4385.203,1696.295
1834,18.951,0.009,18.213,0.007,0.738,0.0114,4368.078,1912.529
1836,18.816,0.007,18.095,0.015,0.721,0.0166,4396.734,1506.71
1837,19.443,0.013,18.663,0.01,0.78,0.0164,4393.896,1565.206
1838,19.123,0.008,18.371,0.009,0.752,0.012,4412.134,1628.128
1839,18.104,0.004,17.412,0.005,0.692,0.0064,4402.631,1719.426
1841,17.431,0.01,16.702,0.005,0.729,0.0112,4400.849,1939.523
1843,17.688,0.019,16.987,0.01,0.701,0.0215,4420.123,1474.31
1847,18.78,0.006,18.064,0.009,0.716,0.0108,4413.557,1742.739
1848,17.627,0.005,16.931,0.01,0.696,0.0112,4425.179,1747.597
1849,17.348,0.006,16.584,0.01,0.764,0.0117,4422.581,1769.527
1850,18.773,0.006,18.046,0.009,0.727,0.0108,4417.261,1869.837
1857,18.396,0.0029,17.677,0.0031,0.719,0.0042,4465.829,1397.284
1865,18.26,0.008,17.565,0.011,0.695,0.0136,4494.81,1584.896
1867,17.62,0.007,16.91,0.008,0.71,0.0106,4503.294,1672.993
1868,18.944,0.007,18.205,0.009,0.739,0.0114,4512.109,1743.995
1870,19.077,0.008,18.339,0.013,0.738,0.0153,4496.226,1820.559
1871,18.293,0.011,17.583,0.007,0.71,0.013,4492.861,1883.868
1875,18.932,0.0037,18.189,0.0039,0.743,0.0054,4517.445,1455.435
1876,18.326,0.0028,17.56,0.0029,0.766,0.004,4527.422,1443.246
1879,15.594,0.0036,14.687,0.0035,0.907,0.005,4533.502,1706.95
1880,18.202,0.007,17.515,0.01,0.687,0.0122,4525.353,1748.06
1882,19.368,0.0045,18.61,0.0048,0.758,0.0065,4551.577,1393.559
1884,18.204,0.002,17.5,0.015,0.704,0.0151,4546.508,1534.374
1885,19.182,0.008,18.423,0.007,0.759,0.0106,4561.602,1983.308
1887,18.792,0.006,18.066,0.006,0.726,0.0085,4567.629,1811.996
1888,18.834,0.011,18.094,0.011,0.74,0.0156,4575.691,1822.17
1889,18.819,0.01,18.085,0.005,0.734,0.0112,4571.652,1878.209
1891,19.425,0.013,18.637,0.011,0.788,0.017,4582.107,1895.358
1893,16.481,0.0054,15.598,0.0053,0.883,0.0076,4593.367,1581.617
1894,17.212,0.0075,16.413,0.006,0.799,0.0096,4610.195,1580.734
1895,18.999,0.004,18.25,0.019,0.749,0.0194,4600.97,1627.085
1896,17.961,0.0024,17.281,0.0026,0.68,0.0035,4624.909,1433.144
1898,18.445,0.01,17.745,0.01,0.7,0.0141,4617.264,1645.649
1899,19.127,0.01,18.369,0.004,0.758,0.0108,4634.993,1675.097
1902,19.415,0.003,18.628,0.003,0.787,0.0042,4639.582,1586.023
1903,17.627,0.01,16.915,0.005,0.712,0.0112,4641.297,1606.55
1909,16.278,0.0049,15.408,0.0049,0.87,0.0069,4686.042,1633.194
1911,18.855,0.004,18.128,0.01,0.727,0.0108,4673.237,1771.972
1915,19.292,0.005,18.504,0.007,0.788,0.0086,4684.971,1835.08
1916,18.376,0.002,17.667,0.005,0.709,0.0054,4667.607,1865.796
1917,19.113,0.009,18.341,0.013,0.772,0.0158,4673.516,1873.154
1919,17.88,0.0023,17.177,0.0025,0.703,0.0033,4691.729,1517.745
1920,19.371,0.009,18.593,0.028,0.778,0.0294,4688.623,1577.371
1922,18.795,0.004,18.058,0.01,0.737,0.0108,4703.704,1779.218
1925,17.542,0.03,16.821,0.016,0.721,0.034,4726.685,1557.655
1929,18.129,0.0025,17.434,0.0028,0.695,0.0038,4762.716,1492.637
1930,19.361,0.0045,18.584,0.0047,0.777,0.0065,4742.303,1553.044
1931,18.368,0.0028,17.661,0.0031,0.707,0.0042,4785.548,1514.352
1932,18.067,0.011,17.372,0.006,0.695,0.0125,4765.34,1756.452
1940,16.12,0.0046,15.166,0.0044,0.954,0.0063,4817.441,1848.025
1943,19.18,0.015,18.411,0.009,0.769,0.0175,4827.745,1987.202
1944,16.662,0.0059,15.779,0.0058,0.883,0.0083,4842.932,1641.325
1946,18.633,0.013,17.914,0.011,0.719,0.017,4856.216,1867.255
1950,18.727,0.01,18.023,0.01,0.704,0.0141,4872.797,1806.145
1954,18.596,0.007,17.902,0.007,0.694,0.0099,4892.146,1952.429
1955,18.842,0.005,18.093,0.013,0.749,0.0139,4892.13,1962.484
1956,19.163,0.0041,18.351,0.0042,0.812,0.0059,4937.674,1608.8
1957,17.526,0.005,16.798,0.007,0.728,0.0086,4916.393,1860.94
1959,18.595,0.0032,17.852,0.0034,0.743,0.0046,4961.41,1605.911
1961,19.38,0.008,18.593,0.001,0.787,0.0081,4983.785,1720.694
1962,18.92,0.017,18.181,0.013,0.739,0.0214,4984.167,1785.002
1964,18.052,0.0025,17.331,0.0026,0.721,0.0036,4996.302,1647.478
1965,18.443,0.003,17.736,0.0032,0.707,0.0043,4989.702,1682.54
1970,18.211,0.006,17.507,0.007,0.704,0.0092,5014.318,1899.009
1972,18.818,0.006,18.087,0.006,0.731,0.0085,5035.757,1926.954
1973,15.537,0.0035,14.629,0.0034,0.908,0.0049,5026.112,1968.04
1974,19.337,0.0045,18.56,0.0047,0.777,0.0065,5039.775,1659.605
1975,19.235,0.006,18.468,0.003,0.767,0.0067,5049.115,1857.667
1976,18.408,0.0029,17.697,0.0031,0.711,0.0043,5075.55,1666.299
1978,16.515,0.0055,15.619,0.0054,0.896,0.0077,5072.405,1792.209
1979,19.059,0.0039,18.296,0.0041,0.763,0.0057,5100.136,1659.358
1981,19.245,0.0043,18.472,0.0045,0.773,0.0062,5124.559,1667.057
1983,18.23,0.006,17.591,0.01,0.639,0.0117,5130.821,1824.869
1988,19.278,0.004,18.497,0.003,0.781,0.005,5170.036,1772.924
1990,18.251,0.0027,17.552,0.0029,0.699,0.004,5210.158,1761.692
1994,18.043,0.002,17.332,0.002,0.711,0.0028,5197.697,1951.658
1995,18.872,0.005,18.132,0.004,0.74,0.0064,5223.67,1864.587
1997,18.465,0.015,17.737,0.004,0.728,0.0155,5238.421,1959.374
1998,18.682,0.007,17.95,0.003,0.732,0.0076,5242.277,1955.61
2000,18.515,0.016,17.793,0.007,0.722,0.0175,5287.354,1878.453
2001,18.938,0.015,18.193,0.02,0.745,0.025,5306.952,1878.896
2002,18.568,0.0031,17.855,0.0034,0.713,0.0046,5335.643,1835.711
2003,18.638,0.003,17.909,0.005,0.729,0.0058,5327.806,1858.605
2005,17.832,0.0022,17.131,0.0024,0.701,0.0033,5347.481,1840.499
2008,19.372,0.014,18.582,0.009,0.79,0.0166,5357.573,1967.076
2009,19.093,0.014,18.335,0.001,0.758,0.014,5367.425,1939.653
2012,19.089,0.004,18.336,0.0042,0.753,0.0058,5454.618,1857.263
2013,18.267,0.0,17.551,0.003,0.716,0.003,5469.584,1983.461
2015,18.034,0.0025,17.324,0.0027,0.71,0.0036,5559.461,1920.572
2016,18.957,0.0038,18.202,0.004,0.755,0.0055,5563.0,1931.225
2017,17.663,0.0021,16.947,0.0022,0.716,0.003,5559.844,1953.7
2018,19.142,0.0041,18.352,0.0043,0.79,0.0059,5566.085,1913.515
2019,17.995,0.0024,17.283,0.0026,0.712,0.0036,5572.412,1917.713
2021,19.091,0.004,18.323,0.0042,0.768,0.0058,5609.328,1921.965
2023,18.706,0.0031,17.993,0.0034,0.713,0.0046,692.646,2978.459
2025,19.232,0.004,18.456,0.0042,0.776,0.0058,804.225,2670.34
2026,19.155,0.0038,18.41,0.0041,0.745,0.0056,798.241,2856.052
2030,19.074,0.0037,18.325,0.0039,0.749,0.0054,829.554,2800.764
2034,18.024,0.019,17.295,0.001,0.729,0.019,858.801,2827.723
2035,17.222,0.0016,16.366,0.001,0.856,0.0019,853.522,2883.2
2036,19.092,0.0037,18.334,0.004,0.758,0.0054,882.851,2666.688
2038,19.377,0.003,18.594,0.009,0.783,0.0095,868.41,2889.375
2043,17.439,0.005,16.66,0.005,0.779,0.0071,903.254,2900.056
2048,18.052,0.014,17.329,0.001,0.723,0.014,929.088,2603.925
2049,19.351,0.011,18.565,0.006,0.786,0.0125,935.879,2628.959
2051,17.539,0.0018,16.755,0.0019,0.784,0.0027,943.299,2334.382
2053,17.358,0.0017,16.583,0.01,0.775,0.0101,953.743,2650.268
2054,19.279,0.009,18.517,0.003,0.762,0.0095,950.911,2675.215
2056,18.849,0.015,18.113,0.004,0.736,0.0155,940.59,2844.066
2058,17.77,0.008,17.054,0.003,0.716,0.0085,961.2,2870.515
2060,18.801,0.015,18.004,0.009,0.797,0.0175,978.583,2734.247
2063,19.415,0.0044,18.611,0.0045,0.804,0.0063,994.895,2309.703
2064,19.045,0.004,18.295,0.005,0.75,0.0064,1003.027,2652.111
2065,18.812,0.014,18.063,0.006,0.749,0.0152,998.054,2693.273
2066,17.365,0.003,16.558,0.01,0.807,0.0104,1023.427,2580.567
2069,19.259,0.008,18.493,0.009,0.766,0.012,1029.704,2959.517
2073,18.327,0.017,17.603,0.003,0.724,0.0173,1057.874,2928.329
2074,19.123,0.004,18.336,0.011,0.787,0.0117,1073.11,2250.878
2075,19.277,0.009,18.492,0.015,0.785,0.0175,1085.891,2240.386
2082,18.592,0.003,17.822,0.0031,0.77,0.0043,1088.272,2123.686
2088,19.368,0.016,18.591,0.004,0.777,0.0165,1110.428,2855.987
2089,19.14,0.015,18.397,0.002,0.743,0.0151,1096.637,2919.101
2092,18.588,0.003,17.834,0.0032,0.754,0.0043,1127.23,2249.611
2093,17.507,0.01,16.73,0.008,0.777,0.0128,1124.642,2266.17
2094,17.933,0.014,17.192,0.007,0.741,0.0157,1133.399,2299.654
2095,17.786,0.009,17.043,0.005,0.743,0.0103,1136.028,2350.19
2096,18.486,0.004,17.767,0.008,0.719,0.0089,1132.63,2456.247
2097,19.066,0.009,18.302,0.004,0.764,0.0098,1132.448,2520.127
2101,17.877,0.0021,17.104,0.0023,0.773,0.0031,1162.303,2110.225
2103,17.81,0.003,17.079,0.003,0.731,0.0042,1147.746,2293.799
2108,17.839,0.036,17.071,0.026,0.768,0.0444,1177.675,2045.225
2109,17.856,0.011,17.087,0.014,0.769,0.0178,1170.014,2100.948
2114,18.627,0.004,17.912,0.005,0.715,0.0064,1171.112,2833.002
2116,18.792,0.044,18.016,0.014,0.776,0.0462,1198.349,2064.813
2118,19.202,0.029,18.403,0.007,0.799,0.0298,1195.773,2117.238
2125,18.822,0.003,18.089,0.007,0.733,0.0076,1210.716,2769.893
2127,18.276,0.023,17.505,0.006,0.771,0.0238,1214.0,2120.005
2129,17.822,0.01,17.092,0.009,0.73,0.0135,1228.328,2222.045
2130,19.08,0.014,18.313,0.013,0.767,0.0191,1220.744,2254.004
2137,18.628,0.008,17.864,0.015,0.764,0.017,1255.197,1996.309
2139,19.347,0.013,18.553,0.004,0.794,0.0136,1261.089,2169.944
2140,15.637,0.163,14.681,0.012,0.956,0.1634,1241.779,2198.041
2142,17.759,0.012,17.021,0.003,0.738,0.0124,1258.283,2294.043
2143,19.399,0.03,18.604,0.003,0.795,0.0301,1262.968,2299.88
2144,17.644,0.01,16.893,0.015,0.751,0.018,1240.115,2332.439
2145,17.989,0.011,17.263,0.005,0.726,0.0121,1251.124,2318.95
2152,17.805,0.01,17.104,0.006,0.701,0.0117,1255.59,2865.332
2157,17.737,0.01,17.014,0.004,0.723,0.0108,1282.397,2474.978
2160,18.396,0.005,17.692,0.005,0.704,0.0071,1278.125,2726.645
2166,17.875,0.013,17.149,0.002,0.726,0.0132,1291.102,2310.324
2167,17.762,0.011,16.974,0.0,0.788,0.011,1295.876,2328.686
2169,18.619,0.01,17.895,0.003,0.724,0.0104,1292.804,2458.289
2170,19.376,0.007,18.601,0.009,0.775,0.0114,1310.321,2439.196
2172,19.353,0.016,18.577,0.007,0.776,0.0175,1306.069,2549.087
2176,18.735,0.009,18.006,0.007,0.729,0.0114,1306.12,2910.199
2178,18.665,0.012,17.873,0.009,0.792,0.015,1334.819,2047.615
2179,18.372,0.014,17.646,0.009,0.726,0.0166,1320.029,2228.661
2186,18.952,0.011,18.216,0.003,0.736,0.0114,1313.832,2955.503
2187,18.443,0.008,17.733,0.009,0.71,0.012,1329.182,2967.592
2188,19.39,0.016,18.608,0.018,0.782,0.0241,1346.912,2012.774
2192,19.008,0.003,18.265,0.007,0.743,0.0076,1361.365,2366.446
2196,19.418,0.002,18.594,0.004,0.824,0.0045,1346.761,2693.29
2200,18.42,0.016,17.674,0.006,0.746,0.0171,1368.388,2078.031
2205,18.286,0.024,17.545,0.008,0.741,0.0253,1381.959,2204.56
2206,19.107,0.008,18.323,0.01,0.784,0.0128,1364.719,2685.229
2211,18.536,0.015,17.794,0.007,0.742,0.0166,1409.134,2068.061
2212,18.854,0.024,18.076,0.008,0.778,0.0253,1400.601,2157.74
2213,18.496,0.011,17.772,0.005,0.724,0.0121,1400.089,2394.045
2214,18.553,0.007,17.837,0.001,0.716,0.0071,1399.833,2467.027
2215,18.192,0.01,17.531,0.005,0.661,0.0112,1409.739,2512.438
2216,18.416,0.006,17.708,0.004,0.708,0.0072,1401.767,2556.414
2218,19.177,0.009,18.402,0.041,0.775,0.042,1408.671,2780.448
2219,18.363,0.01,17.654,0.007,0.709,0.0122,1389.65,2981.439
2222,18.378,0.012,17.675,0.004,0.703,0.0126,1435.154,2721.475
2225,17.799,0.015,17.104,0.002,0.695,0.0151,1422.87,2859.158
2227,18.579,0.011,17.871,0.007,0.708,0.013,1421.456,2908.596
2230,19.05,0.022,18.282,0.008,0.768,0.0234,1448.104,2181.646
2233,19.014,0.005,18.254,0.012,0.76,0.013,1461.787,2352.499
2234,18.993,0.002,18.24,0.009,0.753,0.0092,1461.729,2371.858
2235,18.56,0.014,17.825,0.003,0.735,0.0143,1448.632,2429.354
2238,19.386,0.003,18.627,0.007,0.759,0.0076,1442.306,2753.716
2239,18.948,0.016,18.212,0.004,0.736,0.0165,1445.444,2791.012
2240,17.418,0.001,16.604,0.001,0.814,0.0014,1470.34,2106.326
2242,18.699,0.017,17.98,0.003,0.719,0.0173,1476.337,2594.189
2243,17.662,0.004,16.954,0.005,0.708,0.0064,1481.442,2651.852
2244,19.348,0.009,18.569,0.007,0.779,0.0114,1469.51,2681.108
2245,17.606,0.013,16.892,0.004,0.714,0.0136,1486.172,2676.924
2246,19.372,0.017,18.608,0.004,0.764,0.0175,1485.617,2744.432
2248,18.514,0.01,17.824,0.006,0.69,0.0117,1467.135,2833.744
2249,16.811,0.006,15.981,0.006,0.83,0.0085,1468.439,2869.113
2250,18.241,0.013,17.545,0.008,0.696,0.0153,1471.227,2933.039
2255,19.164,0.032,18.386,0.018,0.778,0.0367,1490.516,2212.473
2260,19.276,0.017,18.496,0.018,0.78,0.0248,1510.25,2287.427
2261,18.484,0.033,17.752,0.007,0.732,0.0337,1500.171,2314.595
2264,18.923,0.015,18.118,0.005,0.805,0.0158,1496.108,2589.402
2268,18.585,0.013,17.874,0.012,0.711,0.0177,1493.642,2956.721
2270,19.214,0.011,18.451,0.009,0.763,0.0142,1514.523,2179.996
2271,17.829,0.007,17.093,0.01,0.736,0.0122,1520.615,2171.973
2273,18.867,0.007,18.097,0.016,0.77,0.0175,1513.308,2231.326
2274,17.776,0.018,17.037,0.006,0.739,0.019,1521.543,2227.684
2275,17.32,0.0016,16.459,0.006,0.861,0.0062,1526.13,2286.854
2280,17.275,0.0016,16.45,0.0017,0.825,0.0023,1535.669,2476.64
2281,18.682,0.004,17.968,0.003,0.714,0.005,1537.906,2556.998
2282,18.625,0.016,17.907,0.002,0.718,0.0161,1526.952,2635.468
2286,19.341,0.004,18.581,0.005,0.76,0.0064,1531.913,2906.865
2292,17.564,0.007,16.813,0.01,0.751,0.0122,1582.738,2074.235
2293,17.295,0.0016,16.474,0.001,0.821,0.0019,1586.813,2206.535
2294,19.373,0.009,18.599,0.008,0.774,0.012,1564.709,2593.664
2295,18.811,0.004,18.088,0.005,0.723,0.0064,1572.979,2590.692
2296,19.153,0.003,18.385,0.008,0.768,0.0085,1584.367,2651.942
2298,18.758,0.007,18.023,0.007,0.735,0.0099,1612.092,2006.443
2299,19.2,0.007,18.438,0.016,0.762,0.0175,1592.164,2048.186
2302,19.436,0.001,18.65,0.009,0.786,0.0091,1609.137,2189.831
2306,18.3,0.006,17.605,0.005,0.695,0.0078,1603.523,2619.168
2309,17.753,0.01,17.054,0.005,0.699,0.0112,1608.308,2775.877
2310,18.769,0.013,18.045,0.004,0.724,0.0136,1608.941,2807.957
2311,19.253,0.014,18.49,0.012,0.763,0.0184,1608.271,2866.63
2316,17.939,0.012,17.222,0.013,0.717,0.0177,1623.298,2099.473
2317,19.183,0.016,18.434,0.014,0.749,0.0213,1633.245,2136.076
2319,17.732,0.024,17.014,0.006,0.718,0.0247,1629.859,2205.542
2320,19.328,0.005,18.557,0.015,0.771,0.0158,1618.283,2299.799
2323,18.978,0.013,18.196,0.004,0.782,0.0136,1618.788,2761.023
2324,18.517,0.014,17.81,0.003,0.707,0.0143,1624.068,2885.471
2325,18.859,0.015,18.134,0.003,0.725,0.0153,1615.724,2918.561
2326,18.89,0.012,18.168,0.005,0.722,0.013,1636.499,2918.735
2327,17.395,0.012,16.64,0.002,0.755,0.0122,1620.13,2948.608
2332,19.257,0.005,18.497,0.012,0.76,0.013,1645.034,2309.991
2334,18.187,0.031,17.531,0.007,0.656,0.0318,1652.044,2357.481
2338,19.339,0.013,18.581,0.009,0.758,0.0158,1661.206,2697.164
2341,19.222,0.009,18.464,0.008,0.758,0.012,1640.41,2879.243
2342,18.989,0.008,18.174,0.005,0.815,0.0094,1666.226,2026.905
2343,19.044,0.013,18.299,0.008,0.745,0.0153,1668.975,2073.707
2344,16.928,0.0064,16.048,0.0063,0.88,0.009,1675.03,2110.196
2346,17.498,0.021,16.764,0.014,0.734,0.0252,1680.815,2286.369
2347,18.675,0.028,17.954,0.015,0.721,0.0318,1686.178,2273.183
2348,19.383,0.0,18.579,0.028,0.804,0.028,1666.929,2349.865
2349,19.408,0.048,18.57,0.008,0.838,0.0487,1669.671,2348.847
2350,19.232,0.009,18.454,0.002,0.778,0.0092,1679.988,2394.635
2351,18.618,0.001,17.924,0.009,0.694,0.0091,1664.7,2413.775
2354,17.535,0.001,16.835,0.0,0.7,0.001,1681.016,2547.109
2355,17.966,0.011,17.278,0.005,0.688,0.0121,1672.897,2723.844
2357,17.63,0.011,16.913,0.01,0.717,0.0149,1699.49,2059.861
2358,18.104,0.013,17.404,0.015,0.7,0.0198,1696.779,2153.449
2363,16.43,0.005,15.614,0.0051,0.816,0.0072,1697.064,2673.279
2365,19.167,0.015,18.419,0.002,0.748,0.0151,1689.323,2847.699
2367,18.493,0.01,17.784,0.008,0.709,0.0128,1695.565,2906.321
2369,17.519,0.009,16.814,0.004,0.705,0.0098,1704.193,2937.362
2370,18.947,0.01,18.223,0.011,0.724,0.0149,1710.757,2970.605
2373,18.097,0.008,17.405,0.013,0.692,0.0153,1732.681,2219.234
2374,17.385,0.009,16.625,0.012,0.76,0.015,1730.172,2250.953
2377,17.676,0.006,16.986,0.002,0.69,0.0063,1717.627,2578.632
2378,18.443,0.014,17.747,0.004,0.696,0.0146,1734.408,2638.804
2382,19.214,0.008,18.472,0.005,0.742,0.0094,1715.365,2820.741
2383,18.148,0.006,17.468,0.005,0.68,0.0078,1713.216,2918.721
2385,18.554,0.007,17.833,0.009,0.721,0.0114,1744.621,2005.883
2386,19.203,0.019,18.435,0.005,0.768,0.0196,1758.859,2036.999
2388,18.831,0.025,18.109,0.006,0.722,0.0257,1739.159,2489.273
2394,18.519,0.004,17.825,0.007,0.694,0.0081,1741.891,2927.529
2396,17.991,0.014,17.3,0.002,0.691,0.0141,1752.708,2942.276
2397,19.437,0.007,18.668,0.004,0.769,0.0081,1756.465,2979.772
2398,19.298,0.006,18.48,0.012,0.818,0.0134,1783.519,2144.406
2399,18.362,0.019,17.665,0.014,0.697,0.0236,1787.458,2211.329
2400,17.194,0.0015,16.355,0.0073,0.839,0.0074,1780.921,2325.348
2401,19.329,0.046,18.55,0.035,0.779,0.0578,1783.575,2316.85
2402,18.803,0.025,18.08,0.008,0.723,0.0262,1787.515,2334.581
2403,17.856,0.023,17.176,0.008,0.68,0.0244,1782.119,2441.228
2404,19.309,0.01,18.576,0.002,0.733,0.0102,1787.048,2491.213
2405,19.258,0.003,18.523,0.009,0.735,0.0095,1779.472,2545.103
2406,17.963,0.005,17.284,0.004,0.679,0.0064,1770.074,2620.941
2410,18.226,0.012,17.546,0.002,0.68,0.0122,1783.842,2797.722
2413,16.885,0.0063,16.02,0.0062,0.865,0.0089,1810.866,2049.686
2414,18.496,0.018,17.795,0.015,0.701,0.0234,1812.281,2181.356
2415,18.139,0.016,17.415,0.013,0.724,0.0206,1789.326,2230.644
2417,18.227,0.006,17.552,0.004,0.675,0.0072,1804.455,2514.833
2418,18.642,0.013,17.934,0.01,0.708,0.0164,1792.489,2544.321
2419,18.869,0.009,18.069,0.004,0.8,0.0098,1792.573,2556.023
2420,18.476,0.023,17.789,0.006,0.687,0.0238,1807.797,2539.659
2421,18.565,0.005,17.872,0.003,0.693,0.0058,1795.316,2588.636
2423,18.794,0.005,18.082,0.005,0.712,0.0071,1802.781,2620.451
2425,18.92,0.005,18.201,0.007,0.719,0.0086,1809.513,2813.368
2426,19.431,0.005,18.668,0.008,0.763,0.0094,1800.302,2845.759
2431,19.188,0.023,18.424,0.011,0.764,0.0255,1817.814,2030.352
2433,18.168,0.012,17.482,0.012,0.686,0.017,1827.907,2166.491
2435,19.422,0.008,18.664,0.007,0.758,0.0106,1833.952,2286.098
2436,17.382,0.009,16.634,0.008,0.748,0.012,1814.736,2296.123
2440,19.02,0.01,18.291,0.003,0.729,0.0104,1824.399,2833.063
2441,18.739,0.01,18.035,0.004,0.704,0.0108,1829.821,2858.131
2443,19.002,0.012,18.264,0.004,0.738,0.0126,1819.22,2871.256
2445,18.93,0.007,18.198,0.006,0.732,0.0092,1829.564,2970.642
2447,18.713,0.011,17.966,0.012,0.747,0.0163,1847.097,2020.323
2451,18.272,0.011,17.577,0.011,0.695,0.0156,1861.411,2158.036
2454,18.889,0.014,18.168,0.007,0.721,0.0157,1861.03,2311.334
2455,18.151,0.035,17.404,0.017,0.747,0.0389,1846.403,2337.743
2457,17.698,0.014,17.01,0.009,0.688,0.0166,1858.083,2649.437
2458,18.936,0.006,18.209,0.005,0.727,0.0078,1842.426,2686.365
2459,18.259,0.012,17.579,0.001,0.68,0.012,1854.898,2726.421
2462,18.043,0.004,17.35,0.011,0.693,0.0117,1863.554,2102.938
2466,19.297,0.005,18.57,0.01,0.727,0.0112,1880.884,2215.653
2469,17.481,0.015,16.772,0.001,0.709,0.015,1863.807,2514.211
2470,19.209,0.006,18.459,0.008,0.75,0.01,1876.472,2661.626
2471,19.389,0.018,18.627,0.009,0.762,0.0201,1884.404,2660.248
2472,19.427,0.015,18.684,0.004,0.743,0.0155,1879.89,2744.227
2473,19.062,0.013,18.331,0.006,0.731,0.0143,1875.162,2776.384
2474,19.236,0.008,18.504,0.002,0.732,0.0082,1884.869,2791.9
2477,17.437,0.005,16.712,0.011,0.725,0.0121,1900.63,2074.687
2479,18.614,0.011,17.851,0.014,0.763,0.0178,1898.053,2133.626
2480,18.969,0.007,18.229,0.003,0.74,0.0076,1897.682,2167.741
2481,17.514,0.02,16.832,0.015,0.682,0.025,1903.136,2262.597
2483,18.694,0.019,17.99,0.007,0.704,0.0202,1899.089,2656.561
2485,18.919,0.021,18.197,0.001,0.722,0.021,1912.021,2661.367
2487,19.155,0.012,18.422,0.01,0.733,0.0156,1897.383,2695.781
2489,18.929,0.004,18.142,0.005,0.787,0.0064,1889.824,2922.788
2491,19.038,0.017,18.318,0.024,0.72,0.0294,1916.641,2255.607
2495,18.647,0.024,17.94,0.005,0.707,0.0245,1927.092,2581.404
2496,18.757,0.028,18.037,0.008,0.72,0.0291,1930.496,2567.599
2498,19.392,0.015,18.623,0.018,0.769,0.0234,1926.834,2744.342
2499,19.141,0.013,18.417,0.003,0.724,0.0133,1929.297,2757.851
2501,18.652,0.012,17.951,0.004,0.701,0.0126,1921.666,2858.736
2503,18.489,0.007,17.779,0.012,0.71,0.0139,1962.371,2068.595
2505,17.93,0.003,17.225,0.011,0.705,0.0114,1941.711,2121.51
2508,19.419,0.013,18.654,0.024,0.765,0.0273,1943.342,2197.27
2511,18.73,0.008,18.023,0.019,0.707,0.0206,1946.517,2356.711
2516,19.098,0.009,18.372,0.007,0.726,0.0114,1939.409,2709.409
2517,19.355,0.016,18.607,0.007,0.748,0.0175,1948.7,2717.76
2518,17.897,0.008,17.225,0.012,0.672,0.0144,1958.213,2926.612
2520,18.056,0.012,17.349,0.014,0.707,0.0184,1963.096,2055.697
