InputX InputY InputF606W InputF814W OutputX OutputY OutputF606W OutputF814W
2284.628 3329.909 -12.19670941840053 -12.136478178035397 2284.628 3329.909 -12.232662299297743 -12.097227527467123
2275.812 3373.325 -11.76041183356432 -11.665608067032423 2275.812 3373.325 -11.758219609821527 -11.668070679822243
2264.825 3418.64 -12.593889879141106 -12.436925711565657 2264.825 3418.64 -12.596406263160045 -12.434241336061543
2274.924 3453.803 -10.801077280843284 -10.83371967693052 2274.924 3453.803 -10.798170031740828 -10.837178140165303
2280.044 3518.42 -11.895889879141105 -11.78492571156566 2280.044 3518.42 -11.892691267731024 -11.788489018591338
2269.112 3605.042 -11.467979078876816 -11.41198424320979 2269.112 3605.042 -11.468200900431356 -11.411730767202947
2265.626 3713.976 -12.600647161912967 -12.435088530952445 2265.626 3713.976 -12.599086270879567 -12.436753625637163
2280.722 3727.808 -11.534712007014399 -11.468465377347773 2280.722 3727.808 -11.533892488673917 -11.469397806978488
2268.305 3807.657 -12.430050126837216 -12.285355236585126 2268.305 3807.657 -12.433081747001193 -12.282084091378088
2277.485 3944.175 -13.8271720156146 -13.656443721707777 2277.485 3944.175 -13.826000770628323 -13.657480800097751
2297.637 3094.656 -11.348357353481479 -11.308576302728468 2297.637 3094.656 -11.349080516039031 -11.30774634219982
2312.492 3231.439 -11.137723347699875 -11.12815110050995 2312.492 3231.439 -11.139170564106674 -11.126460512012578
2308.061 3315.097 -10.460201326728612 -10.541806875913572 2308.061 3315.097 -10.452786473064517 -10.55083689450625
2302.066 3356.764 -11.43414066380679 -11.39843100066653 2302.066 3356.764 -11.442321260223093 -11.389083014094545
2312.941 3404.65 -12.123040876960644 -11.987030870348722 2312.941 3404.65 -12.118071076826663 -11.992478123582956
2290.893 3509.838 -13.184452439192519 -12.998637848722026 2290.893 3509.838 -13.186616359958222 -12.996409155118833
2294.48 3508.095 -10.95580133814531 -10.993204886244811 2294.48 3508.095 -10.967189674964931 -10.979780769595074
2309.727 3540.144 -12.820674899966562 -12.622783365025384 2309.727 3540.144 -12.809357349613968 -12.634717747321666
2296.51 3574.422 -11.382166213775236 -11.34411075888427 2296.51 3574.422 -11.385898813983232 -11.339826921440665
2299.347 3564.947 -11.860770516475217 -11.748181624233144 2299.347 3564.947 -11.854977490556003 -11.75463515275268
2303.746 3602.967 -10.736016712694173 -10.778679316493442 2303.746 3602.967 -10.73282503531465 -10.782493736126376
2294.523 3709.086 -10.95258830056958 -10.973385667379095 2294.523 3709.086 -10.95554421449706 -10.969901354085806
2310.448 3706.721 -11.864896827376942 -11.758593074257536 2310.448 3706.721 -11.862438075459021 -11.761332165338096
2308.787 3833.646 -14.175988053291572 -14.102981144907865 2308.787 3833.646 -14.18419815948564 -14.096259622630406
2300.637 3819.072 -11.833713185683159 -11.744464347064401 2300.637 3819.072 -11.838145897490957 -11.739526231394034
2307.658 3942.219 -13.003144843309528 -12.810757435305671 2307.658 3942.219 -12.99886591181982 -12.815230304546702
2337.528 3024.77 -11.086907398317457 -11.084612828293249 2337.528 3024.77 -11.08833602191261 -11.082943959279813
2318.633 3165.145 -11.886658301426909 -11.79444229981603 2318.633 3165.145 -11.892309721463917 -11.788146522636136
2314.659 3225.097 -12.546163967384622 -12.40211198552911 2314.659 3225.097 -12.553551446960437 -12.39420153189785
2332.138 3227.308 -13.745929286422989 -13.576288330671336 2332.138 3227.308 -13.750226103455585 -13.572373012020226
2337.047 3261.223 -11.96070941840053 -11.853478178035399 2337.047 3261.223 -11.962554971041186 -11.851430640240839
2326.843 3264.594 -12.07070941840053 -11.945478178035398 2326.843 3264.594 -12.068755625013242 -11.947628273396639
2334.581 3269.246 -11.499709418400531 -11.4964781780354 2334.581 3269.246 -11.528035169688707 -11.464249772020889
2316.634 3291.436 -12.160670465331574 -12.039119493012599 2316.634 3291.436 -12.164542078565763 -12.034875930466203
2323.626 3375.957 -12.749140663806788 -12.577431000666529 2323.626 3375.957 -12.748956179647102 -12.577626322750628
2316.58 3394.624 -12.346140663806786 -12.18943100066653 2316.58 3394.624 -12.340053011836101 -12.196025112719894
2336.414 3557.334 -13.001797043838838 -12.821532937065555 2336.414 3557.334 -13.00354462195509 -12.819706151939108
2319.856 3568.402 -10.649772772897727 -10.69951676378296 2319.856 3568.402 -10.64298395309746 -10.70770637486567
2328.97 3585.184 -13.36861406929085 -13.168411009404888 2328.97 3585.184 -13.365366300349859 -13.17167214585995
2335.381 3570.709 -11.508145674824455 -11.455099796024648 2335.381 3570.709 -11.51227672744977 -11.450399576781685
2334.76 3662.584 -11.983016712694173 -11.86467931649344 2334.76 3662.584 -11.980408255955311 -11.867561477839068
2317.739 3686.522 -14.267507534489837 -14.212002751080838 2317.739 3686.522 -14.274877353663818 -14.205717507211972
2332.851 3671.089 -12.289016712694174 -12.136679316493439 2332.851 3671.089 -12.282876716942784 -12.14335615038031
2323.227 3688.802 -12.56250753448984 -12.388002751080837 2323.227 3688.802 -12.55524315100897 -12.395781394405038
2334.403 3728.147 -10.597237022869418 -10.645155219960195 2334.403 3728.147 -10.585162423298978 -10.659790228921029
2318.771 3749.737 -10.852896827376942 -10.887593074257538 2318.771 3749.737 -10.855069284295684 -10.885008719729306
2328.972 3742.184 -12.908237022869418 -12.734155219960194 2328.972 3742.184 -12.91098543755017 -12.731269313890802
2329.576 3783.052 -11.19019880003406 -11.17678975871539 2329.576 3783.052 -11.193392259081907 -11.173075899979683
2330.922 3856.655 -11.897080551328155 -11.793043690126979 2330.922 3856.655 -11.897386078777444 -11.792703327398591
2319.783 3948.239 -11.485172015614602 -11.419443721707783 2319.783 3948.239 -11.481634147992995 -11.42348645127629
2348.279 2997.655 -13.728424848741604 -13.551625818407935 2348.279 2997.655 -13.730007163452477 -13.550183991527149
2351.048 3025.818 -12.252769175132649 -12.123521629185081 2351.048 3025.818 -12.25668156379228 -12.119267168719805
2350.049 3185.582 -11.162163967384622 -11.139111985529109 2350.049 3185.582 -11.158648381797732 -11.143200463899234
2340.847 3258.854 -11.229709418400532 -11.199478178035399 2340.847 3258.854 -11.227285655435761 -11.202284432030162
2357.875 3278.72 -10.86687126128447 -10.877585116461919 2357.875 3278.72 -10.858328060044194 -10.887748107783128
2344.099 3301.829 -12.999871261284468 -12.863585116461916 2344.099 3301.829 -13.023561924110712 -12.838937272830321
2356.912 3377.434 -13.02714066380679 -12.83943100066653 2356.912 3377.434 -13.025668801433113 -12.840962331127805
2355.657 3393.919 -13.165709418400532 -12.975478178035399 2355.657 3393.919 -13.165393727255225 -12.97580331879253
2348.582 3417.5 -13.886282463984216 -13.736192763108864 2348.582 3417.5 -13.890530312534004 -13.732556654090587
2348.498 3451.598 -12.064040876960647 -11.94703087034872 2348.498 3451.598 -12.065875906719281 -11.945011471062465
2352.871 3442.882 -11.862040876960648 -11.757030870348721 2352.871 3442.882 -11.86007994397428 -11.75921538274844
2357.77 3550.215 -13.51179704383884 -13.316532937065556 2357.77 3550.215 -13.51046028191842 -13.317834114257646
2361.556 3564.977 -12.910169945765567 -12.732115969307241 2361.556 3564.977 -12.9109806273216 -12.73126473283289
2362.981 3614.115 -11.84061406929085 -11.73941100940489 2362.981 3614.115 -11.83945543825099 -11.740701743912833
2339.759 3646.578 -12.642145674824455 -12.482099796024649 2339.759 3646.578 -12.644631220853448 -12.47944831722636
2348.712 3654.979 -12.659614069290853 -12.521411009404893 2348.712 3654.979 -12.673548173238746 -12.506602194644124
2347.517 3709.612 -11.282237022869424 -11.244155219960195 2347.517 3709.612 -11.279471398465464 -11.247357284124238
2345.792 3800.302 -12.770811054521278 -12.607199558800382 2345.792 3800.302 -12.77526930440122 -12.602479399305576
2358.506 3901.577 -13.223073641746733 -13.02804544080082 2358.506 3901.577 -13.221163935399915 -13.030000937603479
2361.847 3895.345 -12.493111613859387 -12.328404380002532 2361.847 3895.345 -12.488395744300743 -12.333473350105873
2339.773 3915.819 -12.208409518793669 -12.065936529091744 2339.773 3915.819 -12.203888991012203 -12.07087170123669
2387.172 3034.939 -13.348769175132649 -13.15452162918508 2387.172 3034.939 -13.348447729982322 -13.154848060201314
2363.964 3103.948 -10.508898236546369 -10.607270363708611 2363.964 3103.948 -10.513978371393836 -10.601083631750825
2382.663 3159.629 -13.007918455126873 -12.816615656888903 2382.663 3159.629 -13.004284683369121 -12.820414125259628
2368.875 3249.209 -11.69444341828007 -11.607632745363208 2368.875 3249.209 -11.692625870247493 -11.609683108103578
2382.44 3380.829 -15.599709418400531 -15.614478178035398 2382.44 3380.829 -15.600113924348875 -15.614094964435651
2374.72 3511.435 -11.54580133814531 -11.497204886244809 2374.72 3511.435 -11.554399767887897 -11.487421785277348
2375.496 3547.367 -10.749040876960649 -10.79303087034872 2375.496 3547.367 -10.74754898428493 -10.79481385278579
2377.953 3598.137 -10.744145674824459 -10.786099796024658 2377.953 3598.137 -10.741258473978824 -10.789550331363998
2407.274 3044.171 -14.08650654289406 -13.929344804797314 2407.274 3044.171 -14.06473608852222 -13.946640241358065
2393.903 3077.13 -10.777898236546367 -10.816270363708611 2393.903 3077.13 -10.775960144123701 -10.818586605893639
2411.907 3086.578 -10.515391158931394 -10.586267009219831 2411.907 3086.578 -10.507555451714378 -10.595809555177159
2409.986 3102.58 -11.861888991118398 -11.763598746691699 2409.986 3102.58 -11.863260721660666 -11.762070615746126
2389.368 3221.469 -13.739443418280072 -13.55363274536321 2389.368 3221.469 -13.736004819655815 -13.556766043622154
2394.012 3265.512 -13.929841918180408 -13.775231927321308 2394.012 3265.512 -13.927663084373126 -13.777028814918367
2409.431 3266.793 -11.561137992359576 -11.491762856461126 2409.431 3266.793 -11.560343214429096 -11.492663265866057
2398.509 3288.058 -10.492282463984214 -10.581192763108863 2398.509 3288.058 -10.491264482683157 -10.582432489540693
2412.678 3303.655 -11.948282463984214 -11.837192763108863 2412.678 3303.655 -11.947599489888091 -11.83795048480355
2393.23 3605.993 -13.360113880610456 -13.163746789258354 2393.23 3605.993 -13.358766658616549 -13.165099556292343
2398.055 3662.789 -11.29661406929085 -11.24841100940489 2398.055 3662.789 -11.289774382714679 -11.256295232469729
2394.019 3682.32 -12.26779704383884 -12.129532937065555 2394.019 3682.32 -12.26781897043859 -12.129509093357814
2399.671 3730.491 -17.143246316419948 -17.246165044259865 2399.671 3730.491 -17.160461243519116 -17.23007614695026
2409.165 3713.981 -10.52879704383884 -10.658532937065555 2409.165 3713.981 -10.551008495333775 -10.631611564661846
2412.539 3795.022 -11.621237022869419 -11.553155219960196 2412.539 3795.022 -11.624581895837128 -11.549365790280625
2428.85 3020.505 -11.243506542894064 -11.213344804797316 2428.85 3020.505 -11.242047427258797 -11.21503418166288
2436.721 3017.668 -12.908834950017791 -12.728230915399962 2436.721 3017.668 -12.908340356775877 -12.728750251018678
2414.895 3078.454 -11.48939115893139 -11.414267009219827 2414.895 3078.454 -11.481457973982277 -11.4233322781322
2423.095 3134.918 -13.036918455126873 -12.851615656888903 2423.095 3134.918 -13.036838789656127 -12.851698541107055
2420.536 3180.267 -12.931443418280072 -12.755632745363208 2420.536 3180.267 -12.933880572650558 -12.75307367062129
2424.176 3228.582 -12.885650170553678 -12.70210324574344 2424.176 3228.582 -12.88313425211506 -12.704745024781719
2435.997 3251.884 -13.173519331352342 -13.002350603007372 2435.997 3251.884 -13.182844193121749 -12.992746619300792
2420.08 3273.433 -11.448137992359573 -11.395762856461126 2420.08 3273.433 -11.448925729377006 -11.3948627075372
2421.515 3280.743 -13.395137992359576 -13.202762856461128 2421.515 3280.743 -13.395858513188369 -13.202039370035799
2430.732 3408.856 -11.411306015300283 -11.363209364712123 2430.732 3408.856 -11.41192245768244 -11.36250188498985
2413.849 3457.265 -10.557280930588998 -10.631193557015276 2413.849 3457.265 -10.554535322130626 -10.634521369598776
2424.692 3537.487 -11.819655704851662 -11.719110565012361 2424.692 3537.487 -11.817736250128942 -11.721257760079354
2433.724 3574.659 -10.9359398396861 -10.960633538202089 2433.724 3574.659 -10.939572370891064 -10.956351655482809
2416.02 3616.252 -12.751477140912858 -12.574657940472118 2416.02 3616.252 -12.74880676235535 -12.577485196243412
2425.86 3625.896 -12.039655704851661 -11.921110565012363 2425.86 3625.896 -12.039618581376601 -11.921151418365657
2435.677 3615.16 -12.788027722673892 -12.618691192412744 2435.677 3615.16 -12.790104990472912 -12.616491890985312
2418.427 3651.387 -12.197793848442117 -12.05053443917977 2418.427 3651.387 -12.190445054124446 -12.058557299953726
2430.245 3970.312 -12.530149399802081 -12.378102278215824 2430.245 3970.312 -12.533020502573656 -12.375027924491793
2441.144 3002.058 -10.802506542894058 -10.833344804797314 2441.144 3002.058 -10.79882285691615 -10.837726917259683
2459.018 3004.99 -11.813474333900896 -11.714989705931242 2459.018 3004.99 -11.812252932025164 -11.716356025256903
2445.439 3031.258 -10.442474333900897 -10.542989705931241 2445.439 3031.258 -10.450999999999997 -10.549369961053976
2440.494 3038.587 -11.397474333900895 -11.356989705931237 2440.494 3038.587 -11.400979421335649 -11.352966980763952
2462.742 3147.965 -12.15055241984727 -12.022039016039855 2462.742 3147.965 -12.150515847442453 -12.022079101987991
2452.181 3258.375 -11.942566033883455 -11.846382631748032 2452.181 3258.375 -11.949015748633801 -11.839227032701686
2453.707 3254.051 -11.919421562258819 -11.815952725100296 2453.707 3254.051 -11.921112671579117 -11.814076533561913
2454.128 3438.342 -11.2601614683084 -11.218780315695291 2454.128 3438.342 -11.254275285914701 -11.225595389238507
2453.865 3532.93 -13.386880231492817 -13.226593817445057 2453.865 3532.93 -13.40362805361923 -13.209777062844676
2443.837 3642.084 -13.021477140912857 -12.841657940472118 2443.837 3642.084 -13.023837534058462 -12.839202179669282
2449.712 3686.743 -11.692793848442118 -11.621534439179769 2449.712 3686.743 -11.698607446874604 -11.615003791064225
2440.675 3831.698 -13.364339021225199 -13.160889552046573 2440.675 3831.698 -13.35945929961754 -13.165789358133289
2444.827 3950.371 -10.991277717981639 -10.99218687698459 2444.827 3950.371 -10.987316924120268 -10.99685570261407
2444.188 3985.962 -11.44388397843807 -11.377259046911977 2444.188 3985.962 -11.437346465102348 -11.384729478622152
2471.387 3030.348 -11.724504788334539 -11.703342727769002 2471.387 3030.348 -11.75692777599485 -11.666920686287618
2473.395 3033.946 -11.70250478833454 -11.621342727769001 2473.395 3033.946 -11.70392989566297 -11.619741847591783
2470.211 3042.983 -11.22550478833454 -11.209342727769002 2470.211 3042.983 -11.229757270241606 -11.20441916696177
2487.145 3046.458 -13.120094433110264 -12.929067466094356 2487.145 3046.458 -13.118659972772203 -12.93055252088071
2477.584 3112.043 -10.958992144775518 -10.98966839243326 2477.584 3112.043 -10.96730052327391 -10.97987480765445
2463.666 3171.256 -10.885620978399643 -10.914751065043433 2463.666 3171.256 -10.88758345789089 -10.91242719731559
2469.605 3182.123 -10.651971381260203 -10.718652740667263 2469.605 3182.123 -10.65368916409043 -10.71658051401845
2473.674 3280.276 -13.1264157170408 -12.950283373861051 2473.674 3280.276 -13.132531712312268 -12.94395166303557
2486.529 3289.72 -11.006985103986818 -11.043996428802838 2486.529 3289.72 -11.022013066444615 -11.026362126499446
2477.738 3472.848 -14.074876115391241 -13.993591074622945 2477.738 3472.848 -14.09152691651672 -13.98036292285208
2475.369 3602.704 -12.53955294326597 -12.379373908631159 2475.369 3602.704 -12.538677698734293 -12.38031111342649
2463.84 3676.73 -11.79202772267389 -11.693691192412743 2463.84 3676.73 -11.78974966042254 -11.696239543238889
2469.191 3698.306 -10.785793848442118 -10.78853443917977 2469.191 3698.306 -10.766953708865373 -10.811050561501464
2480.735 3786.678 -12.543301656863278 -12.377199197582975 2480.735 3786.678 -12.539595242239564 -12.381167996510705
2482.044 3766.953 -12.884052741734958 -12.708702417098014 2482.044 3766.953 -12.885592238017917 -12.707085906424457
2480.699 3831.39 -11.96809128685851 -11.853392650525777 2480.699 3831.39 -11.966585336306121 -11.855063418730825
2475.58 3927.957 -13.054837592422547 -12.918559049331048 2475.58 3927.957 -13.079649954200526 -12.892871537699332
2476.209 3924.886 -13.369837592422549 -13.183559049331052 2476.209 3924.886 -13.37355453075951 -13.179826812422537
2471.387 3942.378 -10.932149399802082 -10.96410227821583 2471.387 3942.378 -10.93907941314394 -10.955933455238533
2500.843 3068.554 -11.023888991118397 -11.0325987466917 2500.843 3068.554 -11.026178623811575 -11.029912016857992
2504.516 3066.124 -13.52700437508107 -13.353676542269184 2504.516 3066.124 -13.536423888974799 -13.34450777672323
2490.904 3097.392 -11.126344138566221 -11.090569312489883 2490.904 3097.392 -11.11403748809919 -11.104945518856134
2505.725 3129.112 -11.305226876257361 -11.26549208095588 2505.725 3129.112 -11.303143734532366 -11.26789335385817
2490.019 3167.209 -12.468620978399638 -12.38675106504343 2490.019 3167.209 -12.504365255072237 -12.348330437083781
2508.487 3164.381 -13.525992144775522 -13.340668392433258 2508.487 3164.381 -13.529429717647286 -13.33732232807538
2511.604 3184.717 -12.983535808382207 -12.81269703436454 2511.604 3184.717 -12.989595923787466 -12.806362251052757
2501.381 3192.2 -12.721989389590764 -12.548999284575235 2501.381 3192.2 -12.720400907651332 -12.550687483176297
2505.261 3324.834 -12.034344138566219 -11.91056931248988 2505.261 3324.834 -12.031455518629809 -11.913761034475872
2512.528 3317.063 -12.066781889068498 -11.94019464963802 2512.528 3317.063 -12.063974720038559 -11.943283861193734
2511.169 3357.67 -12.792781889068493 -12.60619464963802 2511.169 3357.67 -12.786379521235233 -12.6129731385364
2490.133 3405.929 -10.679243414978657 -10.75050219391224 2490.133 3405.929 -10.685467047847592 -10.743029518974097
2489.781 3437.895 -15.80429171584018 -15.82820165177185 2489.781 3437.895 -15.804486115843407 -15.82801460987455
2502.487 3538.523 -15.79929171584018 -15.843201651771851 2502.487 3538.523 -15.809576951543235 -15.833305715721762
2504.211 3566.287 -12.974306503380216 -12.870879685411786 2504.211 3566.287 -13.013917945280056 -12.829667810795613
2502.313 3639.625 -14.294477140912857 -14.248657940472118 2502.313 3639.625 -14.304331283477541 -14.240253977270921
2508.616 3798.739 -13.713987521444576 -13.531324412837332 2508.616 3798.739 -13.713350763385993 -13.5319046355194
2492.226 3833.228 -12.707671240063878 -12.602447290246836 2492.226 3833.228 -12.73952687518365 -12.56872022634893
2489.374 3917.905 -13.671277717981638 -13.48918687698459 2489.374 3917.905 -13.672675440465454 -13.487881722813299
2489.768 3914.005 -10.825837592422548 -10.92355904933105 2489.768 3914.005 -10.856929336124189 -10.886572314205186
2511.438 3944.054 -12.012837592422546 -11.905559049331043 2511.438 3944.054 -12.017140100269227 -11.90080508058768
2513.021 3169.353 -10.489226876257362 -10.580492080955885 2513.021 3169.353 -10.489095799257825 -10.580651710234697
2523.565 3194.6 -11.736344138566217 -11.64856931248988 2523.565 3194.6 -11.736330346471576 -11.648584805702544
2533.232 3239.002 -12.825344138566216 -12.647569312489878 2533.232 3239.002 -12.824191291306139 -12.648784992518003
2531.745 3266.964 -11.576344138566224 -11.508569312489882 2531.745 3266.964 -11.577228379998541 -11.507567549266025
2527.981 3308.018 -12.504344138566218 -12.350569312489881 2527.981 3308.018 -12.50547046174265 -12.349358655910635
2516.479 3462.006 -11.967928409469032 -11.855294101271241 2516.479 3462.006 -11.967441090437319 -11.85583475457663
2526.904 3505.889 -12.76129171584018 -12.595201651771852 2526.904 3505.889 -12.764249025961107 -12.592070608016503
2525.468 3549.494 -12.172291715840178 -12.039201651771844 2525.468 3549.494 -12.170925140390587 -12.040699515335152
2514.366 3575.809 -12.671880231492818 -12.505593817445057 2514.366 3575.809 -12.672160234576609 -12.505296237219174
2537.622 3585.87 -13.933172522324085 -13.782454953595895 2537.622 3585.87 -13.93255680127535 -13.782962739693222
2522.179 3605.665 -11.536939839686099 -11.458633538202083 2522.179 3605.665 -11.530274142415305 -11.466217619408873
2514.712 3641.73 -10.785477140912853 -10.81965794047212 2514.712 3641.73 -10.782085206378149 -10.823711690317204
2531.461 3736.877 -12.929789928663627 -12.741862739572497 2531.461 3736.877 -12.926136694611799 -12.745698729242076
2517.178 3942.799 -11.898277717981639 -11.792186876984587 2517.178 3942.799 -11.897623121058093 -11.792916108991108
2560.895 3100.587 -11.629403177782411 -11.547609561953966 2560.895 3100.587 -11.626410110563352 -11.550986019354482
2543.147 3181.196 -11.118566639742514 -11.127384851176583 2543.147 3181.196 -11.127736733983891 -11.116672662058583
2540.59 3224.317 -11.447144714327312 -11.3947718750034 2540.59 3224.317 -11.447872116241676 -11.393940671142229
2555.694 3363.507 -11.782098863261197 -11.693409501256212 2555.694 3363.507 -11.78409096866638 -11.691181035615266
2558.665 3378.713 -10.454098863261198 -10.581409501256218 2558.665 3378.713 -10.468564536045687 -10.563792795638399
2552.906 3477.578 -11.430208626607548 -11.338148099800215 2552.906 3477.578 -11.41025476299366 -11.36104878654152
2559.801 3471.359 -13.870208626607546 -13.717148099800216 2559.801 3471.359 -13.87432478987851 -13.71362471185104
2560.528 3507.013 -12.647467501437575 -12.456653332778192 2560.528 3507.013 -12.634767148044372 -12.47020155009546
2550.095 3600.256 -13.813172522324084 -13.635454953595893 2550.095 3600.256 -13.809431238729289 -13.638767671611664
2538.246 3656.78 -12.048786817497742 -11.939530661864133 2538.246 3656.78 -12.053787909877723 -11.934027098592143
2555.895 3641.564 -12.368172522324084 -12.220454953595898 2555.895 3641.564 -12.367409981765011 -12.221280933450853
2557.879 3649.389 -12.169786817497748 -12.032530661864136 2557.879 3649.389 -12.166236612559924 -12.036421938134488
2551.689 3796.903 -13.581789928663625 -13.390862739572494 2551.689 3796.903 -13.581421470222526 -13.391214449447055
2547.603 3835.464 -12.510492867294047 -12.36733024475155 2547.603 3835.464 -12.517125091434206 -12.360201433094005
2548.042 3862.999 -10.949590424151268 -10.960060709330033 2548.042 3862.999 -10.947227575400412 -10.962845941077177
2542.01 3910.039 -13.237590424151268 -13.050060709330033 2542.01 3910.039 -13.239598825420476 -13.048004151123095
2546.411 3907.402 -10.609590424151268 -10.683060709330032 2546.411 3907.402 -10.611082135763596 -10.68126120097483
2540.818 3943.214 -13.442430758404235 -13.2492870419144 2540.818 3943.214 -13.442702702473358 -13.249017819226278
2545.565 3968.772 -12.772853395929527 -12.613235944268972 2545.565 3968.772 -12.779361988215555 -12.606344990530616
2581.249 3050.039 -11.04594631502301 -11.03997239693771 2581.249 3050.039 -11.042596420557452 -11.043903272587418
2566.818 3075.123 -12.48340317778241 -12.398609561953965 2566.818 3075.123 -12.518202924725184 -12.361204185349905
2581.582 3154.647 -11.358867586208309 -11.308254478689875 2581.582 3154.647 -11.35489555269115 -11.312813109392305
2585.042 3163.152 -12.64479933959549 -12.538544453257458 2585.042 3163.152 -12.674241249417825 -12.507254332960333
2576.941 3237.377 -12.877290776838255 -12.701871021515462 2576.941 3237.377 -12.878634712824017 -12.700459854181307
2578.916 3255.47 -12.941290776838255 -12.756871021515462 2578.916 3255.47 -12.939652121724833 -12.758583946826626
2568.931 3306.629 -10.58098364818698 -10.650330910366993 2568.931 3306.629 -10.57803257580142 -10.653907755342662
2586.344 3300.933 -13.459030688778853 -13.270030436281143 2586.344 3300.933 -13.461290365854499 -13.267793372098957
2571.815 3364.241 -13.612290776838254 -13.428871021515459 2571.815 3364.241 -13.614946530776194 -13.42633598694929
2586.198 3389.586 -13.611290776838253 -13.422871021515459 2586.198 3389.586 -13.611473018089391 -13.42269706418288
2570.307 3512.958 -13.117335055709571 -12.923897803804653 2570.307 3512.958 -13.114649200068083 -12.926678391507235
2585.462 3492.687 -12.662124459233137 -12.490089290129028 2585.462 3492.687 -12.659251701561878 -12.493153830463068
2579.333 3631.594 -11.114291715840178 -11.11120165177185 2579.333 3631.594 -11.11727485846864 -11.107716847018388
2583.057 3637.726 -13.131291715840177 -12.93620165177185 2583.057 3637.726 -13.12801755285981 -12.939591296836468
2567.658 3638.985 -10.557786817497746 -10.64253066186414 2567.658 3638.985 -10.560401639499702 -10.639361368902794
2587.769 3710.547 -11.519339221868961 -11.45856331262081 2587.769 3710.547 -11.520309361228662 -11.45745950976464
2575.599 3775.371 -12.956506026832933 -12.813675373304925 2575.599 3775.371 -12.975971042975157 -12.793328127225365
2586.095 3853.084 -13.22878992866363 -13.044862739572494 2586.095 3853.084 -13.23249607875836 -13.04106772434804
2578.782 3930.023 -13.486789928663626 -13.290862739572496 2578.782 3930.023 -13.48544602047972 -13.29219319908583
2607.213 3091.184 -12.187079291020169 -12.05139645901843 2607.213 3091.184 -12.185048185805918 -12.053613866887911
2609.891 3144.754 -11.844063663010662 -11.732721496731571 2609.891 3144.754 -11.838040391023764 -11.739431523251469
2608.866 3226.891 -12.837426115736399 -12.658964837903333 2608.866 3226.891 -12.83624231640676 -12.660213156958413
2598.771 3255.128 -11.168041352668428 -11.149374809676463 2598.771 3255.128 -11.167100866773598 -11.150468555268311
2592.419 3301.589 -10.745030688778854 -10.776030436281143 2592.419 3301.589 -10.736823280747142 -10.785839227900404
2592.491 3321.101 -11.757098863261199 -11.655409501256216 2592.491 3321.101 -11.75130634205959 -11.661916472473589
2595.556 3320.284 -12.689881326955028 -12.513932722637307 2595.556 3320.284 -12.68586982564069 -12.518196045208946
2599.651 3335.606 -11.720290776838254 -11.623871021515463 2599.651 3335.606 -11.71510820852972 -11.629692808202464
2604.371 3352.872 -11.879098863261198 -11.767409501256218 2604.371 3352.872 -11.874685483046317 -11.77232608120623
2609.429 3497.039 -13.094880231492816 -12.898593817445054 2609.429 3497.039 -13.090388372277804 -12.90324410776671
2605.748 3590.625 -11.166761275747294 -11.136180913661839 2605.748 3590.625 -11.159842451266794 -11.144227215916771
2588.033 3683.041 -12.886581929127772 -12.714059587816418 2588.033 3683.041 -12.889593910588648 -12.710896929852279
2601.291 3840.471 -11.857963419073819 -11.76164561924665 2601.291 3840.471 -11.860115930049169 -11.759247685738025
2592.202 3894.845 -11.76859042415127 -11.685060709330035 2592.202 3894.845 -11.772434321039189 -11.680760740001212
2606.818 3895.799 -12.64659042415127 -12.470060709330035 2606.818 3895.799 -12.640990022077876 -12.476034989100473
2628.5 3026.25 -12.030228448732796 -11.917830396159669 2628.5 3026.25 -12.032805560130342 -11.914982869212903
2627.288 3052.43 -11.584724788407936 -11.521162954781136 2627.288 3052.43 -11.588187015843406 -11.517240573414774
2622.486 3128.686 -13.175141943939952 -12.981441840083455 2622.486 3128.686 -13.173229584971384 -12.983411441867315
2631.613 3144.224 -11.081426115736402 -11.069964837903335 2631.613 3144.224 -11.077936384173011 -11.074041422450247
2631.775 3178.553 -11.77256601125061 -11.68039078734267 2631.775 3178.553 -11.77232369829326 -11.680661850358916
2633.136 3169.686 -10.91814194393995 -10.926441840083456 2633.136 3169.686 -10.912329349228525 -10.933324817115913
2631.228 3192.9 -10.989645477022599 -10.989444648329176 2631.228 3192.9 -10.985015001128861 -10.994902868394657
2633.337 3243.099 -11.303645477022599 -11.268444648329176 2633.337 3243.099 -11.303702908541975 -11.268378446039836
2632.419 3312.405 -12.198343729111883 -12.068576302467655 2632.419 3312.405 -12.199730366074537 -12.067062476550845
2625.801 3440.502 -12.128171710473893 -11.985790772117877 2625.801 3440.502 -12.120253716718548 -11.994469454545676
2630.13 3522.78 -11.074917710662216 -11.06095242816711 2630.13 3522.78 -11.069736582128375 -11.067032133722343
2635.375 3522.009 -10.74996105053161 -10.791648580199912 2635.375 3522.009 -10.747409910611474 -10.794697484284061
2619.562 3561.849 -10.753571932978698 -10.782055650300833 2619.562 3561.849 -10.744812523569497 -10.792524146721465
2616.479 3586.235 -13.546571932978697 -13.357055650300833 2616.479 3586.235 -13.547632696764584 -13.356023124146919
2633.955 3563.274 -10.573467501437573 -10.713653332778197 2633.955 3563.274 -10.60470279413612 -10.67597301325555
2618.04 3590.018 -12.881467501437573 -12.708653332778194 2618.04 3590.018 -12.884212056195306 -12.7057714797272
