v,vi,i,x,y
17.99927101981476,0.6587322739736035,17.340538745841158,1856.916,1657.319
17.816759978011508,0.7029053943887695,17.11385458362274,1842.109,1863.644
19.09696016904975,0.7679848952571787,18.328975273792572,1857.912,1972.129
19.167765104877784,0.7578844085724792,18.409880696305304,1870.818,1010.222
18.165372329985594,0.7057606275712262,17.459611702414367,1876.909,1380.88
19.38348484220814,0.7891327094974958,18.594352132710647,1870.79,1481.292
19.09248484220814,0.7421327094974959,18.350352132710643,1886.914,1558.695
18.54498549345536,0.7343006526053972,17.810684840849962,1880.584,1627.736
18.920554635765026,0.7428305298625939,18.17772410590243,1887.521,1750.016
18.482474101292834,0.7234827346573913,17.758991366635442,1879.75,1891.821
19.094207583997463,0.7593974463178099,18.334810137679654,1885.596,1917.537
18.443309278056592,0.71940050811239,17.723908769944202,1900.088,1059.584
18.04434713338914,0.7170985669727734,17.32724856641637,1906.63,1785.046
18.302010510353675,0.7013017363186348,17.60070877403504,1922.132,1034.453
18.16975247093223,0.7062229079142939,17.463529563017936,1919.05,1654.012
17.887102898972767,0.7333498096890527,17.153753089283715,1914.174,1746.769
17.0495762395381,0.8481768207265105,16.20139941881159,1929.311,1818.557
18.214999232109513,0.7069643375399419,17.50803489456957,1939.147,1100.084
19.07177284949511,0.7455533565042695,18.32621949299084,1960.971,1143.003
17.312859740441347,0.7835887014182433,16.529271039023104,1951.785,1401.71
17.995279758329232,0.7020624704366699,17.293217287892563,1954.12,1437.781
18.96655463576503,0.7428305298625939,18.223724105902434,1945.097,1695.711
18.937459397580845,0.7481369301960612,18.189322467384784,1956.293,1780.352
18.9345762395381,0.7471768207265106,18.187399418811587,1947.552,1791.607
18.240180716059022,0.7080621090800632,17.53211860697896,1955.512,1957.23
15.61979561059521,0.9342373008567768,14.685558309738433,1978.799,1614.598
17.11122364960329,0.7863692158231583,16.324854433780132,2007.103,1071.307
18.6752524032508,0.7120460809756411,17.96320632227516,1996.114,1111.207
19.391822465206065,0.7765726336479601,18.615249831558106,2003.346,1318.035
18.081702315220056,0.7108679989499507,17.370834316270106,2007.271,1449.064
18.748521553690647,0.7144776858659219,18.034043867824725,1988.015,1570.169
18.185349766126027,0.6977785193384608,17.487571246787567,2001.022,1946.972
19.071783177761727,0.7548877147775162,18.31689546298421,2036.321,1048.984
19.21946339692471,0.7961264624328912,18.423336934491818,2036.411,1584.988
18.36642934349598,0.6837887278572605,17.682640615638718,2034.624,1724.813
18.261605439182645,0.7155274615520857,17.54607797763056,2022.008,1896.804
17.875859819477544,0.7005796492582819,17.175280170219263,2055.413,1159.779
18.54883074325589,0.7199063078951797,17.82892443536071,2044.965,1228.732
17.355498682860265,0.7757964284622318,16.579702254398033,2053.541,1294.749
19.140498682860265,0.7737964284622317,18.366702254398035,2048.547,1312.307
18.229498682860267,0.7257964284622318,17.503702254398036,2048.508,1314.797
19.247624114344475,0.7611909777772091,18.486433136567268,2041.675,1839.85
17.674654416110847,0.6442137974768372,17.03044061863401,2046.09,1939.781
18.908859819477545,0.7345796492582819,18.174280170219262,2079.183,1043.534
17.55077284949511,0.7275533565042694,16.82321949299084,2064.551,1205.319
18.648634606345258,0.7275063257665749,17.92112828057868,2071.719,1272.253
18.88220847392495,0.7473668762300674,18.134841597694884,2075.571,1387.904
18.291261604514318,0.720051874406729,17.57120973010759,2073.748,1424.564
16.53190788462125,0.8679465706748164,15.663961313946436,2073.523,1687.399
17.878907884621253,0.6979465706748165,17.180961313946437,2080.033,1692.448
18.67048207982927,0.7261626548681395,17.94431942496113,2074.254,1981.764
18.218797907603545,0.7215617167901068,17.49723619081344,2109.5,1324.625
18.665664582756943,0.7225145112693386,17.943150071487604,2116.639,1254.836
19.26831431078331,0.7657330996031472,18.502581211180164,2114.637,1330.348
18.469507304872817,0.7218020286343718,17.747705276238445,2135.442,1554.774
17.83211878344109,0.7186851138580123,17.113433669583078,2131.74,1788.922
17.908382188247916,0.7117838894063636,17.196598298841554,2119.333,1912.15
18.23872253585932,0.7098947180465729,17.528827817812747,2123.262,1891.164
17.96948537467403,0.7041229007650532,17.265362473908976,2162.923,1009.37
18.067771963578735,0.7022157935680304,17.365556170010706,2142.991,1155.199
17.463727878309506,0.7582092558136562,16.70551862249585,2154.125,1505.42
18.697118783441088,0.7296851138580123,17.967433669583077,2160.361,1806.891
17.604927788521497,0.7302904786941894,16.874637309827307,2159.42,1828.024
17.01652285430309,0.8381635487575001,16.17835930554559,2162.957,1925.166
18.55061076502332,0.7234956478856736,17.827115117137645,2169.172,1279.788
18.999580624830546,0.7465028412394239,18.253077783591124,2182.295,1692.17
16.992370604250013,0.8854454807643031,16.10692512348571,2174.596,1908.356
18.94543560442775,0.7344698907192,18.21096571370855,2175.486,1971.862
19.189330171854678,0.7674038476228731,18.421926324231805,2195.583,1059.361
18.63851092662269,0.7321305179608161,17.906380408661875,2203.614,1396.32
18.384886148769397,0.7232702312054053,17.661615917563992,2200.978,1676.643
17.45045689313654,0.7621297396529092,16.68832715348363,2205.115,1807.002
19.37817588421542,0.8223541874254804,18.555821696789938,2233.397,1016.926
18.704114661314627,0.7190173745194053,17.98509728679522,2235.214,1841.458
19.34718064625345,0.7837066613691712,18.56347398488428,2229.853,1863.853
18.614675420000196,0.712850855061346,17.90182456493885,2250.025,1354.886
18.832562138542187,0.7365057520783054,18.096056386463882,2260.097,1931.779
18.141435604427755,0.6404698907192001,17.500965713708556,2240.678,1957.732
19.05220316621528,0.758359658269737,18.293843507945542,2268.09,1336.097
17.897882216258118,0.7199334675214331,17.177948748736686,2273.022,1520.215
19.09437621589292,0.7554319195103477,18.33894429638257,2280.678,1535.647
18.117951582881297,0.707960242132434,17.409991340748864,2283.393,1611.613
18.365223608359134,0.7120509996114215,17.653172608747713,2285.287,1637.351
17.610951582881295,0.720960242132434,16.88999134074886,2267.782,1658.514
18.693951582881294,0.7349602421324342,17.95899134074886,2281.685,1683.217
17.842829937837134,0.7149223805312279,17.127907557305907,2265.25,1824.015
19.031707134851246,0.7465486809421995,18.285158453909045,2278.145,1839.028
18.966629423795407,0.7385300165636055,18.228099407231802,2285.286,1900.903
17.701885310322726,0.7055936010382221,16.996291709284506,2305.56,991.72
18.71333017185468,0.7234038476228731,17.989926324231806,2291.137,1096.717
18.559675420000197,0.726850855061346,17.83282456493885,2295.535,1230.889
17.765675420000196,0.720850855061346,17.04482456493885,2302.102,1290.158
18.03292775533975,0.6899368589081776,17.342990896431573,2297.521,1392.6
18.290396002198687,0.7091094242469529,17.581286577951733,2308.842,1658.877
18.786363030875354,0.7334311519261849,18.052931878949167,2295.887,1689.323
19.32597160303626,0.8276351013307528,18.498336501705506,2300.243,1728.474
17.93632326580666,0.713416977016748,17.22290628878991,2327.215,1581.296
18.359903803554623,0.7042888314174525,17.65561497213717,2325.345,1886.025
19.12771743681401,0.7622066800083052,18.365510756805705,2342.572,1000.278
18.235717436814006,0.700206680008305,17.535510756805703,2359.839,1001.465
19.22533318767012,0.770739397611229,18.45459379005889,2356.071,1216.967
19.279534876253432,0.7681394162715712,18.511395459981863,2358.107,1244.013
19.273323265806663,0.7664169770167482,18.506906288789914,2359.137,1579.763
16.182396002198693,0.8921094242469529,15.29028657795174,2341.084,1641.287
17.919707134851244,0.7035486809421995,17.216158453909046,2346.307,1785.314
17.342702198379133,0.7932161215654391,16.549486076813693,2343.136,1806.008
17.980154764898174,0.7026835007717476,17.277471264126426,2385.56,1055.195
18.688453211227966,0.7284467136870427,17.960006497540924,2383.319,1089.527
18.057248542875918,0.6477138806236044,17.409534662252312,2381.723,1451.408
18.373315321463433,0.7137470545962886,17.659568266867144,2372.519,1547.146
18.80139600219869,0.7331094242469529,18.06828657795174,2368.219,1658.427
18.725707134851245,0.7245486809421995,18.001158453909046,2364.549,1708.329
16.412707134851246,0.8775486809421995,15.535158453909046,2384.96,1732.764
18.021007926289407,0.7189708696426296,17.30203705664678,2388.669,1021.996
18.117885310322727,0.7115936010382221,17.406291709284506,2395.365,1040.594
19.30847384353557,0.7667881411705155,18.541685702365054,2411.997,1067.704
17.695333615333737,0.7340740840990899,16.96125953123465,2388.981,1185.722
