,v,v_err,i,i_err,vi,vi_err,x,y
5537,18.588,0.024,18.107,0.035,0.481,0.0424,2824.064,2918.435
5538,19.493,0.0179,19.045,0.0218,0.448,0.0282,2815.711,2946.699
5541,19.629,0.02,19.13,0.009,0.499,0.0219,2831.677,2957.726
5543,19.412,0.015,18.899,0.041,0.513,0.0437,2836.626,2941.201
5545,19.972,0.009,19.423,0.015,0.549,0.0175,2818.056,2977.675
5546,19.124,0.011,18.651,0.011,0.473,0.0156,2822.721,2979.481
5547,19.275,0.007,18.765,0.008,0.51,0.0106,2825.062,2969.459
5551,19.95,0.003,19.41,0.002,0.54,0.0036,2843.054,2003.866
5552,19.794,0.004,19.269,0.007,0.525,0.0081,2859.664,2022.135
5553,19.611,0.008,19.11,0.015,0.501,0.017,2845.953,2047.08
5554,19.61,0.003,19.106,0.002,0.504,0.0036,2860.13,2089.899
5555,19.696,0.01,19.188,0.006,0.508,0.0117,2859.753,2103.277
5556,18.141,0.009,17.674,0.003,0.467,0.0095,2839.425,2126.664
5557,18.705,0.009,18.263,0.007,0.442,0.0114,2861.308,2182.748
5558,19.665,0.009,19.157,0.007,0.508,0.0114,2839.173,2195.384
5559,19.764,0.012,19.25,0.011,0.514,0.0163,2839.96,2189.418
5562,18.259,0.008,17.814,0.005,0.445,0.0094,2841.969,2231.686
5564,19.701,0.008,19.204,0.009,0.497,0.012,2856.416,2243.512
5565,17.108,0.006,16.499,0.0067,0.609,0.009,2843.308,2283.35
5567,19.68,0.012,19.181,0.014,0.499,0.0184,2856.25,2283.216
5570,18.944,0.006,18.528,0.004,0.416,0.0072,2847.049,2359.339
5575,19.408,0.007,18.946,0.013,0.462,0.0148,2855.469,2388.757
5580,19.199,0.014,18.723,0.008,0.476,0.0161,2858.456,2445.627
5581,19.445,0.019,18.973,0.012,0.472,0.0225,2858.986,2451.646
5582,18.402,0.006,17.962,0.004,0.44,0.0072,2840.929,2483.502
5583,19.177,0.008,18.713,0.003,0.464,0.0085,2843.408,2467.898
5584,19.851,0.034,19.366,0.003,0.485,0.0341,2854.191,2469.399
5585,18.776,0.008,18.335,0.013,0.441,0.0153,2854.184,2523.727
5586,18.62,0.015,18.181,0.01,0.439,0.018,2859.101,2529.438
5589,19.85,0.007,19.31,0.041,0.54,0.0416,2862.243,2544.819
5591,18.613,0.012,18.166,0.011,0.447,0.0163,2843.104,2590.673
5592,18.651,0.003,18.199,0.005,0.452,0.0058,2845.447,2607.369
5594,19.589,0.022,19.11,0.014,0.479,0.0261,2857.601,2602.357
5595,19.722,0.008,19.198,0.004,0.524,0.0089,2859.555,2589.28
5596,19.966,0.007,19.44,0.012,0.526,0.0139,2845.127,2636.342
5599,18.813,0.019,18.377,0.021,0.436,0.0283,2862.194,2622.25
5601,19.079,0.004,18.624,0.01,0.455,0.0108,2853.318,2652.414
5604,17.526,0.0072,16.932,0.002,0.594,0.0074,2838.846,2683.557
5605,18.68,0.012,18.227,0.004,0.453,0.0126,2848.721,2672.739
5606,18.74,0.018,18.28,0.004,0.46,0.0184,2848.593,2666.889
5607,19.814,0.033,19.284,0.013,0.53,0.0355,2854.573,2684.498
5609,18.948,0.02,18.508,0.013,0.44,0.0239,2848.718,2707.166
5610,18.267,0.019,17.801,0.002,0.466,0.0191,2840.362,2728.51
5614,19.893,0.033,19.392,0.007,0.501,0.0337,2861.874,2733.758
5615,18.213,0.01,17.747,0.011,0.466,0.0149,2838.88,2756.906
5619,18.265,0.003,17.809,0.003,0.456,0.0042,2838.214,2775.755
5620,16.456,0.006,15.772,0.056,0.684,0.0563,2851.69,2783.323
5622,19.866,0.011,19.348,0.008,0.518,0.0136,2857.741,2767.158
5628,19.5,0.007,19.004,0.005,0.496,0.0086,2850.042,2809.151
5629,17.129,0.001,16.474,0.006,0.655,0.0061,2859.292,2789.448
5630,18.884,0.017,18.414,0.001,0.47,0.017,2860.999,2811.999
5631,19.533,0.081,19.033,0.003,0.5,0.0811,2845.188,2817.417
5632,19.27,0.018,18.781,0.005,0.489,0.0187,2846.203,2831.76
5633,19.257,0.016,18.782,0.011,0.475,0.0194,2853.093,2827.264
5635,18.669,0.007,18.202,0.012,0.467,0.0139,2860.731,2829.609
5636,19.762,0.004,19.256,0.009,0.506,0.0098,2861.981,2814.759
5638,19.247,0.01,18.76,0.008,0.487,0.0128,2841.913,2850.336
5639,19.977,0.036,19.422,0.01,0.555,0.0374,2847.249,2847.561
5642,19.689,0.022,19.164,0.011,0.525,0.0246,2853.838,2846.852
5643,19.559,0.003,19.049,0.005,0.51,0.0058,2855.906,2860.537
5644,19.973,0.024,19.436,0.015,0.537,0.0283,2843.72,2848.812
5647,19.146,0.007,18.659,0.01,0.487,0.0122,2845.468,2868.38
5648,19.552,0.01,19.041,0.024,0.511,0.026,2853.743,2877.873
5649,19.754,0.018,19.231,0.005,0.523,0.0187,2858.451,2872.614
5650,18.393,0.006,17.926,0.004,0.467,0.0072,2859.498,2885.128
5651,18.458,0.021,17.994,0.004,0.464,0.0214,2862.558,2872.204
5654,19.144,0.056,18.635,0.005,0.509,0.0562,2862.851,2887.098
5657,19.379,0.018,18.88,0.005,0.499,0.0187,2848.509,2900.497
5658,18.532,0.002,18.101,0.005,0.431,0.0054,2851.471,2906.029
5659,19.732,0.024,19.19,0.017,0.542,0.0294,2856.609,2894.699
5661,17.792,0.017,17.212,0.014,0.58,0.022,2857.485,2930.373
5662,18.983,0.014,18.53,0.017,0.453,0.022,2859.156,2923.458
5663,18.19,0.013,17.68,0.01,0.51,0.0164,2861.209,2932.8
5664,19.395,0.014,18.978,0.018,0.417,0.0228,2844.151,2938.468
5665,18.598,0.005,18.198,0.029,0.4,0.0294,2844.923,2952.921
5667,19.423,0.004,18.936,0.011,0.487,0.0117,2853.932,2956.571
5668,19.202,0.021,18.768,0.017,0.434,0.027,2854.316,2938.151
5669,18.893,0.011,18.436,0.007,0.457,0.013,2857.377,2953.754
5670,19.469,0.01,18.98,0.005,0.489,0.0112,2860.537,2952.979
5671,19.797,0.005,19.287,0.015,0.51,0.0158,2861.989,2950.127
5673,18.814,0.014,18.34,0.002,0.474,0.0141,2840.788,2986.576
5675,19.365,0.008,18.876,0.006,0.489,0.01,2854.271,2975.891
5676,19.317,0.007,18.816,0.01,0.501,0.0122,2862.109,2965.048
5677,19.744,0.017,19.186,0.011,0.558,0.0202,2862.196,2984.148
5678,19.574,0.009,19.072,0.01,0.502,0.0135,2867.693,2051.386
5679,19.44,0.004,18.945,0.005,0.495,0.0064,2871.392,2049.294
5680,19.465,0.003,18.962,0.008,0.503,0.0085,2881.486,2061.037
5683,18.835,0.004,18.384,0.003,0.451,0.005,2875.627,2150.129
5685,18.677,0.005,18.239,0.001,0.438,0.0051,2866.313,2203.994
5689,19.009,0.018,18.56,0.011,0.449,0.0211,2871.075,2318.747
5690,18.795,0.007,18.34,0.01,0.455,0.0122,2874.262,2317.785
5693,19.671,0.017,19.163,0.01,0.508,0.0197,2874.497,2411.792
5695,18.515,0.019,18.079,0.013,0.436,0.023,2867.194,2432.89
5700,18.959,0.006,18.504,0.007,0.455,0.0092,2876.213,2475.44
5707,18.14,0.009,17.673,0.009,0.467,0.0127,2881.073,2507.601
5712,16.675,0.0048,16.038,0.0054,0.637,0.0073,2869.391,2558.52
5715,19.134,0.02,18.673,0.005,0.461,0.0206,2880.545,2559.258
5717,19.261,0.017,18.812,0.021,0.449,0.027,2866.679,2566.449
5718,19.875,0.03,19.33,0.027,0.545,0.0404,2872.431,2585.464
5719,19.494,0.016,19.009,0.011,0.485,0.0194,2874.267,2565.072
5721,19.439,0.01,18.896,0.005,0.543,0.0112,2878.239,2590.166
5722,18.979,0.023,18.497,0.004,0.482,0.0233,2864.58,2618.805
5725,18.763,0.005,18.311,0.013,0.452,0.0139,2885.46,2619.476
5727,17.872,0.015,17.357,0.004,0.515,0.0155,2874.306,2657.146
5729,19.732,0.01,19.219,0.019,0.513,0.0215,2887.058,2647.504
5731,19.301,0.021,18.814,0.027,0.487,0.0342,2864.596,2680.043
5733,19.756,0.034,19.254,0.004,0.502,0.0342,2869.358,2663.413
5734,18.523,0.006,18.071,0.005,0.452,0.0078,2887.045,2683.745
5735,16.984,0.0056,16.34,0.0062,0.644,0.0083,2873.859,2700.11
5736,16.392,0.0042,15.713,0.0046,0.679,0.0063,2870.413,2698.573
5737,18.87,0.0134,18.41,0.0163,0.46,0.0211,2866.548,2699.273
5738,19.98,0.02,19.47,0.013,0.51,0.0239,2873.508,2690.463
5739,19.968,0.027,19.435,0.016,0.533,0.0314,2879.441,2700.861
5740,18.587,0.023,18.143,0.014,0.444,0.0269,2872.804,2722.209
5744,19.081,0.014,18.607,0.003,0.474,0.0143,2864.302,2784.781
5745,19.214,0.004,18.735,0.006,0.479,0.0072,2875.241,2770.171
5750,16.767,0.005,16.129,0.0056,0.638,0.0075,2882.235,2792.927
5751,19.087,0.033,18.62,0.012,0.467,0.0351,2886.585,2791.184
5752,19.029,0.016,18.579,0.007,0.45,0.0175,2877.957,2793.456
5754,19.731,0.014,19.211,0.002,0.52,0.0141,2866.285,2798.731
5755,19.924,0.019,19.373,0.015,0.551,0.0242,2867.019,2791.04
5756,18.8,0.021,18.338,0.007,0.462,0.0221,2867.559,2802.181
5758,19.385,0.015,18.857,0.012,0.528,0.0192,2885.425,2810.415
5760,19.096,0.018,18.632,0.011,0.464,0.0211,2864.634,2834.546
5762,19.357,0.015,18.897,0.02,0.46,0.025,2876.565,2837.739
5763,19.841,0.024,19.328,0.065,0.513,0.0693,2877.213,2834.209
5766,19.766,0.013,19.26,0.006,0.506,0.0143,2870.786,2839.899
5767,19.613,0.024,19.101,0.011,0.512,0.0264,2871.849,2843.014
5769,17.834,0.009,17.297,0.007,0.537,0.0114,2879.2,2839.597
5770,19.228,0.025,18.784,0.017,0.444,0.0302,2882.928,2856.431
5771,19.112,0.025,18.628,0.006,0.484,0.0257,2885.98,2846.899
5772,19.736,0.026,19.206,0.014,0.53,0.0295,2886.336,2840.989
5774,18.11,0.024,17.622,0.004,0.488,0.0243,2864.127,2885.585
5776,19.659,0.003,19.142,0.001,0.517,0.0032,2867.552,2863.184
5777,19.636,0.018,19.122,0.013,0.514,0.0222,2869.355,2875.804
5778,18.288,0.028,17.816,0.004,0.472,0.0283,2871.422,2881.672
5781,19.707,0.009,19.162,0.008,0.545,0.012,2881.413,2871.319
5785,18.124,0.005,17.643,0.003,0.481,0.0058,2874.07,2891.741
5786,19.794,0.002,19.305,0.018,0.489,0.0181,2877.21,2895.361
5789,18.723,0.011,18.264,0.002,0.459,0.0112,2887.474,2911.307
5791,18.281,0.032,17.814,0.01,0.467,0.0335,2864.269,2919.674
5792,17.734,0.0014,17.205,0.008,0.529,0.0081,2878.477,2936.832
5795,19.364,0.023,18.877,0.018,0.487,0.0292,2864.275,2921.988
5796,19.676,0.004,19.139,0.006,0.537,0.0072,2865.969,2923.11
5797,18.941,0.023,18.469,0.01,0.472,0.0251,2863.633,2956.069
5798,19.807,0.02,19.281,0.037,0.526,0.0421,2863.927,2944.347
5799,19.956,0.021,19.446,0.004,0.51,0.0214,2867.539,2942.523
5800,18.737,0.014,18.268,0.006,0.469,0.0152,2867.669,2951.931
5802,19.706,0.02,19.231,0.026,0.475,0.0328,2873.744,2942.008
5804,18.117,0.017,17.636,0.006,0.481,0.018,2879.488,2942.2
5806,19.977,0.008,19.443,0.012,0.534,0.0144,2887.472,2939.588
5808,19.36,0.036,18.812,0.008,0.548,0.0369,2866.645,2967.245
5809,19.29,0.015,18.818,0.009,0.472,0.0175,2868.853,2973.685
5815,19.039,0.003,18.572,0.01,0.467,0.0104,2901.524,2049.387
5816,19.634,0.008,19.137,0.011,0.497,0.0136,2890.109,2084.058
5817,18.876,0.0,18.429,0.004,0.447,0.004,2889.649,2101.638
5819,18.61,0.013,18.159,0.009,0.451,0.0158,2909.768,2111.463
5820,19.95,0.007,19.435,0.001,0.515,0.0071,2912.729,2091.376
5823,19.748,0.017,19.243,0.008,0.505,0.0188,2910.621,2119.592
5824,18.396,0.003,17.955,0.008,0.441,0.0085,2893.271,2158.773
5828,18.55,0.002,18.111,0.005,0.439,0.0054,2902.474,2168.643
5829,19.781,0.005,19.279,0.008,0.502,0.0094,2902.573,2180.411
5830,19.734,0.009,19.229,0.004,0.505,0.0098,2903.751,2184.812
5834,19.715,0.004,19.199,0.038,0.516,0.0382,2906.379,2194.33
5836,18.266,0.002,17.818,0.003,0.448,0.0036,2910.499,2228.719
5838,19.616,0.002,19.121,0.005,0.495,0.0054,2899.095,2238.068
5839,19.839,0.008,19.32,0.005,0.519,0.0094,2889.938,2284.136
5843,19.267,0.009,18.811,0.024,0.456,0.0256,2890.466,2344.203
5844,18.428,0.005,17.997,0.009,0.431,0.0103,2895.167,2357.284
5848,19.09,0.007,18.635,0.011,0.455,0.013,2899.681,2388.156
5849,18.663,0.01,18.228,0.012,0.435,0.0156,2891.381,2436.008
5850,19.731,0.015,19.242,0.018,0.489,0.0234,2902.729,2438.523
5852,17.22,0.0062,16.611,0.0016,0.609,0.0064,2901.782,2498.813
5854,19.444,0.028,18.966,0.016,0.478,0.0322,2896.116,2509.927
5858,19.399,0.013,18.929,0.017,0.47,0.0214,2890.653,2514.675
5861,19.14,0.012,18.68,0.023,0.46,0.0259,2908.426,2515.451
5864,19.137,0.006,18.684,0.003,0.453,0.0067,2909.388,2543.675
5865,19.406,0.008,18.928,0.009,0.478,0.012,2890.584,2564.322
5871,19.769,0.015,19.261,0.009,0.508,0.0175,2911.147,2612.436
5873,19.802,0.012,19.239,0.006,0.563,0.0134,2896.91,2631.597
5874,19.008,0.004,18.544,0.009,0.464,0.0098,2910.503,2624.691
5876,19.276,0.016,18.794,0.004,0.482,0.0165,2901.552,2645.265
5879,19.413,0.002,18.921,0.004,0.492,0.0045,2906.406,2658.72
5881,18.165,0.007,17.702,0.004,0.463,0.0081,2894.963,2676.892
5882,19.879,0.008,19.371,0.003,0.508,0.0085,2901.04,2682.455
5884,19.53,0.027,19.032,0.007,0.498,0.0279,2889.843,2693.285
5885,19.925,0.023,19.369,0.013,0.556,0.0264,2889.8,2699.782
5886,19.691,0.028,19.154,0.007,0.537,0.0289,2893.703,2688.614
5887,18.482,0.008,18.021,0.009,0.461,0.012,2896.435,2706.256
5889,19.3,0.016,18.818,0.013,0.482,0.0206,2904.208,2702.197
5892,18.461,0.007,18.004,0.003,0.457,0.0076,2911.064,2699.7
5900,19.156,0.017,18.679,0.008,0.477,0.0188,2888.125,2781.187
5902,18.579,0.004,18.101,0.007,0.478,0.0081,2902.85,2779.38
5903,18.111,0.008,17.635,0.007,0.476,0.0106,2910.924,2777.412
5904,19.465,0.022,18.971,0.02,0.494,0.0297,2893.372,2801.694
5905,19.722,0.019,19.215,0.016,0.507,0.0248,2894.111,2798.938
5906,19.414,0.026,18.912,0.008,0.502,0.0272,2895.378,2789.039
5907,19.512,0.029,19.013,0.009,0.499,0.0304,2895.36,2796.658
5910,18.746,0.002,18.305,0.006,0.441,0.0063,2902.464,2802.72
5913,19.986,0.019,19.437,0.016,0.549,0.0248,2907.583,2798.876
5917,19.193,0.031,18.711,0.01,0.482,0.0326,2895.166,2827.412
5918,18.229,0.037,17.783,0.013,0.446,0.0392,2899.55,2825.681
5919,18.597,0.032,18.143,0.011,0.454,0.0338,2902.001,2825.87
5920,19.983,0.026,19.464,0.015,0.519,0.03,2906.239,2834.156
5921,19.206,0.016,18.7,0.013,0.506,0.0206,2898.692,2823.958
5922,18.357,0.048,17.91,0.009,0.447,0.0488,2899.555,2857.474
5923,18.888,0.019,18.428,0.001,0.46,0.019,2890.014,2851.003
5927,18.957,0.025,18.455,0.021,0.502,0.0326,2896.348,2867.173
5928,18.994,0.022,18.572,0.023,0.422,0.0318,2889.186,2874.316
5929,19.021,0.019,18.56,0.009,0.461,0.021,2897.946,2877.596
5933,19.377,0.0037,18.875,0.0045,0.502,0.0058,2889.143,2899.776
5934,18.795,0.053,18.31,0.025,0.485,0.0586,2891.621,2903.173
5936,19.692,0.015,19.191,0.022,0.501,0.0266,2899.136,2901.109
5937,19.623,0.025,19.125,0.014,0.498,0.0287,2900.529,2911.673
5940,19.311,0.017,18.85,0.013,0.461,0.0214,2908.906,2908.485
5941,19.854,0.021,19.322,0.01,0.532,0.0233,2910.194,2912.268
5943,18.693,0.029,18.237,0.008,0.456,0.0301,2898.039,2921.251
5944,17.658,0.0011,17.085,0.005,0.573,0.0051,2900.888,2926.423
5945,17.878,0.021,17.387,0.003,0.491,0.0212,2902.076,2934.261
5946,18.195,0.029,17.729,0.01,0.466,0.0307,2903.571,2937.581
5947,19.007,0.028,18.525,0.01,0.482,0.0297,2905.336,2917.4
5948,17.892,0.016,17.368,0.008,0.524,0.0179,2907.814,2935.981
5950,18.46,0.032,18.006,0.014,0.454,0.0349,2910.013,2928.392
5951,18.267,0.007,17.802,0.008,0.465,0.0106,2911.984,2918.02
5952,19.552,0.016,19.028,0.013,0.524,0.0206,2897.915,2934.101
5953,18.555,0.013,18.095,0.011,0.46,0.017,2899.013,2925.447
5954,19.578,0.045,19.033,0.005,0.545,0.0453,2908.637,2932.658
5955,17.989,0.018,17.482,0.013,0.507,0.0222,2898.9,2941.256
5956,18.217,0.019,17.74,0.009,0.477,0.021,2906.317,2943.7
5957,19.153,0.017,18.642,0.01,0.511,0.0197,2908.638,2946.421
5958,18.257,0.008,17.794,0.02,0.463,0.0215,2908.348,2961.678
5960,18.171,0.015,17.663,0.03,0.508,0.0335,2911.715,2961.987
5963,18.133,0.008,17.642,0.011,0.491,0.0136,2903.532,2966.869
5964,18.77,0.036,18.294,0.011,0.476,0.0376,2906.783,2965.008
5965,16.925,0.082,16.346,0.006,0.579,0.0822,2908.12,2977.774
5966,18.137,0.027,17.621,0.01,0.516,0.0288,2909.583,2967.04
5968,19.978,0.014,19.483,0.022,0.495,0.0261,2910.009,2963.603
5970,19.622,0.004,19.114,0.003,0.508,0.005,2934.636,2009.008
5976,19.078,0.003,18.607,0.006,0.471,0.0067,2929.254,2161.886
5982,19.771,0.002,19.265,0.011,0.506,0.0112,2928.85,2280.675
5992,19.355,0.015,18.882,0.011,0.473,0.0186,2918.586,2378.44
5995,16.823,0.0052,16.17,0.0058,0.653,0.0077,2925.514,2412.51
6000,19.531,0.032,19.054,0.029,0.477,0.0432,2935.751,2453.625
6001,18.904,0.001,18.457,0.004,0.447,0.0041,2937.846,2476.615
6002,18.931,0.025,18.477,0.013,0.454,0.0282,2935.222,2506.785
6005,19.022,0.005,18.571,0.019,0.451,0.0196,2937.752,2524.85
6009,19.735,0.004,19.203,0.006,0.532,0.0072,2932.692,2552.806
6010,19.343,0.014,18.862,0.015,0.481,0.0205,2914.407,2567.816
6011,18.761,0.008,18.313,0.001,0.448,0.0081,2915.61,2578.968
6012,19.881,0.002,19.351,0.018,0.53,0.0181,2924.719,2585.645
6014,19.361,0.012,18.886,0.008,0.475,0.0144,2920.61,2611.294
6016,19.558,0.016,19.072,0.007,0.486,0.0175,2933.735,2633.765
6017,18.769,0.028,18.325,0.012,0.444,0.0305,2934.446,2613.644
6018,18.907,0.017,18.447,0.012,0.46,0.0208,2936.447,2632.146
6021,17.528,0.0072,16.926,0.005,0.602,0.0087,2925.195,2648.486
6028,19.988,0.004,19.473,0.017,0.515,0.0175,2928.468,2677.926
6029,19.134,0.002,18.694,0.01,0.44,0.0102,2933.496,2686.773
6032,18.786,0.021,18.329,0.003,0.457,0.0212,2928.224,2707.79
6034,18.068,0.0092,17.651,0.001,0.417,0.0093,2921.904,2730.371
6035,17.439,0.0069,16.835,0.0014,0.604,0.007,2913.416,2728.445
6036,19.753,0.011,19.231,0.005,0.522,0.0121,2925.345,2719.051
6037,19.39,0.009,18.889,0.0045,0.501,0.0101,2931.864,2733.764
6041,19.94,0.017,19.372,0.011,0.568,0.0202,2919.75,2755.992
6043,16.253,0.004,15.589,0.0044,0.664,0.0059,2923.844,2784.648
6044,16.275,0.004,15.592,0.0044,0.683,0.0059,2921.248,2767.207
6045,19.848,0.025,19.318,0.003,0.53,0.0252,2925.985,2771.638
6050,19.737,0.01,19.215,0.013,0.522,0.0164,2915.292,2799.671
6051,18.253,0.013,17.803,0.004,0.45,0.0136,2919.206,2809.715
6052,19.906,0.015,19.418,0.045,0.488,0.0474,2921.178,2793.304
6053,19.769,0.019,19.255,0.018,0.514,0.0262,2928.473,2807.77
6055,19.47,0.025,18.981,0.018,0.489,0.0308,2934.39,2812.37
6056,18.496,0.023,18.041,0.012,0.455,0.0259,2936.895,2789.906
6057,19.405,0.024,18.917,0.014,0.488,0.0278,2916.688,2819.443
6059,18.674,0.02,18.203,0.008,0.471,0.0215,2925.701,2831.633
6063,16.31,0.0041,15.65,0.0045,0.66,0.0061,2936.679,2854.28
6064,19.59,0.031,19.09,0.019,0.5,0.0364,2921.009,2849.432
6065,18.827,0.016,18.339,0.015,0.488,0.0219,2923.339,2861.803
6066,19.912,0.025,19.394,0.015,0.518,0.0292,2924.471,2853.481
6067,19.868,0.026,19.354,0.008,0.514,0.0272,2927.713,2838.39
6068,18.34,0.009,17.886,0.017,0.454,0.0192,2929.767,2845.824
6069,18.973,0.016,18.481,0.001,0.492,0.016,2934.505,2846.474
6071,19.745,0.019,19.216,0.016,0.529,0.0248,2913.452,2885.099
6072,18.992,0.013,18.526,0.006,0.466,0.0143,2914.143,2875.651
6074,19.394,0.02,18.912,0.007,0.482,0.0212,2921.459,2878.266
6075,17.855,0.004,17.329,0.01,0.526,0.0108,2928.579,2878.236
6077,18.637,0.026,18.174,0.011,0.463,0.0282,2932.203,2878.061
6079,19.45,0.027,18.951,0.019,0.499,0.033,2935.022,2876.427
6080,18.457,0.012,17.998,0.02,0.459,0.0233,2913.778,2903.354
6081,17.781,0.005,17.227,0.009,0.554,0.0103,2928.431,2894.736
6082,16.944,0.0054,16.31,0.0061,0.634,0.0082,2926.512,2890.813
6083,18.046,0.018,17.556,0.006,0.49,0.019,2918.261,2902.803
6084,19.62,0.017,19.139,0.033,0.481,0.0371,2922.737,2896.161
6089,19.359,0.017,18.885,0.012,0.474,0.0208,2930.543,2902.782
6090,18.871,0.016,18.369,0.012,0.502,0.02,2933.131,2891.042
6092,18.492,0.021,18.007,0.01,0.485,0.0233,2916.149,2902.405
6095,18.376,0.026,17.917,0.008,0.459,0.0272,2914.406,2927.402
6097,19.801,0.022,19.289,0.009,0.512,0.0238,2922.283,2922.144
6098,18.654,0.015,18.201,0.008,0.453,0.017,2923.68,2926.518
6099,18.639,0.009,18.197,0.012,0.442,0.015,2929.486,2921.226
6100,19.939,0.022,19.414,0.022,0.525,0.0311,2932.669,2917.566
6101,18.055,0.003,17.578,0.012,0.477,0.0124,2932.476,2933.992
6102,19.722,0.016,19.271,0.015,0.451,0.0219,2913.73,2930.262
6109,18.625,0.024,18.142,0.009,0.483,0.0256,2937.538,2960.658
6110,18.014,0.012,17.549,0.057,0.465,0.0582,2933.475,2961.809
6111,18.957,0.052,18.467,0.017,0.49,0.0547,2913.885,2960.933
6112,18.128,0.016,17.64,0.013,0.488,0.0206,2937.769,2951.558
6113,18.653,0.027,18.191,0.01,0.462,0.0288,2913.578,2968.462
6115,19.389,0.032,18.872,0.075,0.517,0.0815,2914.143,2966.29
6116,17.991,0.014,17.478,0.011,0.513,0.0178,2920.931,2968.503
6117,18.355,0.029,17.883,0.013,0.472,0.0318,2928.603,2964.701
6118,18.76,0.004,18.32,0.013,0.44,0.0136,2929.692,2975.213
6119,18.918,0.007,18.456,0.004,0.462,0.0081,2933.269,2979.433
6120,19.295,0.008,18.814,0.031,0.481,0.032,2937.41,2964.583
6126,18.928,0.004,18.484,0.008,0.444,0.0089,2948.571,2162.639
6130,18.236,0.002,17.784,0.012,0.452,0.0122,2955.912,2173.4
6131,18.017,0.02,17.545,0.005,0.472,0.0206,2960.83,2173.884
6133,17.955,0.005,17.456,0.009,0.499,0.0103,2951.678,2260.916
6139,18.23,0.002,17.782,0.006,0.448,0.0063,2938.862,2376.637
6141,19.869,0.009,19.351,0.006,0.518,0.0108,2952.436,2374.015
6145,18.656,0.006,18.219,0.004,0.437,0.0072,2958.146,2415.601
6146,17.402,0.0068,16.796,0.009,0.606,0.0113,2942.572,2445.552
6148,19.758,0.019,19.254,0.009,0.504,0.021,2949.385,2455.408
6149,19.175,0.006,18.707,0.009,0.468,0.0108,2944.423,2487.222
6150,19.5,0.04,18.994,0.014,0.506,0.0424,2944.485,2512.526
6151,17.96,0.004,17.47,0.004,0.49,0.0057,2951.267,2529.329
6152,19.525,0.017,19.035,0.004,0.49,0.0175,2952.021,2525.128
6154,17.846,0.0018,17.324,0.001,0.522,0.0021,2944.373,2542.816
6158,19.343,0.007,18.846,0.001,0.497,0.0071,2942.904,2564.736
6159,18.807,0.01,18.352,0.009,0.455,0.0135,2957.976,2569.368
6160,19.359,0.013,18.886,0.01,0.473,0.0164,2962.458,2569.008
6162,19.521,0.005,19.018,0.011,0.503,0.0121,2943.063,2594.612
6163,18.669,0.021,18.197,0.014,0.472,0.0252,2961.526,2607.403
6164,18.833,0.023,18.366,0.007,0.467,0.024,2952.803,2637.391
6165,18.917,0.026,18.462,0.019,0.455,0.0322,2940.387,2661.625
6169,18.994,0.016,18.525,0.011,0.469,0.0194,2955.849,2669.424
6170,18.781,0.009,18.334,0.012,0.447,0.015,2955.848,2673.398
6178,18.674,0.017,18.221,0.006,0.453,0.018,2954.925,2690.333
6179,18.523,0.017,18.066,0.011,0.457,0.0202,2956.253,2712.337
6180,19.734,0.005,19.211,0.013,0.523,0.0139,2957.954,2693.396
6181,19.651,0.017,19.109,0.088,0.542,0.0896,2960.603,2691.192
6183,19.205,0.007,18.733,0.017,0.472,0.0184,2940.271,2736.528
6188,19.873,0.026,19.354,0.009,0.519,0.0275,2953.683,2714.761
6189,19.481,0.009,18.981,0.007,0.5,0.0114,2960.683,2748.149
6191,19.57,0.009,19.071,0.001,0.499,0.0091,2947.841,2784.482
6193,19.819,0.032,19.3,0.019,0.519,0.0372,2962.3,2786.188
6195,19.143,0.023,18.67,0.019,0.473,0.0298,2939.21,2810.993
6199,16.529,0.0045,15.868,0.005,0.661,0.0067,2947.343,2814.884
6200,19.613,0.012,19.134,0.009,0.479,0.015,2939.222,2837.751
6204,19.36,0.039,18.866,0.015,0.494,0.0418,2955.728,2835.522
6206,19.668,0.016,19.15,0.018,0.518,0.0241,2962.693,2832.916
6207,18.35,0.026,17.874,0.009,0.476,0.0275,2942.726,2850.592
6211,19.303,0.011,18.847,0.023,0.456,0.0255,2953.617,2860.268
6212,19.866,0.025,19.306,0.004,0.56,0.0253,2956.454,2856.116
6214,17.667,0.0076,17.071,0.006,0.596,0.0097,2953.477,2872.655
6215,18.276,0.022,17.812,0.006,0.464,0.0228,2938.288,2866.244
6216,18.862,0.007,18.386,0.022,0.476,0.0231,2943.979,2870.816
6217,19.198,0.059,18.714,0.02,0.484,0.0623,2947.729,2887.851
6218,19.045,0.004,18.581,0.015,0.464,0.0155,2950.386,2866.104
6220,18.002,0.043,17.478,0.009,0.524,0.0439,2952.833,2884.123
6221,18.857,0.044,18.378,0.005,0.479,0.0443,2955.082,2887.737
6223,18.208,0.006,17.721,0.005,0.487,0.0078,2959.043,2905.879
6226,18.472,0.022,18.022,0.004,0.45,0.0224,2942.76,2906.17
6227,18.945,0.026,18.483,0.009,0.462,0.0275,2948.537,2905.997
6229,18.905,0.018,18.451,0.018,0.454,0.0255,2951.312,2890.896
6230,18.847,0.036,18.364,0.014,0.483,0.0386,2954.293,2905.358
6231,19.849,0.013,19.332,0.011,0.517,0.017,2960.902,2889.653
6233,17.993,0.0089,17.534,0.0107,0.459,0.0139,2954.077,2932.181
