InputX InputY InputF606W InputF814W OutputX OutputY OutputF606W OutputF814W
2282.332 2950.657 -11.725999999999999 -11.389 2282.332 2950.657 -11.732264378617451 -11.382042154243017
2265.532 2967.579 -11.081 -10.828 2265.532 2967.579 -11.091897804592708 -10.815456817813033
2269.432 2965.167 -10.908999999999999 -10.650999999999996 2269.432 2965.167 -10.9059686789792 -10.654522513758351
2279.54 2965.03 -11.969999999999999 -11.601999999999997 2279.54 2965.03 -11.972027529872975 -11.599784969246013
2295.158 2000.23 -11.428 -11.125999999999998 2295.158 2000.23 -11.435830603863241 -11.117155022751323
2309.219 2124.372 -10.529999999999998 -10.358999999999998 2309.219 2124.372 -10.5428597434313 -10.34386187508262
2291.938 2180.429 -13.793 -13.440999999999999 2291.938 2180.429 -13.799125269104756 -13.43612735785803
2298.946 2182.823 -12.873999999999999 -12.448999999999998 2298.946 2182.823 -12.875164863500668 -12.447796583368135
2297.249 2246.278 -12.771 -12.345999999999997 2297.249 2246.278 -12.770202830266914 -12.346833405193475
2310.429 2254.804 -12.846 -12.424 2310.429 2254.804 -12.848181020198933 -12.421731917658224
2301.613 2287.417 -10.649999999999999 -10.444999999999997 2301.613 2287.417 -10.654889858368758 -10.439270892922977
2294.078 2327.097 -11.637999999999998 -11.299 2294.078 2327.097 -11.638842355837529 -11.298060464176032
2310.539 2357.945 -12.181000000000001 -11.860999999999997 2310.539 2357.945 -12.215360661344526 -11.823915900277491
2293.978 2378.338 -10.965999999999998 -10.698999999999998 2293.978 2378.338 -10.962370993747385 -10.703204248324667
2299.73 2404.864 -12.258 -11.864999999999998 2299.73 2404.864 -12.25873429971342 -11.864210673936682
2302.728 2424.906 -11.445999999999998 -11.130999999999997 2302.728 2424.906 -11.448403071686613 -11.128285635339719
2289.204 2442.058 -11.225999999999999 -10.938999999999997 2289.204 2442.058 -11.229257079090353 -10.935277679278165
2300.035 2446.115 -10.343999999999998 -10.191999999999997 2300.035 2446.115 -10.352224216239705 -10.182278926037384
2301.277 2474.388 -13.759999999999998 -13.386 2301.277 2474.388 -13.759509839102133 -13.386399256716505
2309.169 2463.824 -10.870000000000001 -10.621999999999996 2309.169 2463.824 -10.869224044299063 -10.622901690917477
2306.295 2518.836 -15.076 -14.847999999999997 2306.295 2518.836 -15.079208779048258 -14.844914344452476
2308.744 2558.651 -12.306999999999999 -11.941999999999997 2308.744 2558.651 -12.323392552772663 -11.924449242485004
2292.62 2598.851 -10.274999999999999 -10.108999999999998 2292.62 2598.851 -10.271023554274695 -10.113716525612144
2298.587 2590.212 -10.631 -10.413999999999998 2298.587 2590.212 -10.6285932109856 -10.416826745170479
2298.787 2602.603 -10.282 -10.104999999999997 2298.787 2602.603 -10.273143997482055 -10.115504245646132
2304.124 2624.265 -10.524000000000001 -10.345999999999997 2304.124 2624.265 -10.53296021613981 -10.335452287914158
2289.382 2678.949 -10.303 -10.139999999999997 2289.382 2678.949 -10.302651611325825 -10.140412545370861
2296.597 2703.01 -11.102 -10.810999999999996 2296.597 2703.01 -11.095447964429855 -10.818541278167782
2312.324 2735.555 -11.536999999999999 -11.241999999999997 2312.324 2735.555 -11.554386578560564 -11.222525649709791
2299.02 2746.549 -11.517 -11.203999999999997 2299.02 2746.549 -11.52434367306591 -11.195739588313899
2306.671 2748.696 -12.367999999999999 -11.961999999999996 2306.671 2748.696 -12.365948299442337 -11.964196662074553
2312.12 2745.33 -12.498999999999999 -12.092999999999996 2312.12 2745.33 -12.50091044548535 -12.090970710676082
2297.812 2764.179 -11.047 -10.765999999999998 2297.812 2764.179 -11.041830070328011 -10.771970367341673
2312.085 2782.673 -10.945 -10.695999999999998 2312.085 2782.673 -10.948853203600045 -10.691536016294144
2299.129 2810.979 -11.427 -11.116999999999997 2299.129 2810.979 -11.430803177934155 -11.112704159872244
2301.491 2807.489 -10.215 -10.069999999999997 2301.491 2807.489 -10.21673282528732 -10.067944668326032
2308.902 2790.433 -11.125999999999998 -10.842999999999996 2308.902 2790.433 -11.12495215311041 -10.844201865886422
2298.877 2897.084 -10.834 -10.639999999999997 2298.877 2897.084 -10.857440466353374 -10.612761259970327
2302.367 2892.715 -10.517 -10.341999999999999 2302.367 2892.715 -10.526920639431943 -10.33032170487823
2297.979 2936.971 -11.965999999999998 -11.590999999999998 2297.979 2936.971 -11.964372537133368 -11.592777966553584
2299.482 2933.601 -12.980999999999998 -12.561999999999998 2299.482 2933.601 -12.986670147850067 -12.556187857998367
2301.679 2928.534 -12.500999999999998 -12.098999999999997 2301.679 2928.534 -12.504965266759793 -12.094788064321204
2300.079 2930.297 -10.779999999999998 -10.532999999999998 2300.079 2930.297 -10.77344565375676 -10.540638455783125
2294.6 2980.165 -11.995999999999999 -11.624999999999996 2294.6 2980.165 -11.99762952903873 -11.623219776199889
2295.162 2983.794 -12.678999999999998 -12.267 2295.162 2983.794 -12.682620990668589 -12.263198591114563
2301.505 2972.124 -13.934000000000001 -13.620999999999999 2301.505 2972.124 -13.94017601869831 -13.616211104311876
2322.477 2015.436 -11.320999999999998 -11.026999999999997 2322.477 2015.436 -11.326577503677143 -11.02067447945086
2334.051 2031.239 -11.846 -11.486999999999998 2334.051 2031.239 -11.847016925394872 -11.485879855574549
2322.403 2050.783 -10.451999999999998 -10.262999999999998 2322.403 2050.783 -10.45015288145268 -10.26517900582408
2313.112 2102.727 -11.567 -11.239999999999998 2313.112 2102.727 -11.57008671506248 -11.236542633723857
2316.847 2152.639 -11.547 -11.220999999999997 2316.847 2152.639 -11.549518311342727 -11.218179291080343
2328.991 2140.494 -10.422999999999998 -10.246999999999996 2328.991 2140.494 -10.425386437183029 -10.244184771638942
2331.551 2156.979 -10.579 -10.383999999999997 2331.551 2156.979 -10.583639187993864 -10.378551328688086
2319.928 2185.006 -11.079999999999998 -10.819999999999997 2319.928 2185.006 -11.08736717886071 -10.811520506183811
2330.472 2191.897 -10.995000000000001 -10.748999999999999 2330.472 2191.897 -11.00370033746443 -10.738952627220321
2315.788 2225.294 -12.547999999999998 -12.139 2315.788 2225.294 -12.549773040523984 -12.13712404820906
2334.098 2234.818 -10.405999999999999 -10.233999999999998 2334.098 2234.818 -10.409069844518879 -10.230371424978141
2330.176 2277.345 -11.98 -11.607 2330.176 2277.345 -11.979958873434612 -11.607044929847078
2316.938 2359.926 -11.277999999999999 -10.998999999999999 2316.938 2359.926 -11.288410768867166 -10.987146840517475
2323.051 2408.676 -12.870000000000001 -12.447 2323.051 2408.676 -12.872100294791291 -12.444830192394036
2328.413 2407.42 -12.384999999999998 -11.985 2328.413 2407.42 -12.386472440474314 -11.98342977292361
2330.516 2392.592 -12.491 -12.086999999999996 2330.516 2392.592 -12.493674796109183 -12.08415881179042
2329.831 2442.249 -10.264 -10.073999999999998 2329.831 2442.249 -10.247345659386095 -10.093753978674734
2334.724 2447.779 -11.447 -11.125999999999998 2334.724 2447.779 -11.446482110452624 -11.126584976758348
2336.146 2445.554 -10.311 -10.176999999999996 2336.146 2445.554 -10.325560189782184 -10.159758512722263
2316.551 2475.685 -10.576 -10.36 2316.551 2475.685 -10.57005354525597 -10.36698404061535
2316.958 2467.939 -12.102 -11.708999999999996 2316.958 2467.939 -12.096966831910162 -11.714454063867812
2314.026 2507.529 -13.448 -13.062999999999999 2314.026 2507.529 -13.466503542294152 -13.045796044079392
2317.115 2505.187 -11.497 -11.123999999999999 2317.115 2505.187 -11.473447890828304 -11.150492208474972
2313.288 2530.465 -11.347999999999999 -11.005999999999997 2313.288 2530.465 -11.331350185961416 -11.024882773896131
2322.54 2526.375 -11.346999999999998 -11.049 2322.54 2526.375 -11.352118443348797 -11.043195105829316
2322.761 2540.567 -12.657999999999998 -12.225999999999999 2322.761 2540.567 -12.651135049827857 -12.233207000782631
2330.096 2547.326 -13.512 -13.088999999999999 2330.096 2547.326 -13.508692192781222 -13.091985974543203
2335.097 2540.236 -12.870000000000001 -12.425999999999998 2335.097 2540.236 -12.861605858410385 -12.434671959927819
2320.288 2592.734 -10.864 -10.622999999999998 2320.288 2592.734 -10.866271286109257 -10.620360676578255
2332.45 2606.473 -13.748999999999999 -13.365999999999996 2332.45 2606.473 -13.74532924985412 -13.368989980752737
2331.339 2604.998 -11.068999999999999 -10.816999999999997 2331.339 2604.998 -11.079613557135541 -10.804783981657007
2324.253 2620.687 -10.379999999999999 -10.248999999999999 2324.253 2620.687 -10.40131246682417 -10.22380853369064
2337.613 2647.007 -12.684000000000001 -12.200999999999997 2337.613 2647.007 -12.652281427829358 -12.234298970673589
2331.857 2729.422 -11.808 -11.433999999999997 2331.857 2729.422 -11.799804286164623 -11.443065101558812
2326.279 2750.946 -10.329999999999998 -10.144999999999996 2326.279 2750.946 -10.320876703629384 -10.155803375550594
2322.886 2766.146 -11.466999999999999 -11.201999999999998 2322.886 2766.146 -11.495423160825695 -11.170028667979473
2323.826 2772.903 -11.663 -11.313999999999997 2323.826 2772.903 -11.660157268170547 -11.317170689004225
2323.842 2781.96 -12.54 -12.124999999999996 2323.842 2781.96 -12.538558725213353 -12.126524929622683
2330.706 2826.516 -13.376999999999999 -12.959999999999997 2330.706 2826.516 -13.381767909097636 -12.955461351680004
2333.49 2822.9 -11.724 -11.399999999999999 2333.49 2822.9 -11.736629597522096 -11.385972305172174
2331.59 2828.609 -10.854 -10.601999999999997 2331.59 2828.609 -10.850143299094743 -10.606481637512953
2319.513 2859.602 -11.509 -11.175999999999998 2319.513 2859.602 -11.505971601450742 -11.179406445050304
2324.838 2858.979 -10.553 -10.372999999999998 2324.838 2858.979 -10.563136585318013 -10.361094700689844
2320.485 2887.515 -13.044 -12.612999999999996 2320.485 2887.515 -13.044228949732602 -12.612767429510907
2313.069 2898.266 -11.471 -11.151999999999997 2313.069 2898.266 -11.472829336155282 -11.149942300859628
2319.161 2889.856 -12.831 -12.409999999999997 2319.161 2889.856 -12.833392964359966 -12.407511513092814
2319.16 2903.137 -11.023 -10.758999999999997 2319.16 2903.137 -11.024650463158224 -10.757094002827177
2330.993 2922.483 -11.870999999999999 -11.517 2330.993 2922.483 -11.87565177637553 -11.511876063276837
2322.352 2944.151 -10.625999999999998 -10.428999999999998 2322.352 2944.151 -10.63310415964419 -10.42067655007068
2328.81 2946.956 -10.623999999999999 -10.415 2328.81 2946.956 -10.625028703615772 -10.413791799796183
2328.721 2959.636 -12.919 -12.494999999999997 2328.721 2959.636 -12.921385035526466 -12.49253602768179
2316.77 2977.661 -13.939 -13.628999999999998 2316.77 2977.661 -13.945927441384981 -13.623628449847903
2317.358 2966.439 -10.384 -10.2 2317.358 2966.439 -10.3794823778817 -10.20533985701094
2336.523 2975.855 -10.637999999999998 -10.422999999999998 2336.523 2975.855 -10.637083913197973 -10.424073315213825
2337.652 2966.463 -10.913 -10.669999999999998 2337.652 2966.463 -10.917655321323949 -10.664606753057278
2351.946 2036.778 -13.413999999999998 -12.994999999999997 2351.946 2036.778 -13.416829301759211 -12.992369412733094
2347.318 2075.794 -13.555 -13.146999999999998 2347.318 2075.794 -13.556802263074065 -13.145429036314557
2358.471 2075.515 -10.322 -10.154999999999998 2358.471 2075.515 -10.321136374761121 -10.15602266411301
2353.592 2179.69 -10.779999999999998 -10.556999999999999 2353.592 2179.69 -10.785306435971904 -10.550815862782773
2357.076 2171.689 -13.219999999999999 -12.796 2357.076 2171.689 -13.223740707824145 -12.792327441839891
2346.571 2221.211 -10.780999999999999 -10.541999999999998 2346.571 2221.211 -10.778469388462455 -10.544949182666958
2343.898 2256.607 -13.893 -13.565999999999999 2343.898 2256.607 -13.898114467537678 -13.562000111416335
2358.874 2291.442 -10.986 -10.719999999999999 2358.874 2291.442 -10.984205946837523 -10.722071818591363
2344.288 2327.814 -10.809000000000001 -10.576999999999998 2344.288 2327.814 -10.811892721026616 -10.573628813792446
2340.175 2349.966 -10.482 -10.284999999999997 2340.175 2349.966 -10.47846070633761 -10.289175228230306
2340.849 2366.936 -11.57 -11.244999999999997 2340.849 2366.936 -11.574240100489853 -11.240250750346455
2361.129 2385.679 -10.59 -10.378999999999998 2361.129 2385.679 -10.587548206300717 -10.381879602639444
2356.638 2393.153 -10.396 -10.226999999999997 2356.638 2393.153 -10.399789851788437 -10.22252037197601
2341.637 2420.139 -10.722999999999999 -10.508 2341.637 2420.139 -10.728207592377423 -10.501914401190213
2355.052 2526.867 -11.059999999999999 -10.785999999999998 2355.052 2526.867 -11.059136910422854 -10.786993400984361
2358.028 2537.7 -11.614 -11.282999999999998 2358.028 2537.7 -11.617584784834161 -11.279001649632075
2349.172 2547.813 -11.347999999999999 -11.021999999999998 2349.172 2547.813 -11.339287247459573 -11.031881247673553
2345.95 2583.847 -10.265999999999998 -10.161999999999999 2345.95 2583.847 -10.291898759405594 -10.13133191548457
2355.882 2567.788 -10.346999999999998 -10.171 2355.882 2567.788 -10.343616387432697 -10.175006713779464
2346.65 2603.681 -15.494 -15.257999999999997 2346.65 2603.681 -15.484469262519728 -15.267135930556561
2355.814 2612.003 -11.948999999999998 -11.565999999999999 2355.814 2612.003 -11.94266880511421 -11.572945116126888
2357.599 2623.639 -10.460999999999999 -10.328999999999997 2357.599 2623.639 -10.487944314097003 -10.297214375071611
2351.292 2664.748 -10.512999999999998 -10.258 2351.292 2664.748 -10.48318112926481 -10.29317667725979
2361.932 2667.992 -11.739 -11.393999999999998 2361.932 2667.992 -11.741930604666035 -11.390744977197869
2340.209 2711.864 -10.480999999999998 -10.285999999999998 2340.209 2711.864 -10.478372079867988 -10.289100100576213
2361.678 2692.748 -12.956 -12.511999999999997 2361.678 2692.748 -12.948868681250637 -12.519309904137629
2347.876 2720.006 -12.235 -11.822999999999997 2347.876 2720.006 -12.225471264940854 -11.833283986027496
2348.944 2735.624 -12.099999999999998 -11.713999999999999 2348.944 2735.624 -12.098378651978763 -11.715756932314186
2339.163 2811.124 -11.550999999999998 -11.195999999999998 2339.163 2811.124 -11.539324086859196 -11.209077950999383
2340.345 2805.547 -11.186999999999998 -10.902999999999999 2340.345 2805.547 -11.189328125328714 -10.900339324924662
2342.132 2812.35 -10.657999999999998 -10.442999999999998 2342.132 2812.35 -10.658530612520114 -10.44237831820169
2348.715 2806.894 -12.756 -12.314999999999998 2348.715 2806.894 -12.7468849586933 -12.324529366769081
2338.144 2834.82 -12.253 -11.879999999999999 2338.144 2834.82 -12.263534418608852 -11.868676161766246
2353.186 2836.252 -10.881 -10.668 2353.186 2836.252 -10.89828691670862 -10.647911925682617
2361.613 2836.711 -10.544999999999998 -10.325999999999997 2361.613 2836.711 -10.535289462899485 -10.337430968621387
2359.464 2851.378 -12.137999999999998 -11.753999999999998 2359.464 2851.378 -12.138836969495525 -11.753093039413237
2360.774 2853.02 -10.768 -10.541999999999998 2360.774 2853.02 -10.770982150587265 -10.538524592300423
2348.037 2866.78 -12.367 -11.972999999999999 2348.037 2866.78 -12.370906927136666 -11.968833608976063
2352.134 2908.018 -13.806000000000001 -13.45 2352.134 2908.018 -13.808548315291798 -13.44797281910893
2361.551 2932.024 -11.300999999999998 -11.011 2361.551 2932.024 -11.307344462386617 -11.003776525397981
2349.658 2963.108 -11.21 -10.921 2349.658 2963.108 -11.211274877516573 -10.919543018801175
2359.66 2985.887 -11.872 -11.508999999999997 2359.66 2985.887 -11.872218582452668 -11.508759231191302
2362.707 2977.947 -12.767 -12.339999999999996 2362.707 2977.947 -12.765116945696356 -12.341968648797266
2366.075 2000.452 -10.491 -10.308999999999997 2366.075 2000.452 -10.495535852788343 -10.303660522856962
2375.727 1991.955 -10.916999999999998 -10.666999999999998 2375.727 1991.955 -10.918463581010084 -10.665304423420256
2370.11 2019.148 -11.111999999999998 -10.842999999999996 2370.11 2019.148 -11.116998161685398 -10.837267177691484
2385.284 2015.156 -11.471 -11.165 2385.284 2015.156 -11.479284620314875 -11.155681179043555
2381.391 2112.398 -12.285999999999998 -11.899999999999999 2381.391 2112.398 -12.29119862177803 -11.894411808165337
2381.192 2119.887 -11.742999999999999 -11.401999999999997 2381.192 2119.887 -11.748119645222452 -11.396337271308045
2372.303 2172.085 -10.904 -10.661999999999999 2372.303 2172.085 -10.908540854617975 -10.656739364142332
2387.088 2222.495 -10.904 -10.651999999999997 2387.088 2222.495 -10.903590449532047 -10.652475913685223
2370.917 2258.516 -11.527999999999999 -11.195999999999998 2370.917 2258.516 -11.526515216658222 -11.197670134489599
2375.632 2261.846 -11.857 -11.495999999999999 2375.632 2261.846 -11.857526034887147 -11.495420572001247
2383.109 2261.552 -10.913 -10.665999999999997 2383.109 2261.552 -10.915676776940987 -10.662898921030635
2364.826 2269.53 -11.239999999999998 -10.961999999999996 2364.826 2269.53 -11.24858443291691 -10.952189365488103
2377.566 2265.65 -10.661999999999999 -10.455999999999996 2377.566 2265.65 -10.667264085404295 -10.449832437124051
2385.009 2374.262 -10.459 -10.272999999999996 2385.009 2374.262 -10.45915852680805 -10.27281298935116
2372.31 2395.302 -10.358999999999998 -10.190999999999999 2372.31 2395.302 -10.360473664999496 -10.189258118945475
2377.355 2429.389 -10.783999999999999 -10.536999999999999 2377.355 2429.389 -10.777726216292677 -10.544311487318922
2363.769 2523.211 -11.221999999999998 -10.909999999999997 2363.769 2523.211 -11.212619911798598 -10.920719941308175
2366.167 2514.102 -11.044 -10.829999999999998 2366.167 2514.102 -11.07180361574865 -10.797998525315368
2364.706 2538.467 -11.837 -11.518999999999998 2364.706 2538.467 -11.858008766517646 -11.495858820893808
2376.738 2538.242 -10.643 -10.456999999999997 2376.738 2538.242 -10.656765572203266 -10.440871836118443
2370.387 2578.242 -11.041999999999998 -10.767 2370.387 2578.242 -11.039467526161882 -10.769924565720626
2378.882 2612.945 -12.14 -11.759999999999998 2378.882 2612.945 -12.142907459701163 -11.756849405658581
2373.546 2631.21 -13.911999999999999 -13.600999999999999 2373.546 2631.21 -13.922230334825688 -13.593067380503854
2378.127 2661.881 -13.027999999999999 -12.592999999999996 2378.127 2661.881 -13.026104663832445 -12.594925310217512
2382.045 2691.552 -11.767 -11.413999999999998 2382.045 2691.552 -11.76729504548052 -11.413673656584514
2384.879 2692.87 -11.546 -11.213999999999999 2384.879 2692.87 -11.545484237454438 -11.214577695056207
2363.254 2718.931 -10.309999999999999 -10.140999999999998 2363.254 2718.931 -10.307230578521384 -10.144279417775763
2374.55 2737.716 -11.192999999999998 -10.897999999999996 2374.55 2737.716 -11.190248430569692 -10.901144603991444
2377.244 2776.458 -14.693999999999999 -14.448999999999998 2377.244 2776.458 -14.696006811595307 -14.44706350458651
2386.503 2812.155 -12.012999999999998 -11.660999999999998 2386.503 2812.155 -12.024828798284684 -11.64812991330314
2387.611 2799.702 -10.79 -10.596999999999998 2387.611 2799.702 -10.810833820080624 -10.57272020037183
2371.443 2864.17 -11.913 -11.552999999999997 2371.443 2864.17 -11.916535389121627 -11.549121792418905
2382.443 2869.516 -13.52 -13.104999999999997 2382.443 2869.516 -13.520242451925501 -13.10478113740323
2370.134 2911.515 -11.314 -10.989999999999998 2370.134 2911.515 -11.304270933347642 -11.001077008827867
2377.309 2902.525 -12.024999999999999 -11.651999999999997 2377.309 2902.525 -12.026849780911725 -11.649987382984207
2380.913 2931.984 -12.116 -11.749999999999996 2380.913 2931.984 -12.124961871506503 -11.740288697158686
2370.015 2961.656 -11.666 -11.312999999999999 2370.015 2961.656 -11.661323361114086 -11.318216168243055
2374.364 2959.488 -12.236999999999998 -11.854999999999997 2374.364 2959.488 -12.2424898905434 -11.849098712540027
2374.993 2943.037 -11.454999999999998 -11.133 2374.993 2943.037 -11.454441148913904 -11.133631244438902
2374.886 2964.232 -12.861999999999998 -12.436999999999998 2374.886 2964.232 -12.862972746977988 -12.435995058312635
2384.337 2979.804 -12.857 -12.419999999999998 2384.337 2979.804 -12.851897722121617 -12.425305951024416
2396.508 2044.221 -11.073 -10.800999999999998 2396.508 2044.221 -11.073971394843696 -10.799881941551043
2395.947 2081.829 -10.730999999999998 -10.504999999999999 2395.947 2081.829 -10.731343852302153 -10.504598173779918
2407.774 2120.003 -12.579999999999998 -12.171999999999997 2407.774 2120.003 -12.58314609621728 -12.168684281078985
2397.018 2212.269 -12.719999999999999 -12.300999999999998 2397.018 2212.269 -12.721092253718432 -12.299858097737836
2400.915 2271.351 -10.858999999999998 -10.619999999999997 2400.915 2271.351 -10.861915399597716 -10.616612191475724
2407.737 2274.833 -13.797999999999998 -13.442999999999998 2407.737 2274.833 -13.802037465383783 -13.439788202503543
2400.835 2356.408 -10.405999999999999 -10.229 2400.835 2356.408 -10.406604392198933 -10.2282856047194
2412.921 2350.656 -10.890999999999998 -10.643999999999998 2412.921 2350.656 -10.892166261748827 -10.642644758167183
2390.833 2374.477 -10.655999999999999 -10.438999999999997 2390.833 2374.477 -10.6553983574724 -10.439704902719619
2397.253 2364.661 -10.800999999999998 -10.568999999999999 2397.253 2364.661 -10.803331595954784 -10.566282750720848
2407.04 2399.767 -11.207 -10.918 2407.04 2399.767 -11.20808905579646 -10.9167553833217
2411.85 2399.115 -10.253999999999998 -10.105999999999998 2411.85 2399.115 -10.257270162942966 -10.102121207645748
2412.18 2426.576 -12.41 -12.017 2412.18 2426.576 -12.415742054519448 -12.010876608502812
2388.498 2458.483 -11.588000000000001 -11.258999999999997 2388.498 2458.483 -11.591211576816615 -11.255402778632213
2408.711 2440.328 -10.247 -10.111999999999998 2408.711 2440.328 -10.256135327963559 -10.101164441993685
2409.733 2446.824 -11.966999999999999 -11.599999999999998 2409.733 2446.824 -11.969399101509211 -11.597379035596141
2400.997 2484.637 -12.427 -12.014 2400.997 2484.637 -12.42329093978162 -12.017955383517666
2395.195 2504.979 -15.628999999999998 -15.408999999999997 2395.195 2504.979 -15.624509700869819 -15.413300906386231
2411.777 2501.372 -10.939 -10.704999999999998 2411.777 2501.372 -10.94986667650167 -10.69241082177965
2408.114 2515.106 -11.203 -10.903999999999996 2408.114 2515.106 -11.19888553150367 -10.908702179750119
2409.318 2516.714 -10.352 -10.156999999999996 2409.318 2516.714 -10.339633796500731 -10.17164347261238
2401.699 2562.613 -12.945999999999998 -12.530999999999999 2401.699 2562.613 -12.953242131373457 -12.52357650822341
2409.919 2557.249 -12.780999999999999 -12.349999999999998 2409.919 2557.249 -12.777422971249266 -12.353739623086973
2411.332 2585.854 -11.36 -11.057999999999996 2411.332 2585.854 -11.363896780497353 -11.053580609796363
2411.803 2564.549 -10.349 -10.179999999999996 2411.803 2564.549 -10.349220296676638 -10.179739135107138
2408.5 2608.127 -10.861999999999998 -10.627999999999997 2408.5 2608.127 -10.867594299954433 -10.62149920433281
2399.942 2613.556 -10.579 -10.375999999999998 2399.942 2613.556 -10.579690370353827 -10.375189168202176
2407.658 2617.604 -13.695999999999998 -13.302999999999997 2407.658 2617.604 -13.693341492262203 -13.305165466635188
2412.839 2637.593 -13.088999999999999 -12.654999999999998 2412.839 2637.593 -13.087961284132838 -12.656044407738786
2411.928 2650.329 -11.317 -11.012999999999998 2411.928 2650.329 -11.317368346290138 -11.012580620088915
2392.051 2667.883 -11.349 -11.037999999999997 2392.051 2667.883 -11.347786904346638 -11.039375787794608
2410.868 2674.811 -11.268 -10.979 2410.868 2674.811 -11.272849210451842 -10.973478941413127
2404.689 2698.899 -13.238 -12.800999999999998 2404.689 2698.899 -13.235074826482755 -12.803871881573091
2410.76 2695.097 -12.471999999999998 -12.046999999999997 2410.76 2695.097 -12.463638538850144 -12.055881605873527
2412.96 2698.702 -12.840999999999998 -12.405999999999999 2412.96 2698.702 -12.836590105300065 -12.410585929237566
2409.954 2696.637 -12.175999999999998 -11.794999999999998 2409.954 2696.637 -12.179766105597523 -11.790935391518115
2410.251 2691.635 -10.925999999999998 -10.671 2410.251 2691.635 -10.925599503333096 -10.671463980308559
2388.816 2722.536 -10.340999999999998 -10.168999999999997 2388.816 2722.536 -10.339128196715816 -10.171216500814438
2410.433 2747.637 -11.948 -11.572999999999997 2410.433 2747.637 -11.945607725702747 -11.575624247571191
2393.836 2769.374 -13.177 -12.741999999999997 2393.836 2769.374 -13.175463938388145 -12.743527013894372
2392.996 2792.982 -11.985 -11.595999999999997 2392.996 2792.982 -11.977200862242999 -11.604520382469598
2404.235 2803.24 -11.253999999999998 -10.953 2404.235 2803.24 -11.25205334834568 -10.95522471164809
2401.435 2824.692 -12.27 -11.877999999999997 2401.435 2824.692 -12.271650185843981 -11.876226153882168
2403.561 2815.544 -11.184999999999999 -10.884999999999998 2403.561 2815.544 -11.1792766101292 -10.89156464900434
2389.183 2842.091 -10.79 -10.524999999999999 2389.183 2842.091 -10.775251473435194 -10.542187979372883
2390.809 2892.943 -11.600999999999999 -11.284999999999997 2390.809 2892.943 -11.611371968298474 -11.273431449813359
2405.753 2892.47 -11.299 -11.033999999999999 2405.753 2892.47 -11.31761929930845 -11.012801035065529
2407.712 2903.852 -11.393 -11.080999999999996 2407.712 2903.852 -11.393871954235024 -11.08001110519135
2406.086 2935.058 -11.773 -11.426999999999996 2406.086 2935.058 -11.7770635906802 -11.422505350363686
2408.606 2936.066 -12.524999999999999 -12.131999999999998 2408.606 2936.066 -12.534130458317748 -12.122339589309114
2407.438 2939.358 -12.366 -11.964999999999996 2407.438 2939.358 -12.366376646512212 -11.964596741782906
2408.205 2956.992 -10.559999999999999 -10.297999999999998 2408.205 2956.992 -10.530186289143288 -10.333095854097742
2393.192 2969.146 -10.294 -10.166999999999998 2393.192 2969.146 -10.310707569668438 -10.147215687144907
2394.979 2971.091 -10.835 -10.575999999999997 2394.979 2971.091 -10.826372997518032 -10.586053935900534
2396.354 2963.512 -11.061 -10.758 2396.354 2963.512 -11.045871901205352 -10.77547031637095
2414.602 1995.152 -10.628 -10.442999999999998 2414.602 1995.152 -10.641174340269409 -10.427564541469188
2424.835 2008.361 -12.163 -11.772999999999996 2424.835 2008.361 -12.16180319290266 -11.774291666458371
2428.372 2037.278 -10.262 -10.116999999999997 2428.372 2037.278 -10.267367190669013 -10.110633889658143
2417.906 2051.109 -10.753999999999998 -10.544999999999998 2417.906 2051.109 -10.764380950556653 -10.532868808506226
2421.201 2054.92 -12.026 -11.655999999999999 2421.201 2054.92 -12.02938476841738 -11.652317270619378
2424.979 2060.49 -11.674 -11.337999999999997 2424.979 2060.49 -11.67818451211209 -11.33335226211215
2423.794 2177.313 -12.652000000000001 -12.238999999999997 2423.794 2177.313 -12.654481615946825 -12.236394735923422
2434.356 2180.979 -12.951 -12.523999999999997 2434.356 2180.979 -12.952305024053238 -12.522662295002963
2422.846 2195.589 -12.692 -12.280999999999999 2422.846 2195.589 -12.696428531574703 -12.276350813957205
2435.554 2245.762 -12.698 -12.281999999999996 2435.554 2245.762 -12.70007369853781 -12.279822978082837
2431.896 2309.002 -11.983 -11.621999999999996 2431.896 2309.002 -11.989061959475531 -11.615377445705402
2420.229 2424.542 -11.046 -10.771999999999998 2420.229 2424.542 -11.044227772681204 -10.774046613547469
2432.19 2425.981 -10.346 -10.187999999999999 2432.19 2425.981 -10.351417526280255 -10.18159645075837
2430.031 2473.171 -10.527000000000001 -10.326999999999998 2430.031 2473.171 -10.525327735229926 -10.328968542616696
2417.366 2505.462 -12.710999999999999 -12.29 2417.366 2505.462 -12.710884782408748 -12.290120958382726
2424.445 2494.744 -13.216999999999999 -12.79 2424.445 2494.744 -13.21926879131265 -12.787772542406255
2429.546 2489.137 -10.907 -10.649999999999999 2429.546 2489.137 -10.904325207227807 -10.65310821396881
2431.983 2532.593 -11.349999999999998 -11.064999999999998 2431.983 2532.593 -11.361743291013685 -11.05168177863764
2422.455 2549.5 -10.925 -10.661999999999999 2422.455 2549.5 -10.920574736478098 -10.667126722152876
2431.668 2548.394 -11.785999999999998 -11.402999999999999 2431.668 2548.394 -11.772277445657728 -11.418178220135268
2420.944 2563.267 -14.564 -14.299999999999997 2420.944 2563.267 -14.558919595996482 -14.304892444748422
