v,v_err,i,i_err,vi,vi_err,x,y
20.475,0.014,19.802,0.018,0.673,0.0228,2371.62,1765.917
20.067,0.009,19.438,0.007,0.629,0.0114,2383.482,1785.596
18.651,0.003,18.104,0.004,0.547,0.005,2385.823,1854.323
20.005,0.007,19.363,0.007,0.642,0.0099,2385.571,1872.429
20.326,0.01,19.659,0.013,0.667,0.0164,2380.487,1945.519
20.236,0.0058,19.59,0.0061,0.646,0.0084,2398.143,991.504
18.319,0.005,17.756,0.004,0.563,0.0064,2408.146,1099.872
18.69,0.006,18.112,0.007,0.578,0.0092,2400.204,1234.351
20.019,0.005,19.382,0.006,0.637,0.0078,2399.813,1274.942
19.758,0.008,19.163,0.02,0.595,0.0215,2390.425,1307.287
20.905,0.017,20.169,0.015,0.736,0.0227,2402.814,1305.114
20.351,0.011,19.707,0.009,0.644,0.0142,2394.553,1317.385
19.999,0.017,19.38,0.003,0.619,0.0173,2401.292,1367.065
19.91,0.009,19.295,0.011,0.615,0.0142,2393.405,1435.103
21.457,0.015,20.623,0.011,0.834,0.0186,2406.128,1531.505
19.991,0.025,19.367,0.007,0.624,0.026,2408.889,1577.302
19.42,0.006,18.865,0.009,0.555,0.0108,2393.858,1785.901
21.532,0.017,20.636,0.014,0.896,0.022,2390.425,1898.142
18.87,0.013,18.297,0.009,0.573,0.0158,2394.03,1889.636
19.13,0.006,18.578,0.003,0.552,0.0067,2411.191,1902.415
18.09,0.007,17.447,0.005,0.643,0.0086,2400.366,1937.003
18.154,0.003,17.542,0.004,0.612,0.005,2390.464,1962.904
19.953,0.014,19.339,0.006,0.614,0.0152,2434.064,1161.848
21.486,0.018,20.62,0.02,0.866,0.0269,2423.939,1262.719
19.08,0.007,18.522,0.002,0.558,0.0073,2418.165,1410.805
18.545,0.009,17.99,0.005,0.555,0.0103,2426.618,1424.505
19.893,0.008,19.287,0.008,0.606,0.0113,2433.53,1552.412
18.369,0.007,17.812,0.004,0.557,0.0081,2413.982,1574.734
19.792,0.007,19.191,0.007,0.601,0.0099,2424.317,1576.092
20.747,0.012,20.021,0.006,0.726,0.0134,2429.771,1625.994
21.605,0.01,20.732,0.025,0.873,0.0269,2413.566,1652.767
17.187,0.0052,16.485,0.0056,0.702,0.0077,2437.449,1713.82
21.222,0.003,20.405,0.02,0.817,0.0202,2416.437,1724.707
20.83,0.011,20.099,0.003,0.731,0.0114,2432.328,1761.219
19.894,0.01,19.279,0.007,0.615,0.0122,2421.684,1799.902
20.443,0.013,19.794,0.015,0.649,0.0198,2450.282,1047.36
19.646,0.024,19.062,0.021,0.584,0.0319,2441.16,1204.303
18.454,0.011,17.903,0.006,0.551,0.0125,2450.44,1257.338
20.608,0.009,19.922,0.007,0.686,0.0114,2460.431,1267.781
19.01,0.011,18.461,0.004,0.549,0.0117,2450.213,1451.937
19.29,0.038,18.715,0.005,0.575,0.0383,2454.564,1478.358
18.129,0.015,17.498,0.005,0.631,0.0158,2460.449,1468.946
18.761,0.005,18.219,0.002,0.542,0.0054,2460.725,1480.321
17.989,0.005,17.317,0.005,0.672,0.0071,2438.237,1523.176
21.05,0.008,20.277,0.011,0.773,0.0136,2443.174,1625.232
19.198,0.002,18.641,0.001,0.557,0.0022,2453.452,1643.738
19.61,0.009,19.029,0.006,0.581,0.0108,2443.412,1681.128
20.675,0.011,19.974,0.013,0.701,0.017,2455.323,1762.799
20.682,0.004,19.98,0.01,0.702,0.0108,2439.459,1818.8
19.668,0.019,19.085,0.014,0.583,0.0236,2476.435,1029.773
19.57,0.003,18.984,0.005,0.586,0.0058,2480.753,1215.997
21.159,0.016,20.359,0.015,0.8,0.0219,2475.266,1243.999
20.17,0.01,19.533,0.011,0.637,0.0149,2465.148,1304.258
21.001,0.011,20.222,0.021,0.779,0.0237,2473.16,1378.389
19.085,0.008,18.529,0.012,0.556,0.0144,2480.809,1522.108
20.948,0.0,20.214,0.013,0.734,0.013,2475.904,1794.083
19.481,0.012,18.895,0.003,0.586,0.0124,2471.272,1833.462
20.284,0.017,19.649,0.009,0.635,0.0192,2479.616,1834.58
21.38,0.014,20.535,0.005,0.845,0.0149,2481.312,1814.468
18.344,0.009,17.781,0.012,0.563,0.015,2469.896,1863.999
16.975,0.0047,16.252,0.005,0.723,0.0069,2465.361,1933.899
19.389,0.004,18.831,0.002,0.558,0.0045,2473.53,1921.451
19.993,0.011,19.377,0.012,0.616,0.0163,2478.653,1913.814
21.502,0.012,20.649,0.005,0.853,0.013,2485.599,1918.291
19.678,0.013,19.095,0.004,0.583,0.0136,2470.242,1947.466
18.749,0.002,18.209,0.01,0.54,0.0102,2508.681,991.365
19.84,0.021,19.235,0.023,0.605,0.0311,2511.88,996.659
19.87,0.012,19.261,0.008,0.609,0.0144,2509.646,1201.24
19.849,0.004,19.244,0.005,0.605,0.0064,2490.718,1287.169
19.584,0.014,18.994,0.007,0.59,0.0157,2489.321,1305.516
21.412,0.015,20.56,0.013,0.852,0.0198,2508.227,1319.485
21.613,0.022,20.746,0.014,0.867,0.0261,2505.332,1345.379
21.341,0.011,20.516,0.013,0.825,0.017,2503.989,1498.842
20.118,0.008,19.459,0.012,0.659,0.0144,2494.119,1621.574
20.224,0.013,19.531,0.003,0.693,0.0133,2501.222,1673.045
18.467,0.007,17.912,0.005,0.555,0.0086,2511.861,1673.805
19.865,0.006,19.266,0.009,0.599,0.0108,2493.893,1753.088
18.64,0.008,18.106,0.008,0.534,0.0113,2496.254,1801.192
21.456,0.017,20.62,0.006,0.836,0.018,2497.275,1814.811
18.457,0.007,17.907,0.007,0.55,0.0099,2509.784,1825.14
18.718,0.012,18.173,0.003,0.545,0.0124,2512.608,1897.349
17.578,0.008,16.875,0.0017,0.703,0.0082,2529.633,1135.005
19.659,0.006,19.077,0.003,0.582,0.0067,2537.215,1165.31
20.029,0.005,19.402,0.005,0.627,0.0071,2524.25,1258.31
21.313,0.024,20.478,0.008,0.835,0.0253,2534.952,1303.873
19.49,0.005,18.926,0.01,0.564,0.0112,2515.788,1337.545
19.611,0.006,19.022,0.007,0.589,0.0092,2537.584,1536.469
20.591,0.013,19.889,0.008,0.702,0.0153,2521.708,1584.754
17.851,0.004,17.165,0.002,0.686,0.0045,2531.416,1663.321
21.041,0.009,20.267,0.015,0.774,0.0175,2520.402,1704.15
20.027,0.009,19.403,0.008,0.624,0.012,2530.046,1721.618
17.128,0.0051,16.423,0.0055,0.705,0.0075,2533.589,1761.876
19.929,0.007,19.281,0.014,0.648,0.0157,2519.334,1854.382
20.507,0.011,19.841,0.013,0.666,0.017,2518.335,1853.66
18.615,0.014,18.068,0.003,0.547,0.0143,2534.257,1894.718
19.134,0.005,18.582,0.004,0.552,0.0064,2514.038,1979.506
20.937,0.027,20.203,0.005,0.734,0.0275,2550.081,989.027
20.266,0.012,19.621,0.006,0.645,0.0134,2557.573,1134.281
17.757,0.009,17.058,0.005,0.699,0.0103,2551.021,1183.638
19.97,0.007,19.352,0.014,0.618,0.0157,2542.068,1303.937
19.638,0.008,19.015,0.001,0.623,0.0081,2542.101,1676.754
20.325,0.012,19.668,0.01,0.657,0.0156,2553.686,1695.966
20.142,0.011,19.508,0.002,0.634,0.0112,2549.92,1730.809
21.342,0.018,20.497,0.011,0.845,0.0211,2553.772,1760.959
20.29,0.014,19.639,0.01,0.651,0.0172,2559.352,1800.29
19.23,0.007,18.739,0.005,0.491,0.0086,2554.875,1865.94
18.757,0.006,18.206,0.004,0.551,0.0072,2539.056,1958.618
18.198,0.006,17.636,0.005,0.562,0.0078,2552.265,1962.41
15.175,0.0021,14.374,0.0021,0.801,0.003,2549.458,1980.39
19.334,0.017,18.742,0.013,0.592,0.0214,2555.326,1974.246
19.915,0.002,19.211,0.006,0.704,0.0063,2575.717,1175.619
19.373,0.002,18.81,0.003,0.563,0.0036,2582.076,1294.881
19.85,0.004,19.25,0.006,0.6,0.0072,2566.896,1466.086
20.267,0.012,19.642,0.009,0.625,0.015,2575.917,1484.942
19.84,0.004,19.24,0.009,0.6,0.0098,2568.066,1504.143
19.512,0.007,18.913,0.008,0.599,0.0106,2567.302,1609.931
20.835,0.02,20.1,0.008,0.735,0.0215,2577.883,1730.471
19.588,0.005,19.006,0.005,0.582,0.0071,2567.296,1748.979
19.408,0.008,18.831,0.006,0.577,0.01,2570.649,1763.672
21.527,0.015,20.643,0.042,0.884,0.0446,2565.244,1830.367
21.07,0.006,20.297,0.014,0.773,0.0152,2575.745,1827.85
18.58,0.006,18.012,0.009,0.568,0.0108,2567.37,1939.07
20.483,0.034,19.856,0.008,0.627,0.0349,2565.648,1941.07
21.291,0.014,20.483,0.001,0.808,0.014,2590.146,1029.457
19.4,0.008,18.825,0.001,0.575,0.0081,2611.602,1160.664
19.773,0.009,19.182,0.005,0.591,0.0103,2601.627,1197.349
20.352,0.01,19.692,0.008,0.66,0.0128,2604.995,1326.316
19.892,0.013,19.284,0.009,0.608,0.0158,2593.896,1423.335
19.014,0.006,18.461,0.013,0.553,0.0143,2601.502,1485.315
19.86,0.009,19.243,0.01,0.617,0.0135,2606.811,1486.908
20.527,0.009,19.827,0.006,0.7,0.0108,2597.313,1501.727
19.54,0.004,18.952,0.009,0.588,0.0098,2594.608,1523.931
19.799,0.01,19.199,0.011,0.6,0.0149,2612.954,1514.049
18.66,0.005,18.101,0.017,0.559,0.0177,2589.086,1587.365
19.252,0.005,18.689,0.004,0.563,0.0064,2601.787,1585.25
17.443,0.0016,16.743,0.0016,0.7,0.0023,2602.036,1642.888
19.81,0.008,19.211,0.005,0.599,0.0094,2590.647,1719.651
21.172,0.011,20.39,0.007,0.782,0.013,2588.911,1775.147
21.522,0.008,20.655,0.019,0.867,0.0206,2608.042,1770.525
20.274,0.035,19.606,0.007,0.668,0.0357,2602.079,1833.734
19.547,0.026,18.952,0.01,0.595,0.0279,2602.198,1837.659
19.167,0.011,18.604,0.009,0.563,0.0142,2611.385,1917.942
21.214,0.01,20.418,0.007,0.796,0.0122,2589.933,1979.98
21.13,0.023,20.364,0.003,0.766,0.0232,2601.28,1965.233
20.93,0.017,20.186,0.018,0.744,0.0248,2631.857,1073.286
20.485,0.011,19.82,0.005,0.665,0.0121,2636.405,1104.343
21.649,0.021,20.766,0.03,0.883,0.0366,2636.55,1210.455
18.917,0.007,18.372,0.005,0.545,0.0086,2623.298,1251.817
18.894,0.009,18.35,0.005,0.544,0.0103,2636.302,1277.45
21.472,0.035,20.634,0.014,0.838,0.0377,2629.132,1342.504
18.979,0.01,18.43,0.002,0.549,0.0102,2614.646,1621.471
20.472,0.003,19.785,0.006,0.687,0.0067,2635.176,1738.533
19.499,0.004,18.918,0.014,0.581,0.0146,2613.85,1916.693
19.231,0.009,18.671,0.005,0.56,0.0103,2617.229,1960.866
18.434,0.004,17.881,0.007,0.553,0.0081,2660.869,1243.283
20.042,0.011,19.412,0.011,0.63,0.0156,2658.579,1272.499
20.821,0.011,20.09,0.005,0.731,0.0121,2656.675,1364.013
18.426,0.008,17.87,0.003,0.556,0.0085,2649.257,1523.313
20.589,0.01,19.886,0.001,0.703,0.01,2643.376,1566.549
21.639,0.021,20.732,0.018,0.907,0.0277,2641.02,1645.257
19.922,0.006,19.316,0.005,0.606,0.0078,2647.39,1678.822
20.182,0.016,19.535,0.007,0.647,0.0175,2651.467,1689.986
21.241,0.013,20.424,0.013,0.817,0.0184,2647.432,1831.355
19.229,0.004,18.674,0.004,0.555,0.0057,2642.364,1850.768
18.783,0.007,18.245,0.003,0.538,0.0076,2638.469,1880.974
21.516,0.018,20.643,0.018,0.873,0.0255,2651.964,1906.694
20.795,0.015,20.061,0.014,0.734,0.0205,2650.124,1984.498
19.158,0.009,18.6,0.008,0.558,0.012,2671.647,1015.308
18.637,0.008,18.094,0.005,0.543,0.0094,2679.4,1181.632
20.001,0.005,19.373,0.006,0.628,0.0078,2663.161,1210.864
18.895,0.006,18.35,0.003,0.545,0.0067,2677.823,1226.833
21.243,0.012,20.439,0.012,0.804,0.017,2679.493,1316.079
21.253,0.011,20.46,0.006,0.793,0.0125,2680.446,1323.7
21.352,0.028,20.53,0.027,0.822,0.0389,2666.243,1339.616
19.445,0.005,18.872,0.007,0.573,0.0086,2669.026,1345.504
20.169,0.012,19.53,0.01,0.639,0.0156,2675.102,1386.493
19.701,0.01,19.103,0.006,0.598,0.0117,2663.855,1396.243
20.832,0.008,20.077,0.014,0.755,0.0161,2681.783,1453.861
19.176,0.002,18.614,0.015,0.562,0.0151,2665.08,1467.81
20.444,0.01,19.772,0.008,0.672,0.0128,2675.128,1561.76
21.59,0.023,20.718,0.024,0.872,0.0332,2679.024,1568.428
18.058,0.004,17.404,0.003,0.654,0.005,2668.721,1595.971
19.507,0.011,18.941,0.007,0.566,0.013,2674.645,1602.504
19.116,0.01,18.565,0.005,0.551,0.0112,2666.713,1711.552
20.669,0.008,19.966,0.007,0.703,0.0106,2668.742,1688.458
21.034,0.023,20.246,0.007,0.788,0.024,2681.644,1821.573
18.709,0.004,18.147,0.007,0.562,0.0081,2686.233,1860.505
20.859,0.003,20.117,0.013,0.742,0.0133,2686.964,1847.785
19.532,0.005,18.958,0.011,0.574,0.0121,2667.427,1891.438
19.29,0.011,18.738,0.004,0.552,0.0117,2684.015,1917.008
18.526,0.008,17.962,0.004,0.564,0.0089,2674.568,1947.196
19.867,0.015,19.26,0.004,0.607,0.0155,2696.223,990.034
18.824,0.008,18.276,0.005,0.548,0.0094,2696.603,1416.727
19.472,0.005,18.906,0.007,0.566,0.0086,2702.914,1447.744
19.208,0.013,18.649,0.004,0.559,0.0136,2710.271,1524.269
18.623,0.01,18.087,0.007,0.536,0.0122,2695.04,1549.892
19.663,0.005,19.069,0.01,0.594,0.0112,2701.033,1595.616
20.055,0.013,19.439,0.005,0.616,0.0139,2704.305,1602.962
19.722,0.01,19.128,0.005,0.594,0.0112,2707.78,1710.139
18.468,0.006,17.917,0.005,0.551,0.0078,2691.639,1809.369
19.35,0.014,18.779,0.005,0.571,0.0149,2689.514,1846.932
20.657,0.01,19.95,0.01,0.707,0.0141,2703.318,1915.842
21.26,0.023,20.463,0.014,0.797,0.0269,2717.712,1129.816
20.19,0.014,19.552,0.01,0.638,0.0172,2720.129,1124.701
21.584,0.025,20.728,0.013,0.856,0.0282,2737.492,1122.06
20.473,0.012,19.797,0.015,0.676,0.0192,2716.52,1273.657
21.657,0.024,20.764,0.011,0.893,0.0264,2729.704,1470.133
21.032,0.018,20.265,0.01,0.767,0.0206,2726.019,1521.603
20.231,0.01,19.589,0.016,0.642,0.0189,2721.496,1632.564
18.322,0.007,17.75,0.005,0.572,0.0086,2735.896,1686.864
19.608,0.008,19.03,0.007,0.578,0.0106,2732.238,1779.434
19.506,0.01,18.926,0.006,0.58,0.0117,2720.632,1810.449
18.998,0.003,18.446,0.003,0.552,0.0042,2722.299,1840.284
20.996,0.016,20.264,0.012,0.732,0.02,2727.938,1897.59
21.181,0.026,20.398,0.011,0.783,0.0282,2756.521,1032.31
20.333,0.02,19.675,0.009,0.658,0.0219,2743.792,1052.199
20.266,0.009,19.621,0.011,0.645,0.0142,2756.668,1098.412
20.499,0.01,19.815,0.01,0.684,0.0141,2761.543,1351.362
18.528,0.004,17.979,0.002,0.549,0.0045,2745.837,1474.064
18.814,0.013,18.276,0.003,0.538,0.0133,2760.359,1489.675
21.638,0.001,20.737,0.019,0.901,0.019,2748.453,1515.699
20.81,0.012,20.101,0.011,0.709,0.0163,2758.877,1632.751
19.994,0.018,19.388,0.011,0.606,0.0211,2748.986,1716.901
19.838,0.022,19.224,0.013,0.614,0.0256,2754.233,1744.408
20.75,0.025,20.003,0.016,0.747,0.0297,2755.813,1745.054
17.736,0.003,17.033,0.004,0.703,0.005,2751.185,1783.661
21.607,0.016,20.72,0.008,0.887,0.0179,2746.748,1858.045
18.609,0.014,18.061,0.004,0.548,0.0146,2752.259,1840.717
20.28,0.011,19.622,0.006,0.658,0.0125,2756.574,1844.186
20.833,0.011,20.099,0.015,0.734,0.0186,2754.558,1921.065
19.841,0.009,19.213,0.006,0.628,0.0108,2771.594,1022.389
18.748,0.012,18.209,0.001,0.539,0.012,2776.398,1036.599
18.851,0.004,18.31,0.004,0.541,0.0057,2783.882,1343.962
19.043,0.009,18.489,0.005,0.554,0.0103,2772.338,1377.084
21.221,0.006,20.407,0.012,0.814,0.0134,2768.718,1400.447
18.649,0.008,18.104,0.004,0.545,0.0089,2778.533,1416.998
19.657,0.006,19.066,0.005,0.591,0.0078,2766.558,1549.568
20.079,0.006,19.459,0.001,0.62,0.0061,2779.399,1556.566
18.639,0.003,18.085,0.004,0.554,0.005,2774.666,1672.727
19.721,0.01,19.117,0.012,0.604,0.0156,2765.229,1845.822
18.489,0.009,17.943,0.005,0.546,0.0103,2767.443,1850.451
18.395,0.002,17.851,0.002,0.544,0.0028,2781.055,1839.205
20.97,0.023,20.245,0.01,0.725,0.0251,2806.833,1042.32
20.15,0.003,19.525,0.012,0.625,0.0124,2789.782,1083.837
20.17,0.004,19.535,0.01,0.635,0.0108,2809.408,1335.084
20.596,0.011,19.891,0.009,0.705,0.0142,2795.159,1369.106
20.129,0.006,19.484,0.011,0.645,0.0125,2792.75,1453.778
19.405,0.008,18.818,0.021,0.587,0.0225,2811.536,1560.024
16.901,0.0046,16.179,0.0049,0.722,0.0067,2796.456,1574.209
21.376,0.028,20.512,0.018,0.864,0.0333,2801.692,1605.645
19.141,0.006,18.538,0.006,0.603,0.0085,2794.737,1619.164
21.283,0.043,20.49,0.011,0.793,0.0444,2796.289,1706.642
21.116,0.008,20.346,0.007,0.77,0.0106,2803.731,1829.423
19.866,0.0,19.26,0.003,0.606,0.003,2811.569,1909.971
18.725,0.008,18.177,0.007,0.548,0.0106,2805.169,1921.991
20.136,0.018,19.488,0.017,0.648,0.0248,2811.951,1919.224
20.747,0.005,20.044,0.016,0.703,0.0168,2816.612,1094.728
20.335,0.012,19.673,0.012,0.662,0.017,2829.297,1128.535
19.967,0.017,19.352,0.006,0.615,0.018,2827.219,1169.802
20.838,0.027,20.106,0.014,0.732,0.0304,2817.512,1220.627
19.928,0.01,19.308,0.007,0.62,0.0122,2822.801,1241.989
20.778,0.018,20.07,0.014,0.708,0.0228,2817.42,1267.18
21.126,0.018,20.348,0.009,0.778,0.0201,2835.403,1429.917
20.977,0.012,20.21,0.003,0.767,0.0124,2833.696,1608.184
19.787,0.01,19.191,0.003,0.596,0.0104,2827.269,1733.1
19.906,0.016,19.31,0.009,0.596,0.0184,2817.988,1802.949
18.613,0.004,18.077,0.002,0.536,0.0045,2825.836,1928.402
21.098,0.015,20.31,0.013,0.788,0.0198,2831.877,1951.508
20.788,0.006,20.08,0.004,0.708,0.0072,2858.511,1015.041
21.05,0.01,20.312,0.01,0.738,0.0141,2859.788,1015.594
21.305,0.005,20.475,0.01,0.83,0.0112,2858.319,1080.189
19.87,0.006,19.271,0.016,0.599,0.0171,2859.138,1174.62
17.204,0.0053,16.495,0.0057,0.709,0.0078,2849.758,1197.162
21.31,0.013,20.486,0.007,0.824,0.0148,2851.683,1248.091
18.445,0.005,17.887,0.005,0.558,0.0071,2860.555,1436.375
17.552,0.006,16.847,0.005,0.705,0.0078,2852.212,1468.943
20.07,0.007,19.452,0.005,0.618,0.0086,2845.274,1622.906
21.323,0.023,20.534,0.03,0.789,0.0378,2861.274,1734.827
21.132,0.02,20.347,0.018,0.785,0.0269,2860.45,1929.996
21.182,0.019,20.401,0.019,0.781,0.0269,2844.097,1943.807
21.056,0.02,20.274,0.019,0.782,0.0276,2845.681,1970.033
18.232,0.005,17.658,0.007,0.574,0.0086,2882.988,1054.266
21.111,0.017,20.332,0.011,0.779,0.0202,2877.516,1130.433
21.626,0.026,20.734,0.012,0.892,0.0286,2863.857,1150.235
20.491,0.011,19.798,0.005,0.693,0.0121,2882.226,1312.92
21.194,0.015,20.364,0.03,0.83,0.0335,2864.752,1476.573
15.904,0.0029,15.135,0.003,0.769,0.0042,2881.072,1488.215
20.225,0.014,19.571,0.019,0.654,0.0236,2878.473,1505.043
21.261,0.026,20.451,0.009,0.81,0.0275,2867.021,1588.399
18.691,0.008,18.136,0.007,0.555,0.0106,2869.432,1606.698
19.959,0.018,19.341,0.019,0.618,0.0262,2867.61,1712.643
21.066,0.014,20.304,0.013,0.762,0.0191,2879.527,1696.975
21.057,0.012,20.268,0.014,0.789,0.0184,2880.02,1805.078
18.856,0.009,18.312,0.005,0.544,0.0103,2873.64,1832.019
21.61,0.013,20.731,0.004,0.879,0.0136,2871.754,1872.079
21.091,0.018,20.321,0.015,0.77,0.0234,2867.36,1954.197
21.12,0.006,20.329,0.01,0.791,0.0117,2901.104,1125.405
19.592,0.009,19.013,0.004,0.579,0.0098,2890.872,1213.753
17.141,0.0013,16.437,0.0055,0.704,0.0057,2892.923,1310.065
19.74,0.012,19.137,0.004,0.603,0.0126,2901.621,1379.159
20.273,0.013,19.617,0.007,0.656,0.0148,2894.21,1391.912
19.406,0.012,18.831,0.002,0.575,0.0122,2895.431,1398.234
19.993,0.005,19.357,0.013,0.636,0.0139,2894.149,1498.537
20.896,0.012,20.132,0.02,0.764,0.0233,2903.241,1497.925
20.774,0.011,20.045,0.011,0.729,0.0156,2906.099,1496.062
19.911,0.012,19.301,0.012,0.61,0.017,2904.367,1579.456
19.668,0.011,19.073,0.012,0.595,0.0163,2903.913,1591.964
20.384,0.007,19.722,0.007,0.662,0.0099,2894.767,1633.906
20.773,0.009,20.051,0.007,0.722,0.0114,2900.768,1722.911
21.48,0.014,20.603,0.012,0.877,0.0184,2911.051,1722.927
21.594,0.04,20.729,0.005,0.865,0.0403,2908.755,1770.696
20.139,0.009,19.509,0.003,0.63,0.0095,2905.235,1807.311
18.263,0.006,17.702,0.003,0.561,0.0067,2901.452,1835.592
21.017,0.015,20.248,0.007,0.769,0.0166,2902.594,1881.895
20.248,0.022,19.592,0.012,0.656,0.0251,2904.895,1904.492
19.129,0.005,18.488,0.007,0.641,0.0086,2902.735,1917.076
19.819,0.013,19.212,0.009,0.607,0.0158,2909.339,1920.754
21.363,0.019,20.533,0.01,0.83,0.0215,2898.123,1948.22
21.258,0.017,20.455,0.019,0.803,0.0255,2891.072,1970.454
18.75,0.008,18.205,0.004,0.545,0.0089,2896.788,1977.196
21.048,0.014,20.25,0.024,0.798,0.0278,2918.698,1201.091
18.158,0.007,17.558,0.002,0.6,0.0073,2924.758,1382.751
19.799,0.01,19.2,0.011,0.599,0.0149,2933.976,1421.288
19.085,0.007,18.532,0.004,0.553,0.0081,2935.801,1445.104
17.736,0.007,17.046,0.003,0.69,0.0076,2922.977,1539.635
18.907,0.003,18.361,0.003,0.546,0.0042,2923.219,1644.022
19.453,0.011,18.89,0.003,0.563,0.0114,2927.549,1722.942
16.272,0.0034,15.516,0.0036,0.756,0.005,2914.646,1758.856
21.17,0.027,20.377,0.011,0.793,0.0292,2923.675,1862.289
20.412,0.008,19.732,0.006,0.68,0.01,2934.14,1900.683
21.62,0.013,20.725,0.007,0.895,0.0148,2959.863,1199.241
18.997,0.004,18.45,0.003,0.547,0.005,2953.245,1321.286
20.862,0.002,20.126,0.007,0.736,0.0073,2956.734,1456.655
19.212,0.006,18.657,0.003,0.555,0.0067,2940.55,1473.016
21.312,0.015,20.501,0.021,0.811,0.0258,2954.061,1542.395
18.661,0.007,18.113,0.005,0.548,0.0086,2939.532,1563.377
21.472,0.021,20.612,0.012,0.86,0.0242,2951.316,1566.002
19.89,0.01,19.275,0.01,0.615,0.0141,2955.953,1686.927
18.868,0.021,18.305,0.008,0.563,0.0225,2960.22,1685.566
17.172,0.0052,16.49,0.0057,0.682,0.0077,2954.698,1845.869
20.904,0.02,20.174,0.01,0.73,0.0224,2943.95,1863.979
20.356,0.018,19.651,0.002,0.705,0.0181,2950.105,1899.952
19.815,0.006,19.205,0.009,0.61,0.0108,2956.759,1912.855
19.649,0.004,19.066,0.008,0.583,0.0089,2959.97,1946.017
19.297,0.009,18.728,0.008,0.569,0.012,2971.146,1240.73
19.417,0.007,18.844,0.002,0.573,0.0073,2970.542,1308.987
20.558,0.003,19.871,0.015,0.687,0.0153,2987.591,1289.502
19.326,0.004,18.757,0.007,0.569,0.0081,2983.72,1456.369
20.596,0.011,19.899,0.009,0.697,0.0142,2971.169,1589.912
19.638,0.009,19.054,0.008,0.584,0.012,2973.637,1738.964
19.648,0.012,19.044,0.01,0.604,0.0156,2985.659,1809.63
18.65,0.004,18.104,0.006,0.546,0.0072,2968.314,1943.283
21.608,0.025,20.734,0.014,0.874,0.0287,3009.299,1069.139
18.145,0.008,17.529,0.003,0.616,0.0085,3002.833,1161.489
21.2,0.015,20.404,0.005,0.796,0.0158,2994.656,1219.593
21.174,0.009,20.385,0.011,0.789,0.0142,3008.461,1287.237
19.3,0.006,18.735,0.004,0.565,0.0072,2999.378,1349.95
20.381,0.012,19.714,0.008,0.667,0.0144,2996.758,1449.675
21.3,0.017,20.496,0.017,0.804,0.024,2993.18,1500.34
19.862,0.008,19.26,0.008,0.602,0.0113,2994.887,1618.294
18.429,0.011,17.876,0.006,0.553,0.0125,3001.104,1843.431
18.867,0.014,18.304,0.01,0.563,0.0172,3004.139,1839.105
17.022,0.0049,16.321,0.0052,0.701,0.0072,2991.698,1905.031
16.865,0.0045,16.144,0.0048,0.721,0.0066,3011.573,1908.816
19.25,0.006,18.689,0.005,0.561,0.0078,3004.925,1959.223
20.989,0.009,20.227,0.008,0.762,0.012,3018.907,1093.937
20.144,0.022,19.515,0.008,0.629,0.0234,3023.043,1225.84
20.831,0.005,20.114,0.014,0.717,0.0149,3030.858,1304.162
20.618,0.001,19.916,0.006,0.702,0.0061,3031.825,1385.83
21.359,0.011,20.525,0.007,0.834,0.013,3026.199,1390.708
20.995,0.013,20.237,0.001,0.758,0.013,3028.292,1424.061
18.149,0.009,17.526,0.004,0.623,0.0098,3033.653,1470.782
19.446,0.011,18.873,0.004,0.573,0.0117,3035.707,1515.286
20.291,0.024,19.646,0.004,0.645,0.0243,3032.747,1635.499
17.796,0.004,17.103,0.003,0.693,0.005,3019.994,1860.902
20.362,0.008,19.693,0.009,0.669,0.012,3029.661,1886.701
18.83,0.004,18.286,0.004,0.544,0.0057,3035.249,1874.524
21.508,0.024,20.665,0.025,0.843,0.0347,3026.488,1925.585
19.55,0.014,18.966,0.003,0.584,0.0143,3024.836,1949.951
20.118,0.009,19.49,0.006,0.628,0.0108,3053.031,1089.397
18.711,0.0107,18.099,0.012,0.612,0.016,3053.331,1132.07
21.541,0.016,20.69,0.005,0.851,0.0168,3060.449,1185.914
19.673,0.011,19.08,0.009,0.593,0.0142,3046.425,1189.682
20.764,0.011,20.05,0.011,0.714,0.0156,3053.852,1317.293
19.158,0.007,18.598,0.007,0.56,0.0099,3046.477,1410.491
20.802,0.014,20.082,0.013,0.72,0.0191,3044.959,1425.665
20.706,0.009,19.995,0.006,0.711,0.0108,3052.526,1423.251
18.915,0.008,18.367,0.005,0.548,0.0094,3062.383,1496.451
20.639,0.004,19.939,0.004,0.7,0.0057,3062.729,1587.172
20.953,0.02,20.131,0.033,0.822,0.0386,3051.958,1710.461
16.788,0.0044,16.069,0.0047,0.719,0.0064,3054.035,1806.422
21.021,0.016,20.242,0.026,0.779,0.0305,3045.093,1790.834
20.105,0.029,19.491,0.009,0.614,0.0304,3038.434,1835.097
20.991,0.011,20.251,0.007,0.74,0.013,3056.546,1852.642
19.315,0.007,18.752,0.003,0.563,0.0076,3074.324,1051.398
19.472,0.008,18.897,0.004,0.575,0.0089,3065.763,1089.247
19.45,0.004,18.873,0.003,0.577,0.005,3082.734,1110.115
19.247,0.011,18.679,0.005,0.568,0.0121,3086.887,1103.739
19.371,0.009,18.791,0.009,0.58,0.0127,3064.556,1132.345
