,v,v_err,i,i_err,vi,vi_err,x,y
4949,19.557,0.012,18.977,0.008,0.58,0.0144,4360.56,2630.479
4952,19.927,0.004,19.31,0.005,0.617,0.0064,4350.467,2899.14
4953,19.444,0.021,18.877,0.006,0.567,0.0218,4344.583,2949.616
4960,19.479,0.008,18.909,0.007,0.57,0.0106,4373.946,2295.297
4962,18.679,0.007,18.136,0.001,0.543,0.0071,4368.152,2404.285
4963,18.359,0.006,17.805,0.001,0.554,0.0061,4363.943,2455.375
4964,19.127,0.008,18.562,0.006,0.565,0.01,4383.742,2499.066
4965,19.578,0.006,18.992,0.009,0.586,0.0108,4375.956,2528.818
4968,18.967,0.01,18.416,0.004,0.551,0.0108,4385.496,2648.113
4969,18.516,0.006,17.973,0.01,0.543,0.0117,4370.361,2674.842
4972,19.554,0.013,18.979,0.013,0.575,0.0184,4376.819,2791.495
4973,19.204,0.011,18.649,0.007,0.555,0.013,4386.354,2805.803
4975,20.093,0.005,19.459,0.009,0.634,0.0103,4381.912,2955.683
4977,20.131,0.011,19.449,0.007,0.682,0.013,4387.701,2974.516
4980,19.229,0.009,18.665,0.004,0.564,0.0098,4401.24,2225.636
4981,18.701,0.007,18.156,0.006,0.545,0.0092,4401.825,2381.07
4982,19.964,0.001,19.356,0.0055,0.608,0.0056,4411.319,2413.785
4984,18.228,0.012,17.655,0.007,0.573,0.0139,4398.205,2627.296
4985,18.829,0.007,18.287,0.007,0.542,0.0099,4401.166,2734.348
4986,19.324,0.001,18.756,0.001,0.568,0.0014,4408.436,2791.291
4987,19.215,0.008,18.657,0.005,0.558,0.0094,4398.828,2848.068
4988,19.527,0.006,18.954,0.006,0.573,0.0085,4390.861,2928.498
4989,19.701,0.005,19.11,0.007,0.591,0.0086,4398.831,2979.46
4990,18.159,0.007,17.557,0.003,0.602,0.0076,4433.809,2400.598
4993,19.785,0.018,19.192,0.013,0.593,0.0222,4415.681,2443.674
4994,19.001,0.011,18.457,0.005,0.544,0.0121,4429.347,2602.392
4995,20.034,0.017,19.403,0.0056,0.631,0.0179,4421.445,2613.927
5001,19.555,0.009,18.966,0.008,0.589,0.012,4440.598,1996.065
5002,18.863,0.012,18.32,0.004,0.543,0.0126,4440.335,2029.892
5003,19.466,0.011,18.886,0.007,0.58,0.013,4450.297,2052.292
5004,18.087,0.003,17.525,0.004,0.562,0.005,4461.917,2278.881
5009,19.933,0.025,19.325,0.009,0.608,0.0266,4441.85,2535.408
5012,20.116,0.009,19.477,0.006,0.639,0.0108,4457.324,2702.708
5013,19.647,0.006,19.06,0.007,0.587,0.0092,4443.724,2742.48
5015,19.665,0.008,19.08,0.005,0.585,0.0094,4449.391,2879.707
5016,19.648,0.009,19.06,0.008,0.588,0.012,4449.83,2948.356
5018,17.68,0.013,16.994,0.003,0.686,0.0133,4474.359,2090.681
5021,20.148,0.007,19.496,0.012,0.652,0.0139,4470.433,2205.026
5024,20.157,0.005,19.502,0.007,0.655,0.0086,4474.96,2286.527
5028,18.39,0.008,17.832,0.016,0.558,0.0179,4484.625,2499.674
5029,19.365,0.008,18.803,0.007,0.562,0.0106,4476.943,2554.562
5030,19.454,0.016,18.899,0.002,0.555,0.0161,4485.504,2610.331
5031,18.434,0.011,17.886,0.004,0.548,0.0117,4479.103,2648.568
5032,18.994,0.011,18.457,0.011,0.537,0.0156,4485.302,2645.832
5033,19.156,0.008,18.599,0.005,0.557,0.0094,4467.306,2698.706
5034,19.624,0.019,19.044,0.016,0.58,0.0248,4477.968,2731.485
5038,19.145,0.006,18.598,0.004,0.547,0.0072,4500.478,2102.292
5040,18.992,0.005,18.451,0.004,0.541,0.0064,4503.14,2308.716
5044,18.451,0.0,17.888,0.024,0.563,0.024,4491.644,2524.637
5047,19.799,0.022,19.207,0.005,0.592,0.0226,4510.634,2586.907
5048,19.074,0.011,18.526,0.01,0.548,0.0149,4510.144,2602.753
5050,19.658,0.012,19.062,0.003,0.596,0.0124,4500.667,2688.065
5051,20.088,0.009,19.454,0.01,0.634,0.0135,4508.485,2674.535
5053,18.119,0.008,17.475,0.005,0.644,0.0094,4506.678,2694.094
5054,20.0,0.014,19.355,0.002,0.645,0.0141,4509.643,2699.271
5056,19.141,0.014,18.591,0.008,0.55,0.0161,4504.198,2859.786
5058,18.823,0.01,18.254,0.002,0.569,0.0102,4509.311,2899.9
5060,18.429,0.002,17.881,0.001,0.548,0.0022,4533.778,2315.173
5063,19.666,0.01,19.081,0.007,0.585,0.0122,4526.184,2384.188
5066,19.756,0.015,19.157,0.016,0.599,0.0219,4523.636,2665.154
5067,20.132,0.01,19.492,0.002,0.64,0.0102,4529.648,2698.828
5068,19.625,0.009,19.041,0.007,0.584,0.0114,4533.239,2825.749
5073,19.506,0.015,18.916,0.004,0.59,0.0155,4544.397,2152.132
5075,19.481,0.008,18.902,0.008,0.579,0.0113,4544.294,2472.99
5077,18.707,0.013,18.205,0.007,0.502,0.0148,4552.522,2566.286
5079,19.81,0.008,19.211,0.004,0.599,0.0089,4545.551,2653.275
5080,18.68,0.008,18.144,0.0,0.536,0.008,4562.341,2876.163
5081,20.113,0.007,19.491,0.013,0.622,0.0148,4546.513,2903.513
5084,19.325,0.02,18.761,0.003,0.564,0.0202,4548.98,2967.864
5086,19.433,0.011,18.857,0.008,0.576,0.0136,4575.057,2026.07
5087,19.288,0.009,18.722,0.005,0.566,0.0103,4578.564,2061.956
5088,18.087,0.007,17.468,0.007,0.619,0.0099,4586.17,2043.22
5090,18.489,0.008,17.943,0.003,0.546,0.0085,4585.38,2224.732
5091,19.663,0.006,19.088,0.006,0.575,0.0085,4566.301,2415.688
5093,18.984,0.01,18.449,0.007,0.535,0.0122,4571.44,2794.415
5095,19.489,0.004,18.934,0.008,0.555,0.0089,4582.517,2839.515
5097,18.791,0.011,18.215,0.006,0.576,0.0125,4588.647,1998.819
5100,18.394,0.003,17.845,0.002,0.549,0.0036,4595.684,2192.942
5103,19.588,0.008,19.008,0.006,0.58,0.01,4599.39,2274.407
5104,19.535,0.005,18.97,0.008,0.565,0.0094,4603.557,2309.605
5105,18.104,0.007,17.493,0.006,0.611,0.0092,4598.13,2393.111
5106,19.99,0.012,19.374,0.006,0.616,0.0134,4591.61,2422.519
5108,18.969,0.011,18.437,0.004,0.532,0.0117,4594.097,2480.909
5110,18.276,0.003,17.717,0.005,0.559,0.0058,4589.027,2552.995
5111,18.02,0.019,17.362,0.008,0.658,0.0206,4607.646,2557.615
5113,19.762,0.008,19.145,0.005,0.617,0.0094,4597.23,2680.215
5114,20.163,0.011,19.532,0.01,0.631,0.0149,4592.415,2836.456
5116,19.813,0.004,19.216,0.008,0.597,0.0089,4596.147,2828.858
5117,18.369,0.011,17.814,0.003,0.555,0.0114,4611.75,2865.928
5119,20.184,0.009,19.535,0.008,0.649,0.012,4617.03,2057.472
5120,19.438,0.015,18.867,0.003,0.571,0.0153,4622.817,2162.28
5124,18.998,0.019,18.417,0.011,0.581,0.022,4614.059,2555.297
5125,19.303,0.009,18.685,0.005,0.618,0.0103,4631.321,2570.266
5128,18.395,0.004,17.85,0.005,0.545,0.0064,4625.695,2719.345
5129,18.151,0.005,17.536,0.001,0.615,0.0051,4633.602,2834.921
5130,19.38,0.005,18.807,0.004,0.573,0.0064,4615.616,2884.643
5132,19.298,0.016,18.742,0.019,0.556,0.0248,4651.329,2003.521
5135,18.248,0.004,17.678,0.001,0.57,0.0041,4660.857,2090.479
5136,19.796,0.01,19.194,0.011,0.602,0.0149,4652.431,2176.035
5138,18.885,0.007,18.344,0.006,0.541,0.0092,4662.831,2261.908
5140,18.537,0.016,17.995,0.003,0.542,0.0163,4647.085,2372.079
5142,19.89,0.004,19.294,0.001,0.596,0.0041,4657.0,2637.873
5144,19.276,0.006,18.651,0.004,0.625,0.0072,4657.608,2689.367
5148,20.161,0.009,19.511,0.003,0.65,0.0095,4678.073,1989.103
5149,19.298,0.014,18.736,0.004,0.562,0.0146,4667.473,2034.456
5150,19.363,0.005,18.794,0.003,0.569,0.0058,4674.626,2051.649
5151,19.667,0.015,19.089,0.008,0.578,0.017,4671.802,2072.372
5154,19.915,0.021,19.299,0.005,0.616,0.0216,4672.301,2129.738
5159,18.513,0.003,17.974,0.005,0.539,0.0058,4679.429,2318.239
5160,19.743,0.006,19.15,0.007,0.593,0.0092,4677.356,2342.156
5162,18.975,0.011,18.427,0.001,0.548,0.011,4687.625,2460.632
5163,20.118,0.01,19.486,0.008,0.632,0.0128,4684.492,2479.979
5166,19.441,0.013,18.876,0.007,0.565,0.0148,4665.411,2747.858
5170,19.912,0.002,19.298,0.006,0.614,0.0063,4697.968,2024.673
5171,19.157,0.017,18.609,0.003,0.548,0.0173,4709.272,2079.612
5172,19.123,0.009,18.573,0.003,0.55,0.0095,4712.977,2086.925
5174,19.503,0.007,18.922,0.005,0.581,0.0086,4698.635,2184.282
5177,18.358,0.012,17.804,0.004,0.554,0.0126,4707.34,2428.341
5180,19.579,0.002,18.997,0.005,0.582,0.0054,4699.218,2646.316
5181,18.748,0.007,18.208,0.009,0.54,0.0114,4712.608,2754.351
5182,19.623,0.012,19.035,0.003,0.588,0.0124,4712.072,2781.651
5183,18.559,0.01,18.014,0.004,0.545,0.0108,4704.915,2790.017
5184,18.892,0.006,18.364,0.005,0.528,0.0078,4704.349,2850.372
5186,18.209,0.008,17.632,0.002,0.577,0.0082,4719.461,2149.199
5187,19.364,0.011,18.807,0.004,0.557,0.0117,4725.208,2258.684
5189,18.6,0.012,18.066,0.001,0.534,0.012,4736.374,2288.909
5191,18.406,0.009,17.861,0.006,0.545,0.0108,4728.502,2617.38
5192,19.054,0.013,18.502,0.001,0.552,0.013,4728.37,2634.387
5196,18.458,0.012,17.912,0.003,0.546,0.0124,4723.452,2776.073
5198,18.766,0.007,18.23,0.0,0.536,0.007,4748.746,2023.49
5200,19.235,0.008,18.679,0.003,0.556,0.0085,4757.478,2537.923
5201,19.517,0.006,18.955,0.004,0.562,0.0072,4756.501,2744.944
5204,19.611,0.004,19.036,0.015,0.575,0.0155,4762.458,2867.087
5205,18.333,0.008,17.773,0.003,0.56,0.0085,4741.938,2910.149
5207,19.184,0.016,18.612,0.0039,0.572,0.0165,4774.726,2018.852
5209,19.406,0.022,18.837,0.002,0.569,0.0221,4769.078,2094.359
5210,19.799,0.027,19.213,0.008,0.586,0.0282,4787.648,2119.796
5211,18.637,0.014,18.097,0.004,0.54,0.0146,4777.828,2163.257
5212,19.943,0.017,19.351,0.004,0.592,0.0175,4771.822,2281.638
5214,18.648,0.009,18.11,0.006,0.538,0.0108,4782.351,2377.333
5217,20.008,0.006,19.397,0.005,0.611,0.0078,4770.886,2610.537
5218,19.286,0.002,18.657,0.007,0.629,0.0073,4771.507,2751.558
5219,19.081,0.003,18.534,0.015,0.547,0.0153,4769.605,2869.278
5220,19.546,0.01,18.98,0.009,0.566,0.0135,4785.953,2935.448
5221,19.873,0.008,19.273,0.005,0.6,0.0094,4787.211,2968.619
5222,19.804,0.0,19.204,0.002,0.6,0.002,4793.776,2031.367
5223,19.343,0.003,18.788,0.002,0.555,0.0036,4809.114,2040.352
5224,19.579,0.023,19.001,0.01,0.578,0.0251,4795.432,2137.696
5226,19.539,0.013,18.965,0.002,0.574,0.0132,4790.895,2169.989
5227,19.094,0.017,18.547,0.006,0.547,0.018,4804.832,2309.622
5228,19.743,0.007,19.15,0.003,0.593,0.0076,4794.401,2361.791
5229,18.159,0.008,17.527,0.001,0.632,0.0081,4812.085,2438.412
5232,19.935,0.01,19.319,0.012,0.616,0.0156,4803.766,2773.074
5233,19.993,0.006,19.375,0.018,0.618,0.019,4807.463,2837.397
5234,18.761,0.007,18.23,0.007,0.531,0.0099,4793.406,2883.106
5235,19.433,0.005,18.867,0.003,0.566,0.0058,4810.409,2907.901
5237,19.092,0.001,18.544,0.001,0.548,0.0014,4830.773,2061.856
5239,19.907,0.009,19.302,0.006,0.605,0.0108,4827.041,2585.906
5240,18.799,0.002,18.267,0.002,0.532,0.0028,4824.729,2706.216
5242,18.631,0.004,18.091,0.003,0.54,0.005,4822.735,2795.038
5243,19.394,0.002,18.832,0.002,0.562,0.0028,4834.851,2807.605
5245,18.909,0.0032,18.371,0.0035,0.538,0.0047,4850.264,2020.043
5248,20.013,0.029,19.41,0.0,0.603,0.029,4839.02,2486.116
5250,19.392,0.008,18.835,0.006,0.557,0.01,4857.242,2551.543
5253,18.456,0.006,17.914,0.008,0.542,0.01,4841.807,2908.303
5256,18.569,0.0,18.039,0.006,0.53,0.006,4880.53,2232.267
5257,19.28,0.011,18.74,0.004,0.54,0.0117,4867.353,2419.593
5261,18.682,0.003,18.14,0.006,0.542,0.0067,4880.708,2728.95
5263,19.426,0.003,18.855,0.007,0.571,0.0076,4877.034,2865.134
5267,19.318,0.0039,18.755,0.0042,0.563,0.0057,4890.039,2032.11
5268,19.224,0.0037,18.684,0.004,0.54,0.0055,4899.828,2033.337
5269,18.499,0.0026,17.959,0.0029,0.54,0.0039,4894.99,2253.27
5272,19.916,0.012,19.322,0.018,0.594,0.0216,4909.017,2524.01
5274,20.07,0.008,19.449,0.008,0.621,0.0113,4894.074,2809.018
5275,19.48,0.009,18.911,0.009,0.569,0.0127,4893.426,2877.062
5276,17.535,0.0017,16.839,0.005,0.696,0.0053,4903.497,2905.289
5277,20.046,0.015,19.431,0.004,0.615,0.0155,4895.378,2942.917
5278,16.963,0.0048,16.245,0.0051,0.718,0.007,4924.098,2080.497
5279,18.797,0.003,18.262,0.0033,0.535,0.0045,4929.528,2117.976
5281,18.293,0.0024,17.735,0.0026,0.558,0.0035,4923.049,2347.002
5284,19.939,0.022,19.334,0.007,0.605,0.0231,4933.651,2598.06
5285,20.13,0.012,19.5,0.007,0.63,0.0139,4931.636,2676.429
5286,18.486,0.006,17.943,0.002,0.543,0.0063,4926.815,2841.993
5291,18.791,0.019,18.248,0.002,0.543,0.0191,4953.657,2427.146
5292,19.986,0.013,19.379,0.004,0.607,0.0136,4955.847,2473.019
5293,18.91,0.018,18.375,0.004,0.535,0.0184,4948.026,2556.688
5294,18.804,0.008,18.28,0.009,0.524,0.012,4950.074,2539.255
5297,20.171,0.02,19.53,0.016,0.641,0.0256,4960.516,2590.572
5298,17.347,0.0015,16.671,0.0016,0.676,0.0022,4956.042,2663.173
5300,19.963,0.006,19.345,0.007,0.618,0.0092,4948.63,2873.734
5303,18.37,0.009,17.82,0.004,0.55,0.0098,4954.297,2950.76
5308,19.987,0.009,19.396,0.01,0.591,0.0135,4967.152,2626.847
5311,19.824,0.002,19.244,0.006,0.58,0.0063,4985.466,2718.639
5315,19.938,0.0051,19.334,0.0054,0.604,0.0075,5003.211,2428.84
5318,19.817,0.028,19.235,0.004,0.582,0.0283,5003.249,2837.847
5319,18.531,0.012,18.007,0.007,0.524,0.0139,5005.724,2834.297
5320,19.921,0.016,19.319,0.01,0.602,0.0189,5000.209,2866.069
5321,19.147,0.0036,18.587,0.0038,0.56,0.0052,5020.373,2402.557
5322,19.514,0.001,18.957,0.002,0.557,0.0022,5029.341,2575.485
5324,18.109,0.007,17.498,0.006,0.611,0.0092,5023.081,2771.821
5325,18.577,0.0027,18.033,0.003,0.544,0.004,5046.669,2422.187
5326,18.639,0.0028,18.102,0.0031,0.537,0.0041,5061.234,2542.871
5327,19.128,0.0035,18.589,0.0038,0.539,0.0052,5052.97,2601.988
5328,19.34,0.009,18.789,0.002,0.551,0.0092,5042.117,2824.965
5329,19.921,0.003,19.319,0.009,0.602,0.0095,5055.901,2910.515
5333,18.836,0.003,18.304,0.0034,0.532,0.0045,5066.662,2702.366
5335,20.082,0.017,19.458,0.004,0.624,0.0175,5078.933,2794.564
5336,19.36,0.01,18.814,0.009,0.546,0.0135,5072.177,2956.677
5338,19.743,0.012,19.151,0.012,0.592,0.017,5112.274,2976.062
5339,19.489,0.0041,18.945,0.0045,0.544,0.0061,5132.687,2713.416
5340,19.428,0.004,18.866,0.0043,0.562,0.0059,5141.453,2792.028
5342,19.462,0.007,18.91,0.0044,0.552,0.0083,5148.775,2958.224
5344,19.393,0.0039,18.82,0.0042,0.573,0.0058,5198.639,2870.359
5346,19.897,0.005,19.306,0.0053,0.591,0.0073,5213.985,2880.963
5347,18.136,0.0022,17.534,0.0023,0.602,0.0032,5254.729,2987.994
5348,20.106,0.0055,19.469,0.0057,0.637,0.0079,5262.968,2980.072
5350,19.338,0.0037,18.785,0.004,0.553,0.0055,703.04,3057.882
5352,19.701,0.0044,19.113,0.0047,0.588,0.0064,721.742,3060.916
5353,18.441,0.0025,17.905,0.0027,0.536,0.0036,747.867,3012.227
5359,18.665,0.0027,18.115,0.003,0.55,0.004,781.829,3260.168
5361,19.922,0.021,19.321,0.0052,0.601,0.0216,833.695,3135.828
5362,20.047,0.037,19.425,0.017,0.622,0.0407,830.952,3171.482
5367,19.027,0.0032,18.481,0.0035,0.546,0.0048,857.465,3341.767
5369,18.629,0.006,18.059,0.012,0.57,0.0134,880.603,3281.959
5370,19.022,0.0032,18.471,0.0035,0.551,0.0047,873.331,3314.252
5371,18.538,0.0026,17.987,0.0028,0.551,0.0038,878.71,3411.674
5372,19.419,0.0039,18.852,0.0041,0.567,0.0057,884.836,3412.507
5376,19.025,0.0032,18.494,0.0035,0.531,0.0048,901.131,3345.719
5377,17.742,0.0018,17.066,0.0018,0.676,0.0025,891.193,3507.521
5380,18.683,0.01,18.122,0.021,0.561,0.0233,927.114,3387.135
5384,19.731,0.0044,19.139,0.0047,0.592,0.0065,929.495,3589.073
5387,18.753,0.016,18.163,0.01,0.59,0.0189,957.946,3302.619
5389,18.128,0.0021,17.517,0.0022,0.611,0.0031,952.083,3512.104
5391,18.343,0.013,17.782,0.013,0.561,0.0184,973.173,3071.516
5393,18.988,0.013,18.447,0.004,0.541,0.0136,974.748,3346.475
5395,19.416,0.0038,18.864,0.0042,0.552,0.0057,980.774,3581.121
5397,18.462,0.0025,17.919,0.0027,0.543,0.0037,983.064,3637.799
5399,20.009,0.021,19.378,0.008,0.631,0.0225,1005.911,2993.526
5400,19.771,0.013,19.15,0.007,0.621,0.0148,994.72,3046.923
5401,18.51,0.004,17.968,0.012,0.542,0.0126,989.87,3073.002
5402,18.603,0.006,18.034,0.011,0.569,0.0125,999.419,3104.138
5403,18.98,0.01,18.437,0.003,0.543,0.0104,1009.515,3092.842
5405,19.846,0.007,19.242,0.006,0.604,0.0092,999.643,3246.091
5407,20.061,0.001,19.436,0.002,0.625,0.0022,1005.751,3405.561
5409,19.411,0.0038,18.84,0.0041,0.571,0.0056,1001.126,3634.265
5411,19.476,0.004,18.912,0.0043,0.564,0.0058,1007.383,3630.36
5413,19.388,0.007,18.82,0.008,0.568,0.0106,1023.201,2997.001
5414,19.401,0.014,18.839,0.005,0.562,0.0149,1023.065,3089.075
5416,19.909,0.014,19.295,0.007,0.614,0.0157,1013.235,3327.316
5418,19.532,0.016,18.985,0.011,0.547,0.0194,1035.077,3406.76
5419,19.197,0.01,18.638,0.011,0.559,0.0149,1036.019,3409.429
5420,19.938,0.0049,19.345,0.0052,0.593,0.0071,1016.835,3734.005
5421,18.212,0.011,17.621,0.008,0.591,0.0136,1054.13,3018.889
5422,18.85,0.004,18.298,0.002,0.552,0.0045,1062.095,3209.033
5423,19.874,0.013,19.27,0.008,0.604,0.0153,1049.297,3218.873
5426,19.916,0.011,19.321,0.019,0.595,0.022,1059.357,3513.168
5427,19.589,0.001,19.002,0.017,0.587,0.017,1043.12,3553.71
5429,19.564,0.011,18.978,0.006,0.586,0.0125,1086.036,3021.309
5431,19.248,0.013,18.684,0.003,0.564,0.0133,1064.061,3224.508
5433,19.132,0.0034,18.574,0.0036,0.558,0.005,1082.829,3696.446
5434,18.511,0.0025,17.946,0.0027,0.565,0.0037,1084.278,3869.615
5435,19.935,0.0049,19.308,0.0051,0.627,0.0071,1065.001,3896.358
5436,18.299,0.0023,17.739,0.0025,0.56,0.0034,1086.005,3934.366
5437,18.835,0.005,18.294,0.004,0.541,0.0064,1090.571,3029.968
5438,16.411,0.0036,15.685,0.0038,0.726,0.0052,1092.592,3113.614
5439,19.382,0.01,18.817,0.002,0.565,0.0102,1104.939,3193.498
5441,20.073,0.018,19.445,0.012,0.628,0.0216,1107.131,3286.329
5442,19.149,0.019,18.601,0.015,0.548,0.0242,1103.544,3288.75
5444,17.393,0.0016,16.722,0.022,0.671,0.0221,1094.885,3425.042
5445,19.638,0.002,19.044,0.009,0.594,0.0092,1103.797,3427.845
5447,19.463,0.025,18.905,0.014,0.558,0.0287,1105.605,3579.172
5448,19.3,0.007,18.74,0.011,0.56,0.013,1112.909,3583.739
5449,17.823,0.012,17.125,0.002,0.698,0.0122,1092.814,3615.723
5452,19.233,0.004,18.666,0.01,0.567,0.0108,1114.503,3065.121
5453,18.384,0.011,17.831,0.009,0.553,0.0142,1130.503,3063.084
5454,19.482,0.001,18.894,0.008,0.588,0.0081,1122.609,3168.938
5456,18.955,0.008,18.403,0.002,0.552,0.0082,1128.761,3255.729
5458,18.997,0.012,18.45,0.012,0.547,0.017,1137.807,3447.78
5461,19.473,0.0039,18.937,0.0043,0.536,0.0058,1117.537,3829.887
5462,18.558,0.016,18.013,0.005,0.545,0.0168,1134.564,3843.894
5464,19.496,0.012,18.93,0.006,0.566,0.0134,1159.04,3114.315
5466,19.26,0.008,18.7,0.003,0.56,0.0085,1145.212,3323.823
5469,18.196,0.006,17.617,0.006,0.579,0.0085,1156.585,3374.181
5470,17.6,0.009,16.902,0.0017,0.698,0.0092,1143.837,3427.344
5471,19.567,0.014,18.985,0.007,0.582,0.0157,1152.526,3437.906
5472,19.124,0.028,18.57,0.004,0.554,0.0283,1162.926,3532.52
5473,19.782,0.022,19.128,0.014,0.654,0.0261,1160.052,3562.22
5476,19.074,0.0033,18.51,0.0035,0.564,0.0048,1143.42,3803.894
5479,18.823,0.0029,18.269,0.0032,0.554,0.0043,1138.336,3949.872
5481,20.015,0.003,19.395,0.001,0.62,0.0032,1171.159,3003.645
5482,19.643,0.009,19.039,0.021,0.604,0.0228,1168.877,3097.01
5485,19.88,0.008,19.294,0.006,0.586,0.01,1169.694,3571.752
5486,19.899,0.014,19.293,0.002,0.606,0.0141,1172.593,3582.3
5489,20.032,0.022,19.409,0.028,0.623,0.0356,1180.706,3709.15
5491,19.327,0.008,18.758,0.001,0.569,0.0081,1204.775,3010.967
5493,19.967,0.018,19.352,0.009,0.615,0.0201,1211.683,3137.075
5494,18.079,0.008,17.51,0.01,0.569,0.0128,1190.389,3178.159
5496,17.779,0.021,17.083,0.01,0.696,0.0233,1206.052,3532.504
5499,18.673,0.006,18.126,0.009,0.547,0.0108,1207.645,3797.649
5500,18.505,0.008,17.958,0.01,0.547,0.0128,1188.852,3835.227
5501,18.184,0.018,17.569,0.005,0.615,0.0187,1219.951,3039.159
5502,19.73,0.007,19.135,0.007,0.595,0.0099,1237.281,3041.525
5503,19.419,0.026,18.861,0.007,0.558,0.0269,1216.544,3276.857
5507,18.408,0.007,17.863,0.009,0.545,0.0114,1231.801,3453.187
5511,19.319,0.006,18.752,0.009,0.567,0.0108,1231.11,3572.619
5512,19.242,0.011,18.68,0.011,0.562,0.0156,1214.426,3593.445
5513,18.058,0.026,17.427,0.025,0.631,0.0361,1215.947,3700.56
5515,19.837,0.014,19.232,0.004,0.605,0.0146,1236.723,3883.788
5518,19.496,0.017,18.915,0.005,0.581,0.0177,1247.152,3012.068
5519,19.082,0.009,18.518,0.005,0.564,0.0103,1251.896,3012.918
5520,19.111,0.01,18.564,0.001,0.547,0.01,1261.499,3026.74
5521,19.866,0.005,19.262,0.005,0.604,0.0071,1247.556,3121.745
5522,18.65,0.009,18.109,0.006,0.541,0.0108,1255.261,3292.22
5523,19.146,0.007,18.603,0.006,0.543,0.0092,1248.336,3321.374
5524,19.622,0.017,19.038,0.006,0.584,0.018,1262.82,3371.457
5526,18.707,0.007,18.219,0.003,0.488,0.0076,1247.023,3438.538
5527,17.537,0.0016,16.878,0.002,0.659,0.0026,1259.614,3447.559
5528,20.153,0.012,19.516,0.002,0.637,0.0122,1256.349,3539.924
5529,19.66,0.02,19.087,0.003,0.573,0.0202,1259.576,3570.862
5532,18.274,0.007,17.702,0.005,0.572,0.0086,1261.838,3804.628
5533,19.513,0.008,18.917,0.009,0.596,0.012,1261.762,3882.77
5535,19.988,0.027,19.376,0.005,0.612,0.0275,1264.702,3164.345
5536,18.972,0.006,18.428,0.003,0.544,0.0067,1286.198,3200.502
5537,19.78,0.011,19.18,0.002,0.6,0.0112,1285.542,3287.767
5538,19.93,0.013,19.329,0.009,0.601,0.0158,1265.311,3324.112
5548,18.976,0.012,18.443,0.012,0.533,0.017,1304.689,3174.646
5549,20.0,0.019,19.382,0.01,0.618,0.0215,1312.026,3312.632
5550,19.986,0.007,19.349,0.01,0.637,0.0122,1301.92,3398.813
5551,19.506,0.012,18.933,0.009,0.573,0.015,1302.65,3423.965
5552,19.136,0.011,18.586,0.003,0.55,0.0114,1311.168,3961.005
5555,18.551,0.006,18.008,0.007,0.543,0.0092,1320.341,3400.969
5556,19.582,0.003,19.007,0.005,0.575,0.0058,1320.961,3484.251
5559,19.584,0.01,19.005,0.006,0.579,0.0117,1325.619,3601.699
5560,19.93,0.011,19.299,0.002,0.631,0.0112,1335.289,3798.789
5561,19.958,0.011,19.335,0.01,0.623,0.0149,1327.866,3830.554
5564,17.74,0.007,17.062,0.003,0.678,0.0076,1355.262,3047.383
5565,19.892,0.012,19.306,0.007,0.586,0.0139,1360.928,3071.669
5566,19.814,0.008,19.216,0.01,0.598,0.0128,1345.057,3159.824
5569,19.092,0.005,18.526,0.01,0.566,0.0112,1354.449,3457.529
5570,19.892,0.013,19.273,0.013,0.619,0.0184,1356.127,3541.218
5572,18.16,0.001,17.521,0.007,0.639,0.0071,1343.212,3728.286
5575,18.312,0.008,17.75,0.004,0.562,0.0089,1346.598,3974.541
5576,19.553,0.005,18.979,0.003,0.574,0.0058,1379.021,3051.556
5578,19.197,0.01,18.647,0.009,0.55,0.0135,1376.534,3126.766
5583,18.242,0.003,17.664,0.009,0.578,0.0095,1367.311,3322.315
5588,18.2,0.01,17.619,0.006,0.581,0.0117,1395.196,3181.075
5589,18.725,0.012,18.19,0.006,0.535,0.0134,1393.589,3238.214
5591,18.816,0.009,18.286,0.004,0.53,0.0098,1411.887,3264.264
5592,19.087,0.011,18.542,0.005,0.545,0.0121,1397.714,3343.895
5593,20.137,0.018,19.493,0.007,0.644,0.0193,1412.221,3344.685
5594,17.602,0.013,16.912,0.003,0.69,0.0133,1401.498,3394.779
5596,18.769,0.014,18.233,0.001,0.536,0.014,1398.705,3757.539
5597,18.223,0.009,17.647,0.006,0.576,0.0108,1391.53,3809.734
5598,19.786,0.007,19.197,0.004,0.589,0.0081,1403.354,3857.322
5600,19.567,0.012,18.987,0.008,0.58,0.0144,1407.521,3912.831
5603,20.176,0.017,19.529,0.005,0.647,0.0177,1419.543,3302.725
5606,19.438,0.002,18.86,0.004,0.578,0.0045,1414.393,3570.587
5608,19.747,0.012,19.156,0.012,0.591,0.017,1429.802,3573.912
5609,19.765,0.013,19.16,0.006,0.605,0.0143,1431.468,3663.609
5611,19.81,0.017,19.2,0.004,0.61,0.0175,1445.088,3079.271
5612,19.431,0.015,18.869,0.006,0.562,0.0162,1457.524,3180.329
5613,18.554,0.01,18.001,0.009,0.553,0.0135,1440.558,3240.871
5618,19.314,0.005,18.759,0.008,0.555,0.0094,1446.681,3816.977
5620,19.457,0.003,18.895,0.009,0.562,0.0095,1484.567,3085.096
5621,18.253,0.003,17.678,0.003,0.575,0.0042,1478.257,3106.968
5623,17.716,0.002,17.037,0.004,0.679,0.0045,1480.88,3249.73
5624,18.915,0.014,18.384,0.005,0.531,0.0149,1481.562,3303.714
