InputX InputY InputF606W InputF814W OutputX OutputY OutputF606W OutputF814W
3054.463 2358.606 -11.661000000000001 -11.496000000000002 3054.463 2358.606 -11.632508539798636 -11.527806405946468
3042.298 2423.504 -11.212 -11.133000000000003 3042.298 2423.504 -11.200821992506437 -11.145792251526085
3047.528 2560.581 -12.330000000000002 -12.154000000000003 3047.528 2560.581 -12.324420040453841 -12.159983711454856
3059.29 2672.594 -12.596 -12.400000000000002 3059.29 2672.594 -12.58831307471954 -12.40810565933182
3048.938 2701.791 -10.436 -10.465000000000003 3048.938 2701.791 -10.422735586600059 -10.48110994291801
3038.407 2722.317 -10.254000000000001 -10.351000000000003 3038.407 2722.317 -10.258788102569689 -10.345052984018551
3043.479 2774.494 -10.972000000000001 -10.944000000000003 3043.479 2774.494 -10.970358748107593 -10.945906539881825
3054.061 2829.684 -12.366 -12.192000000000004 3054.061 2829.684 -12.362604902228728 -12.195632542446717
3050.978 2840.802 -10.802 -10.789000000000001 3050.978 2840.802 -10.795759663030118 -10.796295067212242
3050.474 2877.323 -12.933 -12.729000000000003 3050.474 2877.323 -12.927961025915724 -12.73418234876322
3038.257 2911.594 -12.368000000000002 -12.204 3038.257 2911.594 -12.369658200816229 -12.202226498734884
3060.103 2899.883 -12.657 -12.475000000000001 3060.103 2899.883 -12.657800250821168 -12.474160092401018
3068.427 2138.272 -11.932000000000002 -11.791 3068.427 2138.272 -11.928348748651828 -11.795009295355694
3064.231 2182.187 -12.937000000000001 -12.727000000000004 3064.231 2182.187 -12.929015434304258 -12.735207722671497
3067.451 2214.871 -12.292000000000002 -12.112000000000002 3067.451 2214.871 -12.283133569167866 -12.12153293296456
3072.841 2220.952 -13.289000000000001 -13.073 3072.841 2220.952 -13.279118676107977 -13.08264473862408
3063.827 2245.757 -11.452000000000002 -11.337000000000003 3063.827 2245.757 -11.437156279240735 -11.353752919889331
3072.627 2262.769 -12.512 -12.318000000000001 3072.627 2262.769 -12.50305614387107 -12.327485060598207
3083.088 2281.694 -11.330000000000002 -11.244000000000003 3083.088 2281.694 -11.32251333375445 -11.252507424739054
3085.204 2305.627 -10.815000000000001 -10.784000000000002 3085.204 2305.627 -10.800796735908275 -10.800603873586063
3063.514 2375.091 -12.414000000000001 -12.221000000000004 3063.514 2375.091 -12.402651729085886 -12.233109796896489
3069.064 2404.917 -10.574000000000002 -10.595000000000002 3069.064 2404.917 -10.568327024681249 -10.601738225829983
3070.095 2389.741 -12.011 -11.855 3070.095 2389.741 -12.003297016741794 -11.863419365174334
3074.325 2413.239 -12.488 -12.3 3074.325 2413.239 -12.4813648077678 -12.307045061117005
3083.471 2460.552 -12.475000000000001 -12.283000000000001 3083.471 2460.552 -12.465991457419204 -12.292576267343403
3084.476 2457.141 -11.7 -11.581000000000003 3084.476 2457.141 -11.696333235164413 -11.585079615946508
3066.41 2476.102 -12.799 -12.591000000000001 3066.41 2476.102 -12.789808214151435 -12.600552842009812
3076.827 2489.238 -11.982 -11.828000000000003 3076.827 2489.238 -11.974058161518151 -11.836695930633898
3078.981 2494.627 -10.580000000000002 -10.611 3078.981 2494.627 -10.579708526507932 -10.611344913702037
3083.858 2502.412 -12.958000000000002 -12.743000000000002 3083.858 2502.412 -12.947789109626292 -12.753480748090148
3078.306 2533.348 -11.568000000000001 -11.465000000000003 3078.306 2533.348 -11.565455436094087 -11.467851110587716
3074.507 2605.521 -12.195 -12.033000000000001 3074.507 2605.521 -12.191623244108289 -12.03665083323419
3087.411 2592.567 -13.285 -13.074000000000002 3087.411 2592.567 -13.277672195152565 -13.08116345247003
3066.48 2637.307 -11.747 -11.617 3066.48 2637.307 -11.740192091759656 -11.624553829336651
3065.433 2677.93 -13.639 -13.456000000000003 3065.433 2677.93 -13.630114673051452 -13.46361248294734
3071.709 2682.361 -13.219000000000001 -13.007000000000001 3071.709 2682.361 -13.211737785649813 -13.014201023113142
3071.563 2680.538 -10.422 -10.529000000000003 3071.563 2680.538 -10.44579148225074 -10.5000859916433
3073.415 2693.162 -13.443999999999999 -13.244000000000003 3073.415 2693.162 -13.438252799159464 -13.249346905969002
3081.745 2737.18 -10.972999999999999 -10.948 3081.745 2737.18 -10.972910866700875 -10.948103540590182
3066.701 2739.932 -11.401 -11.311000000000003 3066.701 2739.932 -11.395667051674263 -11.317033836770758
3066.972 2763.567 -10.204 -10.312000000000001 3066.972 2763.567 -10.207323767783166 -10.307010307712325
3065.245 2808.994 -11.116 -11.087000000000003 3065.245 2808.994 -11.123486669548239 -11.078389290705584
3079.095 2827.604 -12.488 -12.342000000000002 3079.095 2827.604 -12.502331259527473 -12.326801537154989
3067.981 2855.44 -10.370999999999999 -10.493000000000002 3067.981 2855.44 -10.397791717579317 -10.460543746338587
3070.26 2877.263 -11.132000000000001 -11.082 3070.26 2877.263 -11.130121764830605 -11.084159392497433
3073.961 2874.462 -10.972000000000001 -10.948 3073.961 2874.462 -10.972336506950295 -10.947609100879507
3069.92 2890.459 -10.401 -10.438000000000002 3069.92 2890.459 -10.38862188351477 -10.452965306997548
3073.05 2892.425 -12.297 -12.14 3073.05 2892.425 -12.299775010691313 -12.137019730909739
3073.674 2904.737 -12.982 -12.787000000000003 3073.674 2904.737 -12.982074588931322 -12.786923630324615
3081.434 2916.536 -12.394000000000002 -12.221000000000004 3081.434 2916.536 -12.392001632790514 -12.223134086911106
3080.345 2940.448 -12.762 -12.570000000000004 3080.345 2940.448 -12.760088850529488 -12.571990778426038
3079.749 2971.661 -11.218 -11.171000000000003 3079.749 2971.661 -11.22305074366286 -11.16522641921917
3101.83 2006.68 -11.666 -11.552000000000003 3101.83 2006.68 -11.663099635626203 -11.55523238199751
3100.674 2074.562 -13.892 -13.787000000000003 3100.674 2074.562 -13.890522611852965 -13.788154794630707
3100.484 2088.582 -11.112000000000002 -11.130000000000003 3100.484 2088.582 -11.142515417499155 -11.094943818978152
3096.503 2135.446 -10.990000000000002 -10.942000000000004 3096.503 2135.446 -10.979702444967668 -10.953952305826054
3103.401 2156.001 -10.713000000000001 -10.714000000000002 3103.401 2156.001 -10.70738391720143 -10.720534984253131
3104.346 2179.728 -11.543 -11.420000000000002 3104.346 2179.728 -11.529184472268014 -11.435511504163646
3100.759 2188.073 -12.221 -12.049000000000003 3100.759 2188.073 -12.213597919594388 -12.056991080024858
3111.472 2235.876 -10.366 -10.407000000000004 3111.472 2235.876 -10.352610344452966 -10.423079790648217
3100.619 2283.924 -11.155999999999999 -11.088000000000001 3100.619 2283.924 -11.146745969445206 -11.098626947254854
3100.862 2298.175 -10.41 -10.482000000000003 3100.862 2298.175 -10.415586936704798 -10.47522155312933
3102.657 2294.05 -12.974 -12.799000000000003 3102.657 2294.05 -12.983981105011445 -12.788785734771889
3111.955 2311.586 -10.212 -10.290000000000003 3111.955 2311.586 -10.207321533410983 -10.30700881933712
3103.9 2378.1 -10.974 -10.952000000000002 3103.9 2378.1 -10.97546298423666 -10.950301233850752
3109.833 2426.286 -12.492 -12.296000000000003 3109.833 2426.286 -12.481488130107827 -12.307161208786841
3110.555 2444.184 -13.286000000000001 -13.068000000000001 3110.555 2444.184 -13.275161626802664 -13.078595283699286
3091.589 2466.5 -12.546 -12.359000000000002 3091.589 2466.5 -12.541489603440958 -12.363771794973324
3110.0 2496.235 -10.811 -10.789000000000001 3110.0 2496.235 -10.800956744543345 -10.800740747965953
3108.855 2518.067 -13.317 -13.130000000000003 3108.855 2518.067 -13.321186809086576 -13.125960089113033
3090.952 2545.42 -10.333000000000002 -10.353000000000002 3090.952 2545.42 -10.306543575232773 -10.384612784557493
3112.069 2597.572 -11.879999999999999 -11.744000000000003 3112.069 2597.572 -11.876498857793237 -11.747855292475908
3099.382 2614.631 -11.655999999999999 -11.538000000000004 3099.382 2614.631 -11.650600869446443 -11.54402124573102
3107.618 2616.794 -10.468 -10.513000000000002 3107.618 2616.794 -10.465367079719119 -10.516197154191847
3097.461 2652.904 -10.631 -10.653000000000002 3097.461 2652.904 -10.630022770189193 -10.654143543689344
3093.388 2672.576 -13.346 -13.141000000000002 3093.388 2672.576 -13.340632133618676 -13.14615239116646
3106.542 2665.626 -13.112000000000002 -12.902000000000001 3106.542 2665.626 -13.105700352390027 -12.908369632252466
3092.439 2698.886 -13.086000000000002 -12.883000000000003 3092.439 2698.886 -13.08304724610623 -12.885992918995221
3107.334 2696.867 -12.126000000000001 -11.989 3107.334 2696.867 -12.13244584081827 -11.982007948315104
3095.704 2729.621 -11.405000000000001 -11.315000000000001 3095.704 2729.621 -11.399896042304018 -11.320772690519263
3100.501 2720.299 -10.334 -10.409000000000002 3100.501 2720.299 -10.334705981751195 -10.408154331671913
3089.562 2746.468 -11.464000000000002 -11.371000000000002 3089.562 2746.468 -11.460744918435172 -11.374668596954702
3089.015 2764.796 -10.998000000000001 -10.952000000000002 3089.015 2764.796 -10.989236493721332 -10.962167622831313
3097.308 2808.088 -11.483 -11.385000000000002 3097.308 2808.088 -11.478319302205676 -11.39026980659758
3104.204 2829.306 -10.402999999999999 -10.449000000000002 3104.204 2829.306 -10.395218450827532 -10.458417951794772
3096.182 2852.27 -11.036999999999999 -10.990000000000002 3096.182 2852.27 -11.030370467204659 -10.99767010319205
3091.72 2901.323 -11.432000000000002 -11.338000000000001 3091.72 2901.323 -11.426449614038148 -11.34426870069126
3098.193 2899.281 -10.426000000000002 -10.494000000000003 3098.193 2899.281 -10.431005681306651 -10.487918436111837
3088.507 2956.075 -10.869 -10.852000000000004 3088.507 2956.075 -10.865573316925726 -10.856004890054585
3106.047 2975.689 -11.332 -11.261000000000003 3106.047 2975.689 -11.332069563457669 -11.260921009687447
3106.615 2982.672 -12.203 -12.045000000000002 3106.615 2982.672 -12.201914201409558 -12.046173063646133
3119.995 1988.362 -12.745999999999999 -12.562000000000001 3119.995 1988.362 -12.747762226767271 -12.56016268218444
3135.288 2031.366 -11.955000000000002 -11.816000000000003 3135.288 2031.366 -11.953356326362435 -11.817802301764544
3124.546 2058.445 -12.644000000000002 -12.46 3124.546 2058.445 -12.643492497929767 -12.460533111022919
3114.538 2162.223 -10.693999999999999 -10.703000000000003 3114.538 2162.223 -10.691018337727883 -10.706469306869575
3114.621 2177.987 -11.052 -11.004000000000001 3114.621 2177.987 -11.045876968827397 -11.011078450066027
3114.168 2164.403 -11.245000000000001 -11.178 3114.168 2164.403 -11.241807321743103 -11.181645484144333
3125.703 2276.072 -13.768 -13.610000000000003 3125.703 2276.072 -13.757894606978205 -13.618054107788815
3129.369 2335.207 -11.152000000000001 -11.067000000000004 3129.369 2335.207 -11.1340759534949 -11.08759915267811
3120.012 2345.938 -11.349 -11.297 3120.012 2345.938 -11.359498558759778 -11.285096022613715
3125.934 2363.557 -11.873999999999999 -11.737000000000002 3125.934 2363.557 -11.869726928459777 -11.741706951138369
3135.088 2387.227 -12.016000000000002 -11.853000000000002 3135.088 2387.227 -12.00502269041219 -11.864998205753992
3120.035 2394.973 -12.068000000000001 -11.943000000000001 3120.035 2394.973 -12.078106142101035 -11.932001562857135
3125.519 2455.311 -12.818000000000001 -12.619000000000003 3125.519 2455.311 -12.813650050335639 -12.623512427304089
3135.829 2462.271 -13.169 -12.972000000000001 3135.829 2462.271 -13.16934791752411 -12.971652056190184
3114.516 2486.371 -15.388 -15.387000000000002 3114.516 2486.371 -15.385177991094558 -15.389718824621328
3117.061 2498.848 -10.968 -10.964000000000002 3117.061 2498.848 -10.977951654510662 -10.952444486695011
3118.611 2575.961 -10.391000000000002 -10.463000000000001 3118.611 2575.961 -10.394961391269696 -10.458205557249425
3134.842 2577.54 -10.600000000000001 -10.621000000000002 3134.842 2577.54 -10.596276885714381 -10.625384219479912
3113.363 2590.05 -10.987000000000002 -10.954 3113.363 2590.05 -10.983914550415601 -10.957581261467194
3135.875 2757.109 -11.623000000000001 -11.515 3135.875 2757.109 -11.620867675094079 -11.517382012407008
3134.728 2761.681 -10.71 -10.744000000000003 3134.728 2761.681 -10.720486223846432 -10.73179199922517
3137.39 2763.073 -12.27 -12.101000000000003 3137.39 2763.073 -12.265850931876972 -12.105465949927058
3114.897 2796.826 -13.177 -12.975000000000001 3114.897 2796.826 -13.174846443315605 -12.977151251405282
3136.092 2840.583 -10.322 -10.406000000000002 3136.092 2840.583 -10.326161349508222 -10.4010188506381
3115.516 2906.853 -10.564 -10.582 3115.516 2906.853 -10.556082992684388 -10.591442337330008
3117.214 2927.37 -13.716000000000001 -13.560000000000002 3117.214 2927.37 -13.712974544969786 -13.562481942445075
3120.683 2916.674 -10.559999999999999 -10.587000000000003 3120.683 2916.674 -10.556195905617574 -10.591537010130487
3137.941 1998.05 -11.777000000000001 -11.649000000000001 3137.941 1998.05 -11.772644613509442 -11.653824315148949
3155.41 1992.992 -10.995000000000001 -10.96 3155.41 1992.992 -10.991471433516072 -10.964093924509548
3142.959 2041.154 -13.192 -12.990000000000002 3142.959 2041.154 -13.189827896440626 -12.992164649640937
3141.216 2294.353 -11.898 -11.743000000000002 3141.216 2294.353 -11.885862555150503 -11.756360501018925
3147.945 2301.782 -12.48 -12.289000000000001 3147.945 2301.782 -12.471636250802693 -12.29788736835091
3150.102 2309.425 -10.962 -10.924000000000003 3150.102 2309.425 -10.954728093796525 -10.932457675067084
3154.343 2386.069 -10.989 -10.955000000000002 3154.343 2386.069 -10.985556974143552 -10.958996297943933
3142.769 2422.479 -10.75 -10.745000000000001 3142.769 2422.479 -10.74401271721873 -10.751982209610741
3156.452 2426.008 -10.527000000000001 -10.542000000000002 3156.452 2426.008 -10.51464573301643 -10.556890632432069
3146.121 2578.8 -11.186 -11.125000000000004 3146.121 2578.8 -11.18211166343794 -11.129454940838869
3139.879 2618.156 -12.241 -12.071000000000002 3139.879 2618.156 -12.23532064608317 -12.077124470852343
3160.794 2633.124 -11.457 -11.367 3160.794 2633.124 -11.454842530684544 -11.369432398374215
3155.563 2732.222 -11.187000000000001 -11.129000000000001 3155.563 2732.222 -11.184660899962015 -11.131679951212838
3145.351 2772.186 -13.120000000000001 -12.916 3145.351 2772.186 -13.116734941135757 -12.919295496235343
3140.423 2801.666 -12.003 -11.863000000000003 3140.423 2801.666 -12.00292644939218 -11.863080419597171
3151.387 2792.888 -12.71 -12.502000000000002 3151.387 2792.888 -12.699016242493578 -12.513492836972794
3160.229 2825.015 -11.969999999999999 -11.832 3160.229 2825.015 -11.96950678901186 -11.832540234380446
3140.123 2907.385 -11.065999999999999 -10.986 3140.123 2907.385 -11.044978686678736 -11.010301414197052
3140.859 2924.806 -11.091999999999999 -11.056000000000001 3140.859 2924.806 -11.094454992387782 -11.053170899290677
3162.526 2936.267 -10.803 -10.805000000000003 3162.526 2936.267 -10.804240584868932 -10.80354955307504
3165.533 2007.685 -12.018 -11.881000000000004 3165.533 2007.685 -12.02005451237271 -11.878756023930766
3170.594 2031.337 -13.045000000000002 -12.840000000000003 3170.594 2031.337 -13.040726056304624 -12.844353133367427
3179.241 2046.593 -13.262 -13.057000000000002 3179.241 2046.593 -13.257925827962406 -13.06100080548591
3183.545 2057.97 -10.782 -10.782000000000004 3183.545 2057.97 -10.780754349448632 -10.783455388382155
3168.036 2149.816 -13.987000000000002 -13.905000000000001 3168.036 2149.816 -13.985515430302428 -13.906228157790881
3163.755 2255.942 -12.523 -12.332 3163.755 2255.942 -12.515861195218406 -12.339564736593548
3165.685 2240.289 -12.469999999999999 -12.288000000000004 3165.685 2240.289 -12.465834199410711 -12.292428332306201
3166.935 2330.678 -10.549 -10.571000000000002 3166.935 2330.678 -10.541866666579306 -10.579541584344366
3178.683 2322.415 -12.280000000000001 -12.107000000000003 3178.683 2322.415 -12.274206326532312 -12.113231516196116
3174.974 2353.942 -11.900000000000002 -11.755000000000003 3174.974 2353.942 -11.89292701723339 -11.762780247105017
3181.716 2411.789 -11.614 -11.491000000000003 3181.716 2411.789 -11.603947081063858 -11.502241332360153
3183.023 2436.861 -11.076 -11.029000000000003 3183.023 2436.861 -11.071959240853936 -11.033662017025126
3175.375 2469.156 -10.565000000000001 -10.577000000000002 3175.375 2469.156 -10.554208495536699 -10.58987064939802
3182.81 2560.952 -10.774000000000001 -10.777000000000001 3182.81 2560.952 -10.773667163235817 -10.777388784594969
3164.277 2571.143 -11.504999999999999 -11.394000000000002 3164.277 2571.143 -11.495076950914811 -11.405160351165705
3164.702 2574.062 -12.437999999999999 -12.249000000000002 3164.702 2574.062 -12.42938471295415 -12.258179434097684
3168.565 2636.276 -12.965 -12.760000000000002 3168.565 2636.276 -12.959873164857534 -12.76525710696377
3182.062 2658.541 -11.103000000000002 -11.052000000000003 3182.062 2658.541 -11.098748445106576 -11.056897515410164
3186.043 2665.512 -12.850999999999999 -12.645000000000003 3186.043 2665.512 -12.843722489410265 -12.652531608158675
3163.615 2712.918 -10.872 -10.854000000000003 3163.615 2712.918 -10.868293290706706 -10.85833216695626
3164.488 2811.372 -12.323 -12.155000000000001 3164.488 2811.372 -12.321174946534885 -12.15695784455821
3182.263 2801.038 -12.334 -12.178 3182.263 2801.038 -12.338529540315175 -12.17314636359535
3166.696 2819.251 -10.981000000000002 -10.950000000000003 3166.696 2819.251 -10.97849317066516 -10.952910842584124
3171.357 2825.996 -10.937000000000001 -10.905000000000001 3171.357 2825.996 -10.930959559799067 -10.91203406445797
3172.968 2891.5 -11.642 -11.535000000000004 3172.968 2891.5 -11.641348620254998 -11.53572692317723
3173.622 2960.769 -11.347000000000001 -11.273000000000003 3173.622 2960.769 -11.346466627597167 -11.273605211914706
3199.791 2005.099 -10.280999999999999 -10.349000000000004 3199.791 2005.099 -10.274026204839735 -10.35747621125628
3200.433 2022.687 -14.323 -14.272000000000002 3200.433 2022.687 -14.316028921746579 -14.278532047323491
3199.794 2014.253 -10.568999999999999 -10.610000000000003 3199.794 2014.253 -10.572792512937841 -10.605503968753823
3191.576 2082.101 -10.32 -10.385000000000002 3191.576 2082.101 -10.314650217573437 -10.39139578780346
3198.81 2173.74 -16.663 -16.727000000000004 3198.81 2173.74 -16.330488198799436 -16.37540055743168
3200.522 2185.705 -12.128 -12.001000000000001 3200.522 2185.705 -12.139509234008319 -11.988520048936177
3203.916 2240.046 -11.146 -11.079 3203.916 2240.046 -11.136603716720852 -11.089798648275035
3210.272 2244.322 -10.704 -10.731000000000002 3210.272 2244.322 -10.710609804131224 -10.723307151871996
3188.092 2388.299 -11.347000000000001 -11.259 3188.092 2388.299 -11.339523396970897 -11.267486702317406
3193.812 2393.269 -13.79 -13.64 3193.812 2393.269 -13.78092515436699 -13.647127091016355
3212.52 2491.797 -11.565000000000001 -11.437000000000001 3212.52 2491.797 -11.549878645954923 -11.453954517761723
3195.647 2524.707 -13.123000000000001 -12.914000000000001 3195.647 2524.707 -13.117248902235964 -12.919804710364652
3208.146 2619.359 -10.405999999999999 -10.438000000000002 3208.146 2619.359 -10.391599997318437 -10.455428217453072
3202.8 2656.452 -10.605 -10.621000000000002 3202.8 2656.452 -10.599181912984786 -10.627851191897719
3206.043 2651.724 -11.649000000000001 -11.531000000000002 3206.043 2651.724 -11.643241793532841 -11.5374238547126
3200.76 2667.238 -12.695 -12.497000000000003 3200.76 2667.238 -12.688680438411701 -12.503618291865305
3201.397 2664.993 -10.868000000000002 -10.905000000000001 3201.397 2664.993 -10.891185188284087 -10.877928777108252
3203.163 2717.769 -13.279 -13.071000000000002 3203.163 2717.769 -13.273240621148787 -13.07663020406746
3210.59 2744.559 -11.77 -11.646 3210.59 2744.559 -11.767295819600115 -11.6489963590707
3205.473 2773.355 -12.448 -12.262 3205.473 2773.355 -12.441183499900276 -12.269257302758586
3202.917 2883.05 -11.242 -11.184000000000001 3202.917 2883.05 -11.243083342864619 -11.182763010576682
3193.95 2903.52 -12.772000000000002 -12.581000000000003 3193.95 2903.52 -12.770785723841627 -12.582263715243666
3197.927 2898.28 -12.968 -12.768 3197.927 2898.28 -12.965409536536821 -12.770656286604353
3208.403 2900.313 -10.647000000000002 -10.672 3208.403 2900.313 -10.648642611408949 -10.67008429946825
3192.57 2943.902 -13.370999999999999 -13.177000000000003 3192.57 2943.902 -13.37054268336918 -13.177434945021773
3192.854 2984.225 -11.798000000000002 -11.669 3192.854 2984.225 -11.794154944420708 -11.673254641280614
3194.175 2968.688 -11.472000000000001 -11.383000000000003 3194.175 2968.688 -11.471176726828439 -11.383927212094886
3208.948 2971.665 -11.687000000000001 -11.574000000000002 3208.948 2971.665 -11.685661678287307 -11.57548951147875
3218.413 2034.745 -10.375 -10.435000000000002 3218.413 2034.745 -10.371713806389486 -10.438958824139377
3220.035 2024.18 -11.705000000000002 -11.596000000000004 3220.035 2024.18 -11.706555010797874 -11.594271079892831
3231.219 2062.475 -11.05 -11.029000000000003 3231.219 2062.475 -11.05710356222573 -11.020794546266302
3215.016 2068.962 -13.497 -13.308000000000003 3215.016 2068.962 -13.494451261176476 -13.310323047360594
3222.917 2071.396 -12.141000000000002 -11.988000000000003 3222.917 2071.396 -12.140055667574494 -11.98902397974095
3214.736 2125.324 -11.370000000000001 -11.279000000000003 3214.736 2125.324 -11.362379407155512 -11.28763762545174
3232.643 2258.033 -12.120000000000001 -11.958000000000002 3232.643 2258.033 -12.113751141936305 -11.964785792633712
3223.153 2265.009 -10.558 -10.582 3223.153 2265.009 -10.552559824255383 -10.588488307066982
3220.167 2328.511 -13.012 -12.841000000000001 3220.167 2328.511 -13.024405188660033 -12.828343602596448
3221.954 2343.024 -13.113 -12.904000000000003 3221.954 2343.024 -13.107202948785883 -12.909856344203018
3225.143 2475.08 -13.169 -12.956000000000003 3225.143 2475.08 -13.161352656369864 -12.963664913521598
3223.953 2476.863 -11.602 -11.491000000000003 3223.953 2476.863 -11.59728012090142 -11.496279606978888
3228.038 2511.104 -10.474 -10.458000000000002 3228.038 2511.104 -10.44196255011429 -10.496935409066168
3217.316 2525.131 -12.743000000000002 -12.542000000000002 3217.316 2525.131 -12.736209151305008 -12.549086608940456
3217.74 2568.798 -11.635000000000002 -11.516000000000002 3217.74 2568.798 -11.628024304607965 -11.52378991745558
3220.029 2583.296 -12.091000000000001 -11.937000000000001 3220.029 2583.296 -12.087586096923694 -11.940713979775431
3226.13 2566.7 -11.869 -11.734000000000002 3226.13 2566.7 -11.865493116970239 -11.737864315655251
3214.375 2598.045 -10.829 -10.813000000000002 3214.375 2598.045 -10.823209170622526 -10.819771768803417
3226.689 2635.652 -12.414000000000001 -12.297 3226.689 2635.652 -12.44058533552468 -12.26869547039999
3228.061 2686.574 -12.495999999999999 -12.315000000000001 3228.061 2686.574 -12.493089164833606 -12.318089423836081
3233.84 2663.673 -12.118000000000002 -11.961000000000002 3233.84 2663.673 -12.114163813839063 -11.965165811341386
3227.881 2701.129 -11.705000000000002 -11.592000000000002 3227.881 2701.129 -11.704566197481345 -11.592482318127999
3214.432 2715.473 -11.990000000000002 -11.836000000000002 3214.432 2715.473 -11.98240153458055 -11.844316992182392
3214.24 2744.98 -10.321000000000002 -10.387 3214.24 2744.98 -10.316222835265929 -10.392711210196062
3216.814 2900.482 -10.648 -10.664000000000001 3216.814 2900.482 -10.645265859969303 -10.66719094833186
3226.723 2981.496 -10.654 -10.657000000000004 3226.723 2981.496 -10.645267072504474 -10.66719198728348
3250.351 2098.3 -11.891000000000002 -11.754000000000001 3250.351 2098.3 -11.887501515819569 -11.757849666663809
3251.981 2127.712 -12.71 -12.520000000000003 3251.981 2127.712 -12.708005271529302 -12.522086257429198
3260.808 2169.87 -10.743000000000002 -10.736 3260.808 2169.87 -10.73553062014739 -10.744706965215869
3241.401 2243.74 -11.318999999999999 -11.235000000000003 3241.401 2243.74 -11.31185135676234 -11.24312628806669
3259.887 2279.583 -14.353000000000002 -14.309000000000003 3259.887 2279.583 -14.348585887424136 -14.313163009164214
3250.91 2292.525 -11.163 -11.099000000000004 3250.91 2292.525 -11.15617254713677 -11.10683734441507
3242.749 2328.632 -12.615000000000002 -12.413000000000004 3242.749 2328.632 -12.604796413152112 -12.423745878840638
3244.943 2400.159 -12.052 -11.892000000000003 3244.943 2400.159 -12.044013993032973 -11.90070994537001
3250.39 2402.586 -13.358 -13.146 3250.39 2402.586 -13.348873376104756 -13.154744559093135
3261.585 2410.379 -13.176000000000002 -12.957 3261.585 2410.379 -13.165352802817473 -12.967659955321963
3253.863 2434.659 -11.046 -11.000000000000004 3253.863 2434.659 -11.040467027545194 -11.006398870772419
3258.389 2420.545 -12.484000000000002 -12.301000000000002 3258.389 2420.545 -12.479744777162178 -12.30551985320768
3259.48 2424.885 -11.138000000000002 -11.072000000000003 3259.48 2424.885 -11.12858580977636 -11.082823421938617
3239.276 2515.449 -11.456 -11.357000000000003 3239.276 2515.449 -11.449319560377496 -11.364534377424818
3256.939 2533.992 -11.739 -11.612000000000002 3256.939 2533.992 -11.733292301449776 -11.61833740071679
3252.063 2553.52 -10.524000000000001 -10.567000000000004 3252.063 2553.52 -10.52515191079187 -10.565613631313433
3239.319 2584.399 -11.407 -11.311000000000003 3239.319 2584.399 -11.399033609792728 -11.320010165828467
3256.875 2577.017 -11.670000000000002 -11.555000000000003 3256.875 2577.017 -11.666806085816628 -11.558558335640345
3238.212 2696.744 -11.440000000000001 -11.352000000000004 3238.212 2696.744 -11.437879260672112 -11.354393508786814
3242.617 2760.379 -12.642 -12.459000000000003 3242.617 2760.379 -12.641943914009534 -12.459058916133554
3249.676 2778.785 -13.782 -13.632000000000001 3249.676 2778.785 -13.773993508265985 -13.638333898978487
3253.846 2836.616 -11.321000000000002 -11.253000000000004 3253.846 2836.616 -11.321904765688693 -11.251971875364742
3245.469 2859.295 -10.218 -10.306000000000001 3245.469 2859.295 -10.21415467363942 -10.311577005875026
3256.338 2910.022 -11.018 -10.990000000000002 3256.338 2910.022 -11.019492369837632 -10.988272004442912
3243.299 2949.411 -11.25 -11.185000000000002 3243.299 2949.411 -11.248105200806009 -11.187162721450346
3245.155 2972.393 -12.578 -12.400000000000002 3245.155 2972.393 -12.578834365401939 -12.39911945124884
3270.95 2010.275 -14.165 -14.098000000000003 3270.95 2010.275 -14.15703217124182 -14.10512962042585
3281.49 2097.954 -11.195 -11.131000000000004 3281.49 2097.954 -11.190191116582273 -11.136507529856317
3263.75 2113.195 -11.323 -11.247000000000003 3263.75 2113.195 -11.320056229412515 -11.250345134656829
3263.573 2186.845 -11.344999999999999 -11.263000000000002 3263.573 2186.845 -11.340381397300586 -11.268242582236837
3263.475 2202.616 -11.862000000000002 -11.712000000000003 3263.475 2202.616 -11.85070774519901 -11.724451884452385
3267.187 2286.449 -10.580000000000002 -10.595000000000002 3267.187 2286.449 -10.571826789102293 -10.60468935694617
3285.615 2355.385 -11.275000000000002 -11.198 3285.615 2355.385 -11.268680441238306 -11.205202389650989
3283.238 2376.592 -12.768 -12.570000000000004 3283.238 2376.592 -12.76321124511244 -12.574988280647233
3268.316 2402.326 -10.862000000000002 -10.834000000000003 3268.316 2402.326 -10.852640927647375 -10.84494165391817
3283.93 2510.166 -13.475000000000001 -13.285000000000004 3283.93 2510.166 -13.472971634368623 -13.286866380804412
3263.628 2609.85 -10.780000000000001 -10.780000000000001 3263.628 2609.85 -10.77861196566801 -10.781621746194059
3284.688 2600.24 -10.811 -10.796000000000003 3284.688 2600.24 -10.804415104321734 -10.80369882168236
3265.775 2656.645 -10.289000000000001 -10.356000000000002 3265.775 2656.645 -10.282152994651831 -10.36421456480669
3267.212 2672.524 -13.387 -13.184000000000001 3267.212 2672.524 -13.381627070290143 -13.189100385097685
3266.081 2743.896 -10.822 -10.822000000000003 3266.081 2743.896 -10.823611352587147 -10.820115691817243
3267.552 2765.411 -14.776 -14.747000000000002 3267.552 2765.411 -14.77046730065888 -14.752337413246941
3286.198 2882.321 -10.259 -10.329 3286.198 2882.321 -10.251114559224693 -10.3389344557084
