v,v_err,i,i_err,vi,vi_err,x,y
22.368,0.012,21.727,0.018,0.641,0.0216,970.654,2012.793
22.41,0.006,21.788,0.006,0.622,0.0085,987.323,2500.733
22.686,0.015,22.021,0.014,0.665,0.0205,980.175,2569.346
21.076,0.004,20.594,0.013,0.482,0.0136,980.579,2596.245
22.892,0.033,22.172,0.047,0.72,0.0574,975.058,2712.463
22.524,0.006,21.868,0.01,0.656,0.0117,967.969,2851.78
22.938,0.061,22.205,0.007,0.733,0.0614,984.386,2879.819
21.064,0.015,20.587,0.009,0.477,0.0175,994.52,2480.449
22.332,0.01,21.699,0.01,0.633,0.0141,996.918,2627.348
20.622,0.006,20.173,0.008,0.449,0.01,999.441,2650.263
21.381,0.008,20.865,0.003,0.516,0.0085,1003.302,2892.543
20.415,0.003,19.974,0.011,0.441,0.0114,1028.551,2143.03
21.721,0.005,21.163,0.014,0.558,0.0149,1013.414,2445.218
18.393,0.0052,17.845,0.002,0.548,0.0056,1022.481,2528.578
22.917,0.009,22.225,0.033,0.692,0.0342,1013.012,2982.489
20.084,0.005,19.652,0.004,0.432,0.0064,1041.894,2016.205
22.194,0.013,21.544,0.008,0.65,0.0153,1057.623,2019.092
20.049,0.008,19.619,0.006,0.43,0.01,1050.489,2224.633
22.89,0.021,22.19,0.022,0.7,0.0304,1038.957,2267.637
20.745,0.005,20.292,0.011,0.453,0.0121,1053.744,2381.886
19.973,0.007,19.545,0.011,0.428,0.013,1058.866,2670.167
21.843,0.008,21.281,0.013,0.562,0.0153,1042.662,2809.908
22.532,0.022,21.891,0.021,0.641,0.0304,1038.663,2816.043
20.042,0.009,19.528,0.0039,0.514,0.0098,1038.64,2899.424
22.145,0.015,21.563,0.012,0.582,0.0192,1056.456,2941.25
20.533,0.004,20.087,0.01,0.446,0.0108,1076.607,1991.235
20.929,0.008,20.461,0.005,0.468,0.0094,1077.686,2080.585
20.947,0.003,20.476,0.009,0.471,0.0095,1084.428,2100.321
22.441,0.021,21.828,0.025,0.613,0.0326,1063.521,2173.13
22.802,0.01,22.12,0.036,0.682,0.0374,1083.4,2354.531
20.639,0.004,20.198,0.01,0.441,0.0108,1065.942,2930.927
22.478,0.008,21.819,0.018,0.659,0.0197,1090.357,2041.535
20.802,0.01,20.346,0.004,0.456,0.0108,1099.639,2164.652
22.31,0.009,21.59,0.014,0.72,0.0166,1091.918,2399.728
21.77,0.017,21.23,0.007,0.54,0.0184,1111.397,2424.044
22.744,0.019,22.075,0.005,0.669,0.0196,1129.792,2161.776
22.13,0.008,21.531,0.024,0.599,0.0253,1132.851,2158.863
21.376,0.005,20.859,0.01,0.517,0.0112,1123.464,2305.688
21.672,0.01,21.139,0.013,0.533,0.0164,1119.363,2345.974
20.424,0.007,19.961,0.009,0.463,0.0114,1124.827,2387.769
21.403,0.005,20.894,0.009,0.509,0.0103,1130.823,2464.46
21.636,0.007,21.099,0.008,0.537,0.0106,1129.455,2599.401
19.467,0.011,18.991,0.005,0.476,0.0121,1134.529,2878.831
21.254,0.009,20.761,0.005,0.493,0.0103,1150.289,2141.124
20.685,0.005,20.238,0.011,0.447,0.0121,1146.236,2241.835
19.852,0.009,19.42,0.006,0.432,0.0108,1162.707,2491.514
22.525,0.012,21.876,0.022,0.649,0.0251,1147.12,2728.087
21.602,0.01,21.08,0.009,0.522,0.0135,1149.135,2720.038
22.26,0.009,21.645,0.022,0.615,0.0238,1143.694,2980.589
19.736,0.004,19.304,0.006,0.432,0.0072,1156.834,2980.182
21.033,0.006,20.561,0.01,0.472,0.0117,1176.746,1997.417
21.482,0.01,20.964,0.011,0.518,0.0149,1167.977,2015.518
20.285,0.009,19.854,0.003,0.431,0.0095,1168.605,2120.224
21.283,0.004,20.785,0.01,0.498,0.0108,1185.306,2200.472
21.758,0.009,21.205,0.002,0.553,0.0092,1178.592,2362.281
22.907,0.027,22.198,0.02,0.709,0.0336,1177.887,2392.603
22.123,0.02,21.525,0.019,0.598,0.0276,1177.732,2669.733
22.225,0.007,21.609,0.007,0.616,0.0099,1181.705,2772.316
20.348,0.006,19.917,0.006,0.431,0.0085,1199.292,2095.078
21.873,0.004,21.312,0.011,0.561,0.0117,1192.167,2196.911
20.967,0.007,20.499,0.012,0.468,0.0139,1204.901,2423.827
20.773,0.007,20.32,0.011,0.453,0.013,1202.077,2976.331
22.185,0.014,21.59,0.016,0.595,0.0213,1227.768,2054.445
21.27,0.011,20.771,0.007,0.499,0.013,1228.114,2475.155
21.997,0.012,21.413,0.007,0.584,0.0139,1221.12,2791.323
20.6,0.008,20.207,0.008,0.393,0.0113,1233.112,2855.569
22.104,0.008,21.532,0.014,0.572,0.0161,1239.995,2095.421
20.498,0.006,20.054,0.007,0.444,0.0092,1244.796,2164.119
21.543,0.01,21.035,0.005,0.508,0.0112,1259.809,2277.058
19.639,0.002,19.19,0.004,0.449,0.0045,1257.41,2326.012
22.841,0.031,22.136,0.017,0.705,0.0354,1250.617,2406.045
20.587,0.014,20.164,0.002,0.423,0.0141,1250.552,2687.205
21.84,0.025,21.292,0.011,0.548,0.0273,1256.958,2691.802
22.23,0.015,21.611,0.011,0.619,0.0186,1263.738,2327.889
20.57,0.001,20.13,0.002,0.44,0.0022,1277.019,2511.008
21.204,0.006,20.701,0.006,0.503,0.0085,1274.891,2524.623
20.881,0.005,20.417,0.009,0.464,0.0103,1264.395,2656.916
22.337,0.007,21.723,0.025,0.614,0.026,1267.611,2770.323
22.504,0.012,21.852,0.012,0.652,0.017,1282.158,2969.448
20.141,0.006,19.718,0.003,0.423,0.0067,1302.714,2286.896
22.309,0.024,21.693,0.018,0.616,0.03,1297.027,2428.605
21.883,0.009,21.322,0.012,0.561,0.015,1298.933,2420.185
21.777,0.012,21.236,0.018,0.541,0.0216,1312.787,2707.832
20.847,0.011,20.386,0.005,0.461,0.0121,1308.266,2755.386
22.706,0.002,22.023,0.027,0.683,0.0271,1291.599,2853.526
21.825,0.012,21.256,0.011,0.569,0.0163,1300.721,2845.812
21.036,0.003,20.546,0.005,0.49,0.0058,1327.284,2015.773
21.486,0.008,20.979,0.014,0.507,0.0161,1317.723,2360.747
22.534,0.015,21.776,0.011,0.758,0.0186,1332.279,2356.004
19.737,0.005,19.295,0.008,0.442,0.0094,1330.545,2796.553
20.981,0.017,20.512,0.004,0.469,0.0175,1337.256,2857.56
21.646,0.011,21.11,0.016,0.536,0.0194,1354.518,2064.531
22.529,0.015,21.882,0.014,0.647,0.0205,1343.871,2188.503
22.022,0.01,21.451,0.009,0.571,0.0135,1353.881,2555.263
21.243,0.01,20.757,0.014,0.486,0.0172,1358.68,2657.454
22.738,0.01,22.042,0.014,0.696,0.0172,1338.936,2709.784
21.531,0.009,21.007,0.003,0.524,0.0095,1352.907,2763.791
22.908,0.012,22.226,0.036,0.682,0.0379,1362.831,2897.694
20.589,0.011,20.143,0.008,0.446,0.0136,1359.862,2951.485
22.666,0.01,22.013,0.032,0.653,0.0335,1375.391,2191.417
22.51,0.02,21.871,0.026,0.639,0.0328,1372.377,2340.707
22.277,0.012,21.675,0.008,0.602,0.0144,1384.595,2447.706
20.217,0.012,19.784,0.005,0.433,0.013,1378.634,2736.239
22.051,0.009,21.466,0.027,0.585,0.0285,1370.148,2772.596
22.865,0.012,22.164,0.011,0.701,0.0163,1386.376,2920.607
21.884,0.004,21.33,0.015,0.554,0.0155,1398.974,2017.866
22.054,0.011,21.471,0.01,0.583,0.0149,1388.333,2189.725
21.534,0.011,21.001,0.012,0.533,0.0163,1412.529,2331.078
22.362,0.015,21.749,0.02,0.613,0.025,1392.01,2373.748
20.702,0.013,20.245,0.01,0.457,0.0164,1405.531,2451.09
22.602,0.02,21.94,0.011,0.662,0.0228,1398.174,2725.836
20.666,0.012,20.213,0.005,0.453,0.013,1407.783,2826.073
20.219,0.005,19.788,0.004,0.431,0.0064,1401.389,2855.146
20.939,0.007,20.474,0.011,0.465,0.013,1398.706,2930.3
22.899,0.006,22.184,0.025,0.715,0.0257,1422.379,2049.117
20.526,0.011,20.08,0.006,0.446,0.0125,1420.249,2075.521
19.254,0.005,18.724,0.005,0.53,0.0071,1422.553,2063.31
21.798,0.014,21.239,0.011,0.559,0.0178,1431.43,2799.482
21.046,0.012,20.577,0.007,0.469,0.0139,1451.352,2106.301
22.634,0.028,21.979,0.006,0.655,0.0286,1455.736,2168.973
20.43,0.006,19.998,0.006,0.432,0.0085,1451.916,2523.613
22.258,0.012,21.647,0.01,0.611,0.0156,1454.579,2917.663
21.872,0.006,21.316,0.006,0.556,0.0085,1471.628,2065.89
21.548,0.001,21.034,0.01,0.514,0.01,1468.706,2427.061
22.375,0.013,21.653,0.02,0.722,0.0239,1463.75,2604.028
21.306,0.01,20.743,0.009,0.563,0.0135,1470.131,2715.343
22.885,0.05,22.147,0.08,0.738,0.0943,1465.093,2770.321
21.825,0.014,21.269,0.007,0.556,0.0157,1489.684,2063.684
21.777,0.014,21.139,0.022,0.638,0.0261,1507.391,2194.504
20.092,0.005,19.661,0.009,0.431,0.0103,1506.628,2238.616
21.984,0.014,21.413,0.012,0.571,0.0184,1510.195,2365.489
17.987,0.0043,17.35,0.0048,0.637,0.0065,1499.403,2523.851
21.246,0.006,20.764,0.014,0.482,0.0152,1488.487,2588.879
21.049,0.015,20.516,0.008,0.533,0.017,1501.276,2674.563
22.016,0.018,21.429,0.019,0.587,0.0262,1505.294,2730.245
22.724,0.024,22.042,0.011,0.682,0.0264,1506.749,2801.896
22.347,0.022,21.721,0.013,0.626,0.0256,1501.128,2833.803
21.624,0.012,21.086,0.007,0.538,0.0139,1496.541,2922.505
22.727,0.019,22.034,0.013,0.693,0.023,1501.357,2960.045
21.453,0.018,20.945,0.002,0.508,0.0181,1499.729,2986.122
20.196,0.007,19.771,0.006,0.425,0.0092,1521.151,2209.901
20.434,0.011,20.001,0.012,0.433,0.0163,1536.96,2224.578
21.023,0.003,20.552,0.017,0.471,0.0173,1521.567,2497.858
22.827,0.034,22.123,0.008,0.704,0.0349,1520.235,2530.609
21.58,0.005,21.053,0.005,0.527,0.0071,1524.834,2708.228
21.563,0.013,21.033,0.015,0.53,0.0198,1517.493,2801.064
20.141,0.018,19.712,0.005,0.429,0.0187,1536.884,2822.974
22.242,0.01,21.658,0.015,0.584,0.018,1548.177,2077.07
21.76,0.017,21.224,0.014,0.536,0.022,1560.944,2137.85
21.513,0.019,20.997,0.003,0.516,0.0192,1542.046,2386.702
21.707,0.007,21.172,0.012,0.535,0.0139,1554.706,2366.417
20.354,0.005,19.922,0.003,0.432,0.0058,1553.517,2471.822
20.775,0.002,20.322,0.007,0.453,0.0073,1553.241,2517.12
19.211,0.005,18.787,0.005,0.424,0.0071,1547.482,2727.848
21.327,0.011,20.832,0.019,0.495,0.022,1561.38,2729.56
22.311,0.005,21.68,0.012,0.631,0.013,1560.017,2927.604
20.53,0.005,20.087,0.006,0.443,0.0078,1577.063,2495.607
21.744,0.011,21.206,0.018,0.538,0.0211,1566.474,2899.477
21.346,0.01,20.853,0.01,0.493,0.0141,1570.749,2913.734
21.803,0.004,21.251,0.008,0.552,0.0089,1603.983,2286.344
20.354,0.007,19.917,0.014,0.437,0.0157,1605.49,2304.394
21.229,0.002,20.743,0.014,0.486,0.0141,1609.582,2299.5
19.672,0.002,19.234,0.004,0.438,0.0045,1589.6,2448.102
21.726,0.014,21.187,0.022,0.539,0.0261,1606.451,2563.954
21.908,0.01,21.347,0.017,0.561,0.0197,1611.205,2575.267
22.263,0.012,21.66,0.007,0.603,0.0139,1589.107,2877.616
22.694,0.018,22.018,0.01,0.676,0.0206,1601.296,2912.668
20.355,0.006,19.875,0.021,0.48,0.0218,1597.718,2914.601
19.972,0.007,19.551,0.005,0.421,0.0086,1617.892,2098.658
20.919,0.003,20.457,0.007,0.462,0.0076,1635.873,2289.816
22.175,0.011,21.579,0.005,0.596,0.0121,1618.866,2371.692
22.65,0.013,21.943,0.082,0.707,0.083,1617.771,2692.478
22.928,0.021,22.232,0.029,0.696,0.0358,1627.018,2805.012
20.005,0.007,19.583,0.001,0.422,0.0071,1637.065,2817.381
16.767,0.0025,16.074,0.0027,0.693,0.0037,1645.757,2052.74
21.373,0.006,20.886,0.007,0.487,0.0092,1640.231,2141.706
21.431,0.002,20.942,0.008,0.489,0.0082,1647.32,2325.269
22.682,0.018,22.006,0.018,0.676,0.0255,1661.046,2383.847
22.777,0.022,22.104,0.018,0.673,0.0284,1651.575,2399.44
21.036,0.003,20.57,0.022,0.466,0.0222,1641.267,2537.259
21.158,0.006,20.678,0.009,0.48,0.0108,1650.168,2582.266
22.432,0.005,21.804,0.008,0.628,0.0094,1642.757,2616.71
20.101,0.004,19.675,0.008,0.426,0.0089,1641.949,2924.113
20.747,0.015,20.283,0.012,0.464,0.0192,1664.446,2051.506
21.976,0.013,21.41,0.016,0.566,0.0206,1676.844,2670.841
22.466,0.018,21.838,0.015,0.628,0.0234,1691.512,2033.471
20.825,0.006,20.367,0.008,0.458,0.01,1697.112,2668.427
19.841,0.005,19.416,0.002,0.425,0.0054,1703.054,2905.009
21.282,0.005,20.753,0.012,0.529,0.013,1731.853,2024.479
18.575,0.0017,17.964,0.004,0.611,0.0043,1714.905,2432.086
19.854,0.005,19.414,0.001,0.44,0.0051,1734.692,2887.982
22.457,0.006,21.824,0.01,0.633,0.0117,1715.378,2969.349
22.207,0.055,21.627,0.011,0.58,0.0561,1741.758,1992.391
20.944,0.01,20.481,0.01,0.463,0.0141,1750.636,1995.333
19.58,0.003,19.129,0.009,0.451,0.0095,1750.903,2006.211
22.086,0.006,21.487,0.011,0.599,0.0125,1739.888,2076.749
20.321,0.014,19.904,0.003,0.417,0.0143,1744.869,2177.777
20.08,0.001,19.66,0.01,0.42,0.01,1741.817,2288.728
22.126,0.021,21.545,0.032,0.581,0.0383,1742.343,2341.193
20.428,0.007,19.946,0.008,0.482,0.0106,1745.685,2478.893
21.597,0.011,21.085,0.016,0.512,0.0194,1760.997,2510.704
22.242,0.024,21.624,0.019,0.618,0.0306,1754.5,2686.383
20.133,0.005,19.707,0.004,0.426,0.0064,1745.195,2703.354
19.928,0.006,19.507,0.004,0.421,0.0072,1753.364,2827.552
21.031,0.011,20.552,0.008,0.479,0.0136,1741.356,2884.875
22.625,0.019,21.969,0.016,0.656,0.0248,1777.299,2084.274
21.078,0.012,20.606,0.009,0.472,0.015,1780.324,2425.774
21.258,0.012,20.783,0.012,0.475,0.017,1769.117,2633.32
21.776,0.007,21.237,0.014,0.539,0.0157,1786.523,2742.892
16.84,0.0025,16.155,0.0028,0.685,0.0038,1794.811,2287.642
22.537,0.017,21.839,0.022,0.698,0.0278,1789.825,2269.258
22.729,0.026,22.078,0.039,0.651,0.0469,1790.587,2315.573
21.197,0.025,20.675,0.009,0.522,0.0266,1812.001,2314.737
21.28,0.008,20.782,0.011,0.498,0.0136,1793.353,2382.93
18.434,0.0053,17.814,0.002,0.62,0.0057,1797.458,2454.2
22.344,0.013,21.739,0.032,0.605,0.0345,1810.671,2449.711
22.439,0.015,21.813,0.022,0.626,0.0266,1808.175,2750.035
22.816,0.013,22.095,0.062,0.721,0.0633,1810.453,2779.044
20.383,0.003,19.946,0.005,0.437,0.0058,1821.594,2145.322
22.538,0.018,21.912,0.007,0.626,0.0193,1828.101,2211.47
20.033,0.005,19.61,0.005,0.423,0.0071,1820.751,2353.261
21.336,0.01,20.835,0.008,0.501,0.0128,1831.282,2533.685
22.259,0.009,21.646,0.02,0.613,0.0219,1817.488,2565.351
20.843,0.009,20.387,0.005,0.456,0.0103,1820.114,2797.507
21.617,0.005,21.076,0.008,0.541,0.0094,1813.2,2923.645
21.02,0.037,20.565,0.006,0.455,0.0375,1823.657,2956.739
22.232,0.014,21.632,0.019,0.6,0.0236,1849.955,2328.693
22.741,0.045,22.075,0.012,0.666,0.0466,1862.157,2636.368
21.703,0.008,21.154,0.03,0.549,0.031,1848.339,2838.073
20.741,0.015,20.294,0.005,0.447,0.0158,1847.985,2867.409
20.85,0.011,20.401,0.005,0.449,0.0121,1862.227,2932.19
22.795,0.013,22.104,0.041,0.691,0.043,1864.585,2012.498
21.334,0.007,20.838,0.015,0.496,0.0166,1884.898,2261.308
22.684,0.002,22.025,0.015,0.659,0.0151,1865.917,2655.433
22.928,0.023,22.23,0.014,0.698,0.0269,1886.297,2695.365
20.158,0.004,19.738,0.007,0.42,0.0081,1881.514,2788.823
22.533,0.014,21.893,0.018,0.64,0.0228,1867.532,2983.195
19.934,0.009,19.512,0.007,0.422,0.0114,1897.021,2037.378
22.201,0.009,21.607,0.013,0.594,0.0158,1910.331,2064.275
20.855,0.007,20.386,0.004,0.469,0.0081,1910.379,2262.864
22.766,0.022,22.086,0.025,0.68,0.0333,1889.548,2339.15
21.787,0.005,21.241,0.011,0.546,0.0121,1909.404,2346.262
20.967,0.006,20.503,0.01,0.464,0.0117,1905.17,2447.967
21.747,0.01,21.209,0.002,0.538,0.0102,1904.078,2551.993
20.96,0.001,20.501,0.012,0.459,0.012,1906.392,2881.668
20.404,0.005,19.966,0.005,0.438,0.0071,1889.743,2898.62
20.635,0.004,20.194,0.009,0.441,0.0098,1907.278,2911.331
22.383,0.023,21.76,0.012,0.623,0.0259,1895.005,2932.603
22.756,0.007,22.092,0.023,0.664,0.024,1919.891,2091.67
20.8,0.0,20.35,0.012,0.45,0.012,1936.452,2145.253
19.86,0.002,19.435,0.004,0.425,0.0045,1934.188,2275.924
22.65,0.021,22.0,0.003,0.65,0.0212,1924.995,2420.032
20.924,0.008,20.463,0.004,0.461,0.0089,1920.536,2572.515
21.233,0.004,20.767,0.014,0.466,0.0146,1923.845,2565.622
22.858,0.018,22.17,0.013,0.688,0.0222,1921.328,2599.331
22.878,0.037,22.185,0.072,0.693,0.081,1933.857,2671.147
19.955,0.005,19.54,0.003,0.415,0.0058,1929.698,2780.787
22.787,0.009,22.101,0.02,0.686,0.0219,1919.609,2984.031
21.176,0.008,20.685,0.01,0.491,0.0128,1945.526,2077.231
19.816,0.001,19.383,0.006,0.433,0.0061,1949.414,2186.763
20.696,0.018,20.251,0.011,0.445,0.0211,1941.356,2564.878
20.138,0.004,19.714,0.005,0.424,0.0064,1944.011,2767.173
22.557,0.011,21.941,0.017,0.616,0.0202,1946.572,2822.508
22.466,0.014,21.824,0.016,0.642,0.0213,1952.648,2911.039
22.644,0.015,21.993,0.003,0.651,0.0153,1978.546,2002.226
22.834,0.005,22.163,0.023,0.671,0.0235,1984.709,2151.785
21.392,0.144,20.86,0.015,0.532,0.1448,1984.079,2297.984
20.618,0.003,20.158,0.016,0.46,0.0163,1969.214,2342.703
22.207,0.019,21.596,0.01,0.611,0.0215,1971.893,2402.854
20.813,0.02,20.471,0.225,0.342,0.2259,1982.431,2416.734
22.598,0.022,21.945,0.027,0.653,0.0348,1971.915,2593.699
17.68,0.0037,17.038,0.0042,0.642,0.0056,1974.404,2888.852
22.468,0.013,21.843,0.034,0.625,0.0364,1969.36,2905.318
21.251,0.013,20.76,0.01,0.491,0.0164,2012.744,2041.138
22.435,0.002,21.799,0.01,0.636,0.0102,1995.021,2209.244
22.869,0.023,22.183,0.045,0.686,0.0505,1991.143,2545.495
20.34,0.003,19.915,0.005,0.425,0.0058,1996.019,2673.213
21.448,0.007,20.932,0.011,0.516,0.013,2008.982,2719.375
21.384,0.013,20.886,0.017,0.498,0.0214,1988.571,2745.603
21.863,0.008,21.315,0.009,0.548,0.012,1991.487,2742.755
22.107,0.01,21.521,0.019,0.586,0.0215,2031.846,2072.379
20.365,0.01,19.934,0.009,0.431,0.0135,2030.501,2150.841
21.114,0.005,20.642,0.012,0.472,0.013,2021.315,2232.396
22.799,0.126,22.164,0.023,0.635,0.1281,2014.207,2643.812
20.107,0.014,19.689,0.003,0.418,0.0143,2019.311,2683.545
22.271,0.011,21.649,0.005,0.622,0.0121,2014.972,2711.464
22.233,0.008,21.632,0.018,0.601,0.0197,2022.276,2705.929
21.823,0.012,21.177,0.007,0.646,0.0139,2016.253,2779.503
19.655,0.017,19.221,0.008,0.434,0.0188,2016.429,2821.404
21.146,0.006,20.664,0.015,0.482,0.0162,2028.886,2827.951
22.182,0.009,21.595,0.014,0.587,0.0166,2030.772,2859.482
22.021,0.01,21.447,0.015,0.574,0.018,2029.77,2930.644
21.875,0.024,21.329,0.016,0.546,0.0288,2049.462,2082.204
22.499,0.017,21.851,0.016,0.648,0.0233,2041.693,2196.538
22.149,0.012,21.549,0.021,0.6,0.0242,2040.835,2256.702
22.825,0.028,22.146,0.008,0.679,0.0291,2060.423,2443.246
21.877,0.014,21.315,0.014,0.562,0.0198,2048.841,2509.479
20.282,0.009,19.857,0.006,0.425,0.0108,2041.825,2516.138
22.58,0.014,21.917,0.011,0.663,0.0178,2045.889,2527.416
21.848,0.007,21.294,0.012,0.554,0.0139,2059.995,2706.946
22.753,0.044,22.06,0.024,0.693,0.0501,2040.484,2739.972
22.633,0.008,21.96,0.01,0.673,0.0128,2041.919,2766.179
21.885,0.012,21.329,0.014,0.556,0.0184,2052.761,2823.639
21.78,0.012,21.228,0.01,0.552,0.0156,2085.185,2021.39
21.816,0.013,21.285,0.006,0.531,0.0143,2077.094,2065.81
19.609,0.005,19.165,0.006,0.444,0.0078,2083.222,2190.735
22.809,0.014,22.121,0.01,0.688,0.0172,2069.766,2441.35
21.656,0.013,21.139,0.012,0.517,0.0177,2078.792,2628.497
20.613,0.003,20.177,0.005,0.436,0.0058,2074.452,2646.82
22.52,0.018,21.894,0.025,0.626,0.0308,2073.913,2690.482
22.264,0.013,21.609,0.012,0.655,0.0177,2074.031,2715.378
21.111,0.004,20.63,0.006,0.481,0.0072,2063.855,2793.243
20.43,0.007,20.005,0.009,0.425,0.0114,2072.683,2818.954
21.877,0.005,21.336,0.014,0.541,0.0149,2081.14,2880.486
22.682,0.03,22.023,0.019,0.659,0.0355,2088.06,2048.728
22.894,0.005,22.24,0.014,0.654,0.0149,2111.799,2275.387
22.04,0.012,21.472,0.016,0.568,0.02,2090.487,2321.005
22.342,0.009,21.736,0.013,0.606,0.0158,2102.09,2423.027
19.777,0.004,19.349,0.006,0.428,0.0072,2093.177,2491.472
19.388,0.005,18.906,0.002,0.482,0.0054,2107.714,2516.002
20.021,0.004,19.59,0.005,0.431,0.0064,2089.706,2700.303
19.957,0.004,19.541,0.003,0.416,0.005,2100.067,2743.15
22.521,0.005,21.91,0.015,0.611,0.0158,2094.625,2817.327
22.06,0.013,21.455,0.005,0.605,0.0139,2105.083,2900.448
20.133,0.008,19.691,0.003,0.442,0.0085,2112.711,2953.399
21.512,0.015,20.988,0.019,0.524,0.0242,2135.239,2082.273
20.491,0.004,20.058,0.006,0.433,0.0072,2123.062,2089.415
20.957,0.008,20.417,0.009,0.54,0.012,2135.76,2598.591
20.555,0.005,20.107,0.007,0.448,0.0086,2120.391,2741.159
21.316,0.009,20.81,0.012,0.506,0.015,2133.912,2840.654
20.183,0.012,19.76,0.003,0.423,0.0124,2134.359,2983.792
21.549,0.009,21.025,0.011,0.524,0.0142,2151.744,2054.514
19.958,0.002,19.538,0.001,0.42,0.0022,2138.156,2104.352
22.748,0.013,22.055,0.022,0.693,0.0256,2158.416,2309.176
21.721,0.007,21.146,0.015,0.575,0.0166,2152.991,2354.477
22.838,0.018,22.12,0.051,0.718,0.0541,2148.854,2425.821
21.136,0.017,20.664,0.001,0.472,0.017,2160.94,2415.422
21.416,0.014,20.918,0.004,0.498,0.0146,2153.344,2542.846
21.62,0.007,21.099,0.014,0.521,0.0157,2155.297,2618.786
18.676,0.0059,18.085,0.004,0.591,0.0071,2143.938,2903.86
20.305,0.009,19.882,0.003,0.423,0.0095,2182.064,2226.366
21.995,0.019,21.426,0.016,0.569,0.0248,2163.155,2261.26
21.63,0.014,21.089,0.031,0.541,0.034,2164.996,2268.492
20.445,0.009,20.013,0.003,0.432,0.0095,2169.295,2515.014
22.042,0.014,21.462,0.012,0.58,0.0184,2180.298,2628.266
22.417,0.015,21.791,0.012,0.626,0.0192,2170.143,2862.266
22.591,0.015,21.935,0.014,0.656,0.0205,2181.265,2903.749
21.399,0.008,20.908,0.006,0.491,0.01,2168.342,2922.22
21.134,0.005,20.643,0.015,0.491,0.0158,2194.665,2079.416
22.9,0.015,22.159,0.033,0.741,0.0362,2193.175,2113.681
22.457,0.013,21.822,0.021,0.635,0.0247,2194.869,2124.243
21.627,0.006,21.112,0.018,0.515,0.019,2192.591,2336.479
20.931,0.005,20.46,0.006,0.471,0.0078,2207.382,2406.171
22.402,0.007,21.762,0.018,0.64,0.0193,2198.47,2626.539
22.914,0.025,22.221,0.028,0.693,0.0375,2198.336,2808.484
22.82,0.009,22.115,0.022,0.705,0.0238,2204.969,2799.716
22.852,0.024,22.169,0.015,0.683,0.0283,2222.571,2078.245
22.506,0.012,21.862,0.014,0.644,0.0184,2219.76,2088.753
21.594,0.006,21.068,0.01,0.526,0.0117,2228.544,2234.877
22.825,0.009,22.141,0.024,0.684,0.0256,2217.066,2422.19
21.975,0.014,21.42,0.008,0.555,0.0161,2220.182,2680.71
16.407,0.0021,15.752,0.0023,0.655,0.0031,2236.881,2712.416
19.473,0.006,19.004,0.012,0.469,0.0134,2228.713,2738.76
22.288,0.014,21.565,0.013,0.723,0.0191,2216.093,2808.612
22.616,0.007,21.93,0.014,0.686,0.0157,2228.373,2838.333
21.972,0.017,21.393,0.024,0.579,0.0294,2248.555,1993.378
20.334,0.005,19.907,0.006,0.427,0.0078,2242.18,2062.962
21.873,0.009,21.332,0.026,0.541,0.0275,2260.302,2239.598
20.863,0.005,20.42,0.004,0.443,0.0064,2240.165,2419.701
21.783,0.008,21.234,0.014,0.549,0.0161,2261.675,2558.757
22.552,0.011,21.899,0.013,0.653,0.017,2260.902,2765.5
22.671,0.035,22.024,0.02,0.647,0.0403,2255.279,2823.562
20.73,0.011,20.291,0.005,0.439,0.0121,2262.49,2816.409
22.736,0.022,22.082,0.016,0.654,0.0272,2251.331,2986.619
22.244,0.017,21.678,0.027,0.566,0.0319,2264.371,2071.79
20.377,0.004,19.939,0.008,0.438,0.0089,2276.112,2074.002
22.37,0.003,21.779,0.004,0.591,0.005,2266.325,2145.39
21.359,0.012,20.859,0.01,0.5,0.0156,2267.304,2373.78
21.93,0.009,21.371,0.006,0.559,0.0108,2269.498,2606.422
18.255,0.0049,17.628,0.0016,0.627,0.0051,2284.707,2661.709
20.784,0.01,20.323,0.037,0.461,0.0383,2277.284,2677.961
20.961,0.013,20.503,0.011,0.458,0.017,2277.915,2756.575
19.956,0.004,19.536,0.005,0.42,0.0064,2269.634,2765.84
22.702,0.016,22.056,0.023,0.646,0.028,2282.583,2785.717
18.092,0.0045,17.449,0.005,0.643,0.0068,2279.536,2855.657
22.874,0.012,22.178,0.025,0.696,0.0277,2305.958,2209.402
22.399,0.014,21.785,0.005,0.614,0.0149,2307.909,2200.533
20.466,0.005,20.038,0.01,0.428,0.0112,2309.864,2238.968
22.3,0.031,21.716,0.004,0.584,0.0313,2309.321,2552.171
22.01,0.051,21.454,0.009,0.556,0.0518,2297.388,2632.558
17.761,0.0039,17.129,0.0043,0.632,0.0058,2297.971,2641.757
22.067,0.006,21.481,0.016,0.586,0.0171,2296.028,2752.265
21.937,0.015,21.331,0.028,0.606,0.0318,2292.162,2786.42
22.79,0.02,22.112,0.035,0.678,0.0403,2292.313,2896.068
22.521,0.008,21.861,0.029,0.66,0.0301,2320.858,2043.01
21.584,0.009,21.076,0.011,0.508,0.0142,2327.736,2337.197
21.963,0.011,21.393,0.013,0.57,0.017,2336.401,2390.607
21.446,0.006,20.956,0.02,0.49,0.0209,2336.309,2649.011
19.991,0.002,19.571,0.009,0.42,0.0092,2316.667,2774.829
22.164,0.016,21.58,0.013,0.584,0.0206,2330.053,2818.063
