,v,v_err,i,i_err,vi,vi_err,x,y
3173,21.222,0.009,20.734,0.012,0.49000044794707054,0.015,3611.798,3447.546
3174,21.523,0.015,21.008,0.019,0.5152130878686667,0.0242,3611.672,3478.819
3175,20.877,0.007,20.416,0.009,0.4622960535112307,0.0114,3609.173,3559.667
3176,22.098,0.022,21.503,0.003,0.5962960535112306,0.0222,3601.287,3568.043
3177,21.8,0.009,21.264,0.011,0.5366873023570473,0.0142,3605.91,3575.978
3178,22.135,0.017,21.56,0.013,0.5749263603105127,0.0214,3594.243,3662.775
3179,19.811,0.004,19.361,0.005,0.4525074505038965,0.0064,3601.858,3763.497
3180,22.243,0.009,21.607,0.011,0.6424634099119986,0.0142,3595.234,3890.204
3181,22.145,0.015,21.575,0.016,0.5775594546934233,0.0219,3609.787,3970.886
3182,22.189,0.024,21.582,0.009,0.6049252038803891,0.0256,3632.805,3204.927
3183,21.153,0.01,20.673,0.011,0.47986098485745876,0.0149,3626.308,3232.31
3184,21.021,0.005,20.561,0.015,0.46055159962310804,0.0158,3615.105,3315.962
3185,21.887,0.014,21.268,0.011,0.619551599623108,0.0178,3627.5,3353.592
3186,21.952,0.012,21.383,0.009,0.5712484362499518,0.015,3624.59,3408.352
3187,21.294,0.01,20.808,0.006,0.4872960535112306,0.0117,3633.611,3534.633
3188,22.178,0.016,21.592,0.018,0.5924056569355359,0.0241,3632.369,3891.26
3189,22.036,0.004,21.468,0.007,0.5755594546934233,0.0081,3634.058,3936.446
3190,19.682,0.006,19.257,0.003,0.4211496050690944,0.0067,3645.54,3083.48
3191,21.562,0.008,21.035,0.014,0.5244846393709155,0.0161,3639.949,3111.965
3192,22.022,0.023,21.442,0.013,0.5768275610225038,0.0264,3654.975,3100.286
3193,20.895,0.007,20.428,0.014,0.4645881510877127,0.0157,3642.483,3150.492
3194,22.422,0.008,21.773,0.023,0.6474805504269179,0.0244,3660.694,3178.371
3195,20.531,0.006,20.1,0.007,0.43133670896048437,0.0092,3657.021,3302.008
3196,20.633,0.005,20.197,0.011,0.4380004479470705,0.0121,3653.846,3417.397
3197,20.53,0.008,20.095,0.007,0.4355240054429286,0.0106,3661.344,3526.008
3198,21.398,0.007,20.906,0.015,0.4925240054429285,0.0166,3660.341,3557.299
3199,21.486,0.022,21.018,0.009,0.46868730235704725,0.0238,3662.211,3616.11
3200,20.12,0.01,19.701,0.002,0.4221385718779094,0.0102,3658.346,3680.814
3201,17.569,0.0035,16.919,0.0038,0.6465725857735418,0.0052,3677.826,2990.105
3202,20.75,0.01,20.305,0.006,0.44248463937091553,0.0117,3672.291,3100.377
3203,22.815,0.021,22.126,0.03,0.6878461627975948,0.0366,3675.063,3152.965
3204,22.182,0.01,21.597,0.027,0.585551599623108,0.0288,3667.64,3277.277
3205,21.462,0.012,20.953,0.009,0.5093367089604844,0.015,3675.183,3320.702
3206,22.084,0.015,21.507,0.015,0.5779021930196708,0.0212,3681.077,3451.24
3207,20.655,0.01,20.217,0.015,0.44182205949324194,0.018,3665.2,3689.85
3208,21.539,0.01,21.024,0.008,0.5203085298017974,0.0128,3679.351,3874.528
3209,20.967,0.011,20.5,0.015,0.4628554050768885,0.0186,3697.528,3080.115
3210,20.798,0.004,20.343,0.009,0.45491270882726087,0.0098,3691.634,3161.151
3211,21.654,0.016,21.146,0.011,0.508953097655848,0.0194,3712.82,3165.389
3212,22.337,0.031,21.721,0.016,0.616551599623108,0.0349,3690.796,3209.293
3213,22.572,0.02,21.903,0.02,0.6695515996231081,0.0283,3690.703,3224.51
3214,21.094,0.007,20.631,0.002,0.46355159962310805,0.0073,3699.066,3291.05
3215,19.523,0.013,19.065,0.006,0.45732471455229023,0.0143,3703.194,3356.912
3216,21.144,0.01,20.668,0.007,0.47621308786866673,0.0122,3705.456,3379.609
3217,22.783,0.022,22.111,0.014,0.6723367089604845,0.0261,3698.1,3395.7
3218,22.067,0.029,21.492,0.013,0.5752130878686668,0.0318,3696.821,3482.378
3219,22.834,0.028,22.16,0.02,0.6749021930196709,0.0344,3710.228,3563.542
3220,21.87,0.02,21.319,0.017,0.554758647526821,0.0262,3706.919,3629.087
3221,21.067,0.01,20.596,0.012,0.4748949537441431,0.0156,3694.73,3699.576
3222,22.2,0.02,21.63,0.006,0.5775594546934233,0.0209,3701.404,3922.758
3223,22.309,0.021,21.717,0.019,0.5885293836875434,0.0283,3731.959,3030.538
3224,22.675,0.048,22.008,0.018,0.6675515996231081,0.0513,3737.976,3242.379
3225,21.207,0.004,20.731,0.011,0.47690219301967085,0.0117,3721.53,3448.266
3226,22.67,0.014,22.0,0.023,0.6702130878686667,0.0269,3717.604,3473.021
