v,v_err,i,i_err,vi,vi_err,x,y
20.797,0.01,20.346,0.021,0.451,0.0233,3052.221,2500.635
22.34,0.015,21.747,0.03,0.593,0.0335,3061.375,2504.665
22.628,0.023,22.002,0.02,0.626,0.0305,3047.143,2517.039
22.945,0.084,22.298,0.004,0.647,0.0841,3057.943,2517.416
21.401,0.013,20.895,0.005,0.506,0.0139,3040.222,2540.552
17.0,0.0021,16.299,0.0022,0.701,0.003,3045.173,2589.859
20.929,0.011,20.403,0.007,0.526,0.013,3051.563,2604.856
21.992,0.019,21.4,0.024,0.592,0.0306,3050.805,2632.895
21.085,0.009,20.603,0.016,0.482,0.0184,3046.022,2645.135
23.25,0.022,22.522,0.025,0.728,0.0333,3038.555,2679.612
21.598,0.008,21.073,0.014,0.525,0.0161,3040.483,2686.253
22.559,0.021,21.922,0.051,0.637,0.0552,3045.451,2665.549
22.034,0.012,21.475,0.006,0.559,0.0134,3052.83,2684.656
21.851,0.015,21.202,0.032,0.649,0.0353,3058.74,2684.735
21.614,0.007,21.076,0.009,0.538,0.0114,3042.456,2689.371
22.566,0.021,21.946,0.004,0.62,0.0214,3045.699,2701.514
22.99,0.016,22.291,0.032,0.699,0.0358,3061.785,2708.933
21.472,0.008,20.97,0.007,0.502,0.0106,3059.608,2721.353
23.064,0.03,22.421,0.03,0.643,0.0424,3041.725,2752.343
22.171,0.008,21.592,0.02,0.579,0.0215,3044.034,2762.735
20.086,0.009,19.632,0.006,0.454,0.0108,3045.646,2739.959
20.668,0.009,20.214,0.006,0.454,0.0108,3038.248,2763.352
20.246,0.006,19.801,0.008,0.445,0.01,3049.846,2772.243
23.205,0.08,22.449,0.035,0.756,0.0873,3054.734,2773.146
23.16,0.026,22.455,0.019,0.705,0.0322,3057.72,2777.325
21.061,0.007,20.577,0.012,0.484,0.0139,3038.703,2797.667
21.302,0.009,20.788,0.023,0.514,0.0247,3054.78,2805.789
22.433,0.017,21.827,0.013,0.606,0.0214,3056.387,2804.232
19.971,0.005,19.522,0.012,0.449,0.013,3062.69,2806.805
23.221,0.017,22.446,0.063,0.775,0.0653,3038.103,2794.363
17.862,0.0031,17.196,0.0034,0.666,0.0046,3040.716,2813.254
23.118,0.024,22.43,0.042,0.688,0.0484,3040.658,2837.237
20.514,0.012,20.073,0.013,0.441,0.0177,3046.134,2833.189
21.376,0.015,20.875,0.007,0.501,0.0166,3048.742,2816.432
22.549,0.021,21.939,0.021,0.61,0.0297,3054.142,2834.22
20.839,0.01,20.373,0.013,0.466,0.0164,3054.931,2814.911
20.531,0.022,20.083,0.0,0.448,0.022,3059.908,2824.269
22.619,0.044,21.984,0.003,0.635,0.0441,3050.098,2833.859
21.074,0.026,20.589,0.071,0.485,0.0756,3058.79,2822.657
23.031,0.041,22.274,0.054,0.757,0.0678,3045.075,2839.923
22.835,0.02,22.163,0.016,0.672,0.0256,3049.191,2848.176
22.076,0.026,21.514,0.015,0.562,0.03,3052.574,2847.93
21.419,0.031,20.946,0.027,0.473,0.0411,3053.486,2845.392
22.103,0.008,21.531,0.038,0.572,0.0388,3055.008,2846.447
18.298,0.0038,17.627,0.02,0.671,0.0203,3047.071,2875.105
20.39,0.021,19.949,0.02,0.441,0.029,3038.665,2867.718
22.072,0.014,21.516,0.008,0.556,0.0161,3039.979,2864.163
23.183,0.019,22.45,0.014,0.733,0.0236,3044.838,2867.274
21.471,0.013,20.964,0.01,0.507,0.0164,3045.813,2887.0
21.805,0.012,21.293,0.002,0.512,0.0122,3050.839,2867.738
20.079,0.005,19.626,0.002,0.453,0.0054,3059.186,2874.209
23.089,0.032,22.385,0.069,0.704,0.0761,3056.977,2882.287
21.299,0.075,20.808,0.056,0.491,0.0936,3059.27,2886.677
19.008,0.007,18.374,0.013,0.634,0.0148,3038.898,2900.942
22.027,0.026,21.489,0.006,0.538,0.0267,3039.09,2909.407
23.005,0.019,22.298,0.03,0.707,0.0355,3040.006,2890.858
21.91,0.014,21.278,0.028,0.632,0.0313,3041.607,2897.722
21.48,0.012,20.963,0.014,0.517,0.0184,3048.254,2891.455
23.105,0.037,22.36,0.036,0.745,0.0516,3053.927,2891.288
21.107,0.017,20.621,0.017,0.486,0.024,3043.256,2924.655
21.571,0.01,21.076,0.023,0.495,0.0251,3043.584,2927.623
20.355,0.008,19.906,0.011,0.449,0.0136,3051.516,2926.003
20.032,0.003,19.577,0.01,0.455,0.0104,3051.27,2934.818
20.407,0.008,19.958,0.008,0.449,0.0113,3058.433,2933.615
22.96,0.053,22.303,0.054,0.657,0.0757,3041.701,2925.011
22.937,0.069,22.22,0.042,0.717,0.0808,3051.698,2927.737
21.705,0.021,21.166,0.013,0.539,0.0247,3044.506,2948.845
21.029,0.01,20.562,0.007,0.467,0.0122,3045.235,2957.812
21.887,0.021,21.332,0.012,0.555,0.0242,3047.015,2939.386
21.655,0.012,21.099,0.018,0.556,0.0216,3047.053,2949.883
20.251,0.007,19.802,0.005,0.449,0.0086,3051.974,2941.515
22.927,0.025,22.147,0.041,0.78,0.048,3058.363,2943.908
20.687,0.012,20.229,0.004,0.458,0.0126,3058.6,2948.226
22.52,0.024,21.964,0.021,0.556,0.0319,3058.897,2954.594
21.612,0.015,21.096,0.015,0.516,0.0212,3051.284,2943.569
22.049,0.04,21.518,0.016,0.531,0.0431,3056.07,2949.054
23.245,0.077,22.483,0.04,0.762,0.0868,3056.607,2947.453
21.119,0.013,20.67,0.013,0.449,0.0184,3040.878,2964.641
21.739,0.016,21.155,0.02,0.584,0.0256,3041.364,2985.921
22.029,0.007,21.461,0.045,0.568,0.0455,3045.276,2963.782
21.489,0.014,20.969,0.012,0.52,0.0184,3052.476,2967.272
18.958,0.004,18.338,0.007,0.62,0.0081,3052.613,2980.333
22.03,0.016,21.493,0.028,0.537,0.0322,3054.676,2973.575
22.466,0.01,21.836,0.021,0.63,0.0233,3051.128,2965.0
21.349,0.023,20.94,0.056,0.409,0.0605,3053.071,2982.27
23.17,0.014,22.462,0.01,0.708,0.0172,3057.027,2977.461
22.521,0.054,21.937,0.022,0.584,0.0583,3066.622,2181.092
23.12,0.007,22.394,0.014,0.726,0.0157,3086.189,2192.31
23.192,0.022,22.465,0.032,0.727,0.0388,3077.148,2228.555
22.805,0.073,22.186,0.011,0.619,0.0738,3065.625,2284.256
21.178,0.006,20.689,0.002,0.489,0.0063,3076.82,2359.332
22.881,0.021,22.201,0.011,0.68,0.0237,3074.718,2400.205
22.453,0.015,21.818,0.017,0.635,0.0227,3083.07,2396.486
22.52,0.006,21.903,0.028,0.617,0.0286,3082.359,2424.659
22.813,0.041,22.177,0.026,0.636,0.0485,3083.617,2461.2
19.876,0.008,19.408,0.006,0.468,0.01,3069.496,2469.572
20.501,0.009,20.044,0.007,0.457,0.0114,3070.492,2470.986
20.909,0.009,20.452,0.006,0.457,0.0108,3086.482,2521.347
20.162,0.006,19.718,0.003,0.444,0.0067,3064.081,2571.45
23.248,0.024,22.504,0.003,0.744,0.0242,3087.743,2588.53
20.399,0.008,19.962,0.01,0.437,0.0128,3069.111,2637.386
20.729,0.001,20.267,0.008,0.462,0.0081,3077.416,2629.18
20.9,0.005,20.439,0.019,0.461,0.0196,3066.834,2644.279
22.312,0.012,21.715,0.015,0.597,0.0192,3071.796,2644.649
22.449,0.013,21.824,0.021,0.625,0.0247,3071.072,2675.69
21.422,0.026,20.908,0.004,0.514,0.0263,3075.765,2671.03
22.498,0.013,21.853,0.025,0.645,0.0282,3078.368,2670.714
22.539,0.022,21.915,0.014,0.624,0.0261,3086.986,2675.115
22.507,0.016,21.913,0.017,0.594,0.0233,3064.512,2757.79
21.732,0.008,21.213,0.01,0.519,0.0128,3064.88,2738.105
22.918,0.023,22.23,0.043,0.688,0.0488,3066.917,2745.496
21.671,0.012,21.159,0.001,0.512,0.012,3066.772,2752.044
22.413,0.019,21.805,0.037,0.608,0.0416,3068.604,2777.885
21.701,0.008,21.182,0.02,0.519,0.0215,3080.666,2782.121
22.406,0.017,21.804,0.009,0.602,0.0192,3084.509,2763.993
20.665,0.011,20.195,0.017,0.47,0.0202,3067.36,2827.042
20.012,0.014,19.555,0.01,0.457,0.0172,3072.638,2823.092
20.304,0.024,19.862,0.01,0.442,0.026,3078.376,2824.437
22.611,0.018,21.966,0.02,0.645,0.0269,3078.247,2829.211
20.231,0.009,19.822,0.009,0.409,0.0127,3084.784,2831.099
22.416,0.08,21.906,0.104,0.51,0.1312,3077.245,2826.685
22.451,0.019,21.878,0.008,0.573,0.0206,3063.507,2838.983
20.041,0.008,19.587,0.006,0.454,0.01,3077.327,2855.261
22.368,0.02,21.768,0.056,0.6,0.0595,3081.53,2848.587
21.652,0.02,21.145,0.018,0.507,0.0269,3087.842,2859.624
21.865,0.011,21.313,0.016,0.552,0.0194,3070.958,2886.546
21.702,0.009,21.188,0.015,0.514,0.0175,3087.217,2873.824
21.735,0.008,21.213,0.008,0.522,0.0113,3072.61,2905.95
18.663,0.004,18.024,0.003,0.639,0.005,3086.224,2934.641
21.822,0.018,21.294,0.015,0.528,0.0234,3064.047,2918.645
22.265,0.017,21.668,0.03,0.597,0.0345,3071.743,2920.68
22.965,0.056,22.231,0.017,0.734,0.0585,3081.073,2931.229
22.353,0.018,21.708,0.012,0.645,0.0216,3087.129,2922.367
22.973,0.016,22.288,0.035,0.685,0.0385,3069.993,2920.563
22.142,0.015,21.536,0.01,0.606,0.018,3067.256,2942.868
22.628,0.015,21.936,0.022,0.692,0.0266,3073.184,2954.653
19.062,0.007,18.434,0.004,0.628,0.0081,3075.619,2947.508
22.509,0.026,21.888,0.02,0.621,0.0328,3080.094,2952.953
22.479,0.006,21.853,0.011,0.626,0.0125,3084.47,2952.071
22.508,0.012,21.892,0.022,0.616,0.0251,3087.286,2960.44
21.382,0.023,20.89,0.01,0.492,0.0251,3071.532,2947.938
21.305,0.011,20.794,0.016,0.511,0.0194,3063.156,2982.849
21.948,0.011,21.387,0.013,0.561,0.017,3064.402,2963.615
20.603,0.011,20.138,0.011,0.465,0.0156,3065.814,2977.859
21.798,0.023,21.246,0.021,0.552,0.0311,3066.069,2980.829
20.255,0.007,19.81,0.007,0.445,0.0099,3066.518,2967.526
21.754,0.009,21.228,0.017,0.526,0.0192,3072.189,2968.128
21.085,0.005,20.604,0.013,0.481,0.0139,3078.64,2967.299
22.272,0.029,21.676,0.016,0.596,0.0331,3080.138,2983.135
22.07,0.03,21.497,0.015,0.573,0.0335,3081.216,2965.212
21.08,0.006,20.604,0.011,0.476,0.0125,3086.556,2982.452
21.83,0.017,21.292,0.014,0.538,0.022,3087.742,2975.511
22.085,0.007,21.528,0.008,0.557,0.0106,3088.728,2017.69
19.774,0.008,19.279,0.004,0.495,0.0089,3107.345,2039.028
20.291,0.004,19.837,0.02,0.454,0.0204,3108.792,2097.899
19.693,0.003,19.174,0.008,0.519,0.0085,3105.677,2206.862
23.084,0.028,22.32,0.031,0.764,0.0418,3109.588,2211.422
23.071,0.023,22.334,0.026,0.737,0.0347,3104.558,2234.208
22.531,0.011,21.912,0.024,0.619,0.0264,3105.396,2243.027
20.995,0.009,20.527,0.008,0.468,0.012,3093.711,2276.885
21.292,0.002,20.764,0.007,0.528,0.0073,3101.497,2303.749
23.002,0.025,22.282,0.033,0.72,0.0414,3090.941,2352.917
21.509,0.016,21.005,0.006,0.504,0.0171,3109.065,2351.129
22.757,0.023,22.1,0.023,0.657,0.0325,3105.376,2407.337
21.974,0.011,21.393,0.041,0.581,0.0424,3101.966,2438.677
20.137,0.005,19.675,0.011,0.462,0.0121,3101.118,2485.493
21.603,0.006,21.091,0.02,0.512,0.0209,3091.569,2496.082
22.136,0.008,21.556,0.017,0.58,0.0188,3099.547,2544.644
21.744,0.022,21.212,0.011,0.532,0.0246,3093.797,2589.499
21.403,0.016,20.903,0.008,0.5,0.0179,3094.188,2592.185
20.446,0.004,19.994,0.011,0.452,0.0117,3106.636,2595.075
21.24,0.013,20.755,0.013,0.485,0.0184,3112.475,2596.646
22.321,0.022,21.725,0.027,0.596,0.0348,3112.236,2600.053
21.781,0.004,21.137,0.014,0.644,0.0146,3109.947,2618.963
20.064,0.011,19.608,0.008,0.456,0.0136,3088.634,2662.78
21.722,0.013,21.194,0.014,0.528,0.0191,3089.136,2648.851
21.422,0.014,20.925,0.015,0.497,0.0205,3090.031,2665.516
21.267,0.005,20.785,0.019,0.482,0.0196,3094.215,2712.103
21.778,0.006,21.257,0.01,0.521,0.0117,3095.264,2705.32
20.725,0.006,20.277,0.006,0.448,0.0085,3111.041,2692.943
19.873,0.009,19.406,0.006,0.467,0.0108,3112.088,2697.094
21.554,0.007,21.033,0.005,0.521,0.0086,3106.136,2718.338
21.498,0.009,20.986,0.011,0.512,0.0142,3097.823,2752.429
22.378,0.011,21.772,0.004,0.606,0.0117,3104.038,2751.783
20.943,0.012,20.478,0.011,0.465,0.0163,3105.346,2758.072
20.462,0.003,20.023,0.005,0.439,0.0058,3111.759,2751.232
20.499,0.008,20.053,0.004,0.446,0.0089,3098.538,2777.321
22.713,0.017,22.04,0.004,0.673,0.0175,3108.759,2764.926
22.511,0.011,21.888,0.007,0.623,0.013,3110.355,2768.315
22.003,0.01,21.457,0.004,0.546,0.0108,3112.171,2778.782
21.427,0.017,20.895,0.008,0.532,0.0188,3097.663,2775.545
23.175,0.015,22.449,0.031,0.726,0.0344,3098.792,2804.284
23.2,0.04,22.481,0.013,0.719,0.0421,3091.063,2819.838
22.566,0.011,21.926,0.018,0.64,0.0211,3099.575,2818.967
22.621,0.001,21.972,0.013,0.649,0.013,3099.848,2825.448
20.159,0.008,19.713,0.003,0.446,0.0085,3106.187,2834.812
20.674,0.029,20.23,0.006,0.444,0.0296,3097.441,2856.646
21.755,0.007,21.207,0.009,0.548,0.0114,3088.593,2866.469
20.507,0.004,20.096,0.016,0.411,0.0165,3092.028,2867.044
20.875,0.01,20.402,0.016,0.473,0.0189,3103.598,2871.267
19.862,0.173,19.279,0.014,0.583,0.1736,3105.556,2864.414
21.724,0.004,21.191,0.017,0.533,0.0175,3107.781,2887.806
19.872,0.003,19.377,0.007,0.495,0.0076,3103.084,2864.579
22.307,0.016,21.679,0.037,0.628,0.0403,3096.601,2893.706
21.316,0.013,20.815,0.005,0.501,0.0139,3096.804,2897.223
20.809,0.01,20.336,0.01,0.473,0.0141,3105.123,2902.501
21.437,0.019,20.933,0.013,0.504,0.023,3094.946,2936.278
22.063,0.054,21.53,0.026,0.533,0.0599,3097.883,2927.39
20.413,0.004,19.963,0.007,0.45,0.0081,3099.897,2915.261
21.781,0.008,21.222,0.021,0.559,0.0225,3106.577,2913.954
22.13,0.022,21.52,0.026,0.61,0.0341,3107.587,2918.481
20.4,0.01,19.938,0.021,0.462,0.0233,3110.453,2930.825
20.54,0.021,20.039,0.018,0.501,0.0277,3112.77,2915.746
22.17,0.023,21.587,0.019,0.583,0.0298,3089.85,2950.261
20.638,0.008,20.19,0.011,0.448,0.0136,3090.241,2955.472
22.887,0.017,22.145,0.027,0.742,0.0319,3103.319,2961.547
21.034,0.004,20.5,0.015,0.534,0.0155,3106.064,2942.883
22.952,0.012,22.278,0.018,0.674,0.0216,3107.067,2948.555
19.83,0.004,19.339,0.006,0.491,0.0072,3092.371,2979.604
20.653,0.022,20.169,0.01,0.484,0.0242,3098.585,2969.961
21.86,0.017,21.329,0.007,0.531,0.0184,3099.676,2987.401
20.195,0.005,19.748,0.012,0.447,0.013,3106.323,2979.561
20.116,0.015,19.659,0.009,0.457,0.0175,3109.088,2976.165
22.489,0.034,21.899,0.016,0.59,0.0376,3112.926,2975.089
22.064,0.011,21.498,0.012,0.566,0.0163,3137.882,2043.437
19.721,0.008,19.198,0.007,0.523,0.0106,3119.981,2245.589
21.474,0.013,20.975,0.017,0.499,0.0214,3125.109,2258.086
20.742,0.012,20.291,0.006,0.451,0.0134,3131.213,2294.079
21.643,0.01,21.15,0.011,0.493,0.0149,3113.832,2376.949
21.442,0.01,20.934,0.01,0.508,0.0141,3137.601,2378.261
23.03,0.008,22.311,0.017,0.719,0.0188,3124.254,2416.528
21.323,0.012,20.845,0.014,0.478,0.0184,3113.579,2456.05
22.416,0.023,21.779,0.029,0.637,0.037,3133.508,2460.924
20.809,0.003,20.358,0.003,0.451,0.0042,3127.504,2504.857
20.73,0.016,20.278,0.012,0.452,0.02,3125.111,2529.306
21.732,0.009,21.192,0.014,0.54,0.0166,3122.346,2539.28
22.29,0.019,21.779,0.018,0.511,0.0262,3133.402,2560.955
21.137,0.004,20.657,0.017,0.48,0.0175,3118.649,2636.021
23.065,0.008,22.404,0.023,0.661,0.0244,3123.431,2613.12
23.109,0.043,22.447,0.037,0.662,0.0567,3128.971,2630.029
19.245,0.005,18.632,0.007,0.613,0.0086,3135.453,2655.845
22.701,0.026,22.009,0.023,0.692,0.0347,3130.718,2665.255
20.908,0.004,20.447,0.014,0.461,0.0146,3116.44,2704.202
19.735,0.008,19.252,0.004,0.483,0.0089,3125.48,2693.876
22.265,0.015,21.653,0.017,0.612,0.0227,3129.379,2712.087
21.877,0.028,21.291,0.008,0.586,0.0291,3114.58,2713.516
20.957,0.008,20.488,0.011,0.469,0.0136,3134.032,2716.669
20.968,0.01,20.499,0.012,0.469,0.0156,3122.194,2748.644
22.083,0.032,21.504,0.015,0.579,0.0353,3129.407,2745.07
22.288,0.011,21.684,0.013,0.604,0.017,3132.925,2741.736
21.47,0.014,20.948,0.005,0.522,0.0149,3119.45,2766.738
19.91,0.006,19.439,0.002,0.471,0.0063,3121.335,2782.595
22.556,0.024,21.933,0.019,0.623,0.0306,3129.674,2783.997
22.401,0.008,21.814,0.012,0.587,0.0144,3115.782,2801.786
23.115,0.021,22.411,0.042,0.704,0.047,3126.372,2805.738
21.089,0.011,20.611,0.018,0.478,0.0211,3128.402,2797.592
23.046,0.037,22.329,0.04,0.717,0.0545,3128.979,2802.438
23.145,0.042,22.403,0.042,0.742,0.0594,3113.769,2830.1
23.053,0.018,22.324,0.022,0.729,0.0284,3124.25,2833.012
21.37,0.01,20.835,0.017,0.535,0.0197,3127.845,2817.231
21.515,0.007,21.013,0.015,0.502,0.0166,3133.36,2824.597
22.276,0.013,21.701,0.025,0.575,0.0282,3114.079,2839.622
20.762,0.005,20.291,0.016,0.471,0.0168,3114.351,2848.651
21.876,0.019,21.329,0.013,0.547,0.023,3134.078,2858.46
19.937,0.004,19.462,0.008,0.475,0.0089,3131.535,2871.22
21.34,0.01,20.858,0.004,0.482,0.0108,3134.124,2870.142
22.205,0.014,21.501,0.02,0.704,0.0244,3117.615,2894.166
21.62,0.017,21.106,0.008,0.514,0.0188,3118.068,2890.532
22.565,0.02,21.94,0.023,0.625,0.0305,3119.176,2902.255
21.145,0.017,20.667,0.007,0.478,0.0184,3122.829,2905.693
20.976,0.009,20.461,0.001,0.515,0.0091,3124.735,2911.206
21.431,0.007,20.92,0.019,0.511,0.0202,3130.676,2889.125
21.466,0.004,20.965,0.013,0.501,0.0136,3130.387,2906.445
20.705,0.007,20.232,0.02,0.473,0.0212,3135.955,2905.58
20.74,0.011,20.259,0.006,0.481,0.0125,3115.07,2932.026
21.393,0.012,20.893,0.015,0.5,0.0192,3119.704,2914.99
21.828,0.015,21.291,0.016,0.537,0.0219,3131.711,2931.705
22.374,0.041,21.799,0.04,0.575,0.0573,3132.94,2924.815
22.548,0.0104,21.902,0.005,0.646,0.0115,3118.107,2932.661
21.944,0.009,21.389,0.018,0.555,0.0201,3129.248,2931.924
22.331,0.011,21.742,0.014,0.589,0.0178,3113.672,2948.7
22.817,0.051,22.147,0.03,0.67,0.0592,3114.455,2939.53
20.002,0.006,19.541,0.006,0.461,0.0085,3115.179,2961.838
20.164,0.012,19.708,0.014,0.456,0.0184,3119.235,2962.404
22.719,0.03,22.104,0.025,0.615,0.0391,3119.859,2942.228
22.002,0.016,21.443,0.012,0.559,0.02,3122.936,2950.417
21.026,0.01,20.555,0.01,0.471,0.0141,3123.518,2954.65
20.136,0.014,19.678,0.008,0.458,0.0161,3129.341,2949.966
20.546,0.012,20.101,0.007,0.445,0.0139,3131.422,2949.859
23.086,0.021,22.366,0.03,0.72,0.0366,3132.234,2956.027
20.996,0.019,20.532,0.005,0.464,0.0196,3136.319,2942.856
17.702,0.0029,17.024,0.0031,0.678,0.0042,3135.868,2977.779
21.913,0.014,21.371,0.025,0.542,0.0287,3117.55,2983.324
22.088,0.01,21.526,0.032,0.562,0.0335,3117.911,2986.129
23.038,0.02,22.328,0.011,0.71,0.0228,3127.276,2969.814
22.31,0.011,21.741,0.014,0.569,0.0178,3134.867,2968.647
20.431,0.007,19.984,0.005,0.447,0.0086,3162.225,2005.677
22.081,0.024,21.528,0.009,0.553,0.0256,3157.631,2031.168
22.517,0.013,21.885,0.019,0.632,0.023,3145.397,2050.928
20.692,0.006,20.229,0.009,0.463,0.0108,3145.861,2143.584
20.369,0.007,19.924,0.009,0.445,0.0114,3155.464,2148.13
21.043,0.026,20.579,0.009,0.464,0.0275,3148.64,2269.102
20.116,0.006,19.665,0.003,0.451,0.0067,3156.83,2263.752
21.591,0.028,21.092,0.01,0.499,0.0297,3149.534,2294.683
22.189,0.011,21.628,0.007,0.561,0.013,3150.747,2385.826
22.434,0.017,21.834,0.008,0.6,0.0188,3157.072,2367.341
22.825,0.024,22.15,0.018,0.675,0.03,3141.903,2450.75
20.584,0.017,20.137,0.007,0.447,0.0184,3151.468,2479.685
23.121,0.058,22.402,0.045,0.719,0.0734,3149.664,2479.99
22.755,0.013,22.128,0.025,0.627,0.0282,3151.478,2495.682
22.25,0.0235,21.552,0.0255,0.698,0.0346,3145.683,2531.025
20.585,0.015,20.114,0.013,0.471,0.0198,3147.135,2577.559
20.902,0.01,20.434,0.012,0.468,0.0156,3149.031,2632.844
22.337,0.018,21.619,0.022,0.718,0.0284,3150.937,2653.614
21.275,0.014,20.793,0.009,0.482,0.0166,3144.897,2682.353
22.207,0.019,21.629,0.031,0.578,0.0364,3156.817,2680.985
22.556,0.016,21.931,0.027,0.625,0.0314,3139.912,2702.85
21.761,0.012,21.217,0.024,0.544,0.0268,3147.588,2705.009
21.352,0.011,20.86,0.006,0.492,0.0125,3140.06,2719.484
22.061,0.01,21.501,0.006,0.56,0.0117,3145.491,2718.582
22.868,0.019,22.199,0.019,0.669,0.0269,3151.089,2722.182
20.504,0.007,20.059,0.003,0.445,0.0076,3160.469,2730.137
22.922,0.009,22.255,0.01,0.667,0.0135,3143.439,2746.643
21.498,0.004,21.005,0.01,0.493,0.0108,3141.052,2779.452
22.436,0.024,21.829,0.013,0.607,0.0273,3145.578,2784.915
21.186,0.005,20.7,0.014,0.486,0.0149,3141.804,2798.535
22.313,0.004,21.706,0.022,0.607,0.0224,3152.578,2793.009
22.76,0.016,22.143,0.0,0.617,0.016,3161.902,2788.823
21.271,0.013,20.764,0.032,0.507,0.0345,3149.696,2835.227
20.55,0.012,20.091,0.015,0.459,0.0192,3153.216,2836.3
21.654,0.009,21.126,0.019,0.528,0.021,3155.065,2813.039
21.735,0.014,21.205,0.011,0.53,0.0178,3159.588,2821.602
21.537,0.01,21.005,0.011,0.532,0.0149,3152.263,2857.219
22.62,0.062,21.904,0.011,0.716,0.063,3150.167,2838.397
22.93,0.037,22.281,0.031,0.649,0.0483,3151.027,2859.473
21.173,0.008,20.68,0.016,0.493,0.0179,3140.097,2887.084
22.73,0.013,22.081,0.027,0.649,0.03,3147.792,2868.625
20.704,0.011,20.236,0.004,0.468,0.0117,3161.03,2881.935
21.094,0.006,20.625,0.018,0.469,0.019,3146.163,2911.007
22.02,0.01,21.455,0.031,0.565,0.0326,3152.686,2903.441
21.855,0.006,21.28,0.004,0.575,0.0072,3141.793,2929.608
20.43,0.021,19.98,0.008,0.45,0.0225,3146.287,2917.945
20.766,0.007,20.303,0.01,0.463,0.0122,3159.272,2914.763
21.893,0.033,21.33,0.007,0.563,0.0337,3161.964,2930.199
20.754,0.005,20.294,0.006,0.46,0.0078,3141.311,2938.709
20.761,0.01,20.303,0.01,0.458,0.0141,3143.724,2947.289
22.654,0.013,22.017,0.019,0.637,0.023,3156.784,2952.682
21.684,0.017,21.151,0.021,0.533,0.027,3162.332,2960.523
22.137,0.011,21.555,0.01,0.582,0.0149,3162.758,2955.773
22.134,0.021,21.55,0.041,0.584,0.0461,3161.999,2958.406
21.533,0.018,21.022,0.014,0.511,0.0228,3141.95,2969.433
19.82,0.005,19.338,0.005,0.482,0.0071,3147.238,2971.188
22.325,0.013,21.737,0.028,0.588,0.0309,3151.942,2969.329
20.984,0.017,20.511,0.014,0.473,0.022,3159.041,2987.98
22.842,0.027,22.197,0.017,0.645,0.0319,3161.95,2966.585
22.242,0.014,21.671,0.008,0.571,0.0161,3165.054,2003.387
19.785,0.008,19.293,0.002,0.492,0.0082,3168.881,2031.994
22.271,0.011,21.683,0.015,0.588,0.0186,3173.646,2078.086
21.231,0.011,20.754,0.005,0.477,0.0121,3182.632,2137.572
21.901,0.016,21.36,0.01,0.541,0.0189,3169.72,2191.974
17.457,0.0025,16.772,0.0027,0.685,0.0037,3186.12,2282.738
22.147,0.019,21.577,0.02,0.57,0.0276,3184.781,2327.91
21.788,0.014,21.25,0.015,0.538,0.0205,3183.636,2362.301
21.284,0.009,20.79,0.006,0.494,0.0108,3177.387,2376.368
22.015,0.04,21.484,0.013,0.531,0.0421,3180.212,2429.306
21.446,0.016,20.953,0.014,0.493,0.0213,3181.219,2459.292
22.807,0.02,22.167,0.027,0.64,0.0336,3164.43,2506.892
23.16,0.028,22.452,0.046,0.708,0.0539,3187.732,2509.84
22.058,0.016,21.473,0.024,0.585,0.0288,3173.373,2521.851
20.968,0.014,20.501,0.014,0.467,0.0198,3184.661,2540.598
22.135,0.016,21.563,0.014,0.572,0.0213,3186.162,2555.547
17.902,0.0031,17.198,0.0034,0.704,0.0046,3183.415,2603.398
21.877,0.026,21.237,0.025,0.64,0.0361,3187.736,2662.044
22.337,0.018,21.761,0.014,0.576,0.0228,3187.085,2673.416
21.933,0.012,21.382,0.015,0.551,0.0192,3166.467,2694.778
22.696,0.008,22.084,0.018,0.612,0.0197,3172.504,2724.426
22.13,0.015,21.437,0.048,0.693,0.0503,3185.552,2732.943
22.264,0.011,21.646,0.025,0.618,0.0273,3185.846,2735.452
16.658,0.0018,15.939,0.0019,0.719,0.0026,3176.594,2762.021
20.194,0.007,19.753,0.011,0.441,0.013,3184.505,2754.532
22.628,0.029,21.971,0.031,0.657,0.0424,3167.627,2776.382
22.887,0.024,22.144,0.016,0.743,0.0288,3174.51,2782.005
20.776,0.007,20.346,0.009,0.43,0.0114,3183.234,2780.728
22.621,0.038,21.936,0.069,0.685,0.0788,3182.746,2782.535
22.989,0.034,22.344,0.006,0.645,0.0345,3168.667,2794.083
21.985,0.01,21.4,0.025,0.585,0.0269,3164.864,2820.902
19.852,0.007,19.41,0.009,0.442,0.0114,3180.803,2827.591
22.605,0.029,21.983,0.029,0.622,0.041,3164.036,2860.528
21.884,0.013,21.324,0.021,0.56,0.0247,3181.77,2860.95
19.768,0.01,19.276,0.008,0.492,0.0128,3183.968,2849.37
19.305,0.01,18.698,0.002,0.607,0.0102,3184.875,2854.681
20.186,0.002,19.729,0.013,0.457,0.0132,3164.934,2867.079
23.135,0.018,22.366,0.026,0.769,0.0316,3167.248,2877.013
21.757,0.012,21.225,0.024,0.532,0.0268,3172.729,2872.462
22.769,0.023,22.115,0.024,0.654,0.0332,3175.029,2875.036
21.783,0.001,21.247,0.005,0.536,0.0051,3185.618,2880.186
22.902,0.016,22.24,0.021,0.662,0.0264,3187.031,2875.281
22.866,0.041,22.179,0.048,0.687,0.0631,3164.374,2883.627
22.871,0.031,22.177,0.043,0.694,0.053,3166.169,2910.506
20.122,0.009,19.68,0.002,0.442,0.0092,3177.659,2910.153
