id x y Vvega err VIvega err Ivega err Vground Iground Nv  Ni wV wI xsig ysig othv othi qfitV qfitI RA Dec               
                                                                                                                        
                                                                                                                        
 12311 2527.685 3216.786   23.833   0.0410    0.855   0.0491   22.978   0.0270   24.083   22.941  3  4  1  1  0.003  0.025  0.380  0.413  0.100  0.103   182.5328254    18.5451775
 12312 2530.177 3219.633   22.980   0.0670    0.662   0.0712   22.318   0.0240   23.162   22.278  2  4  1  1  0.005  0.012  0.068  0.093  0.126  0.058   182.5327890    18.5452170
 12313 2515.373 3261.421   27.119   0.5420    1.397   0.6038   25.722   0.2660   27.522   25.706  4  4  1  1  0.110  0.036  4.725  7.915  0.814  0.683   182.5330060    18.5457974
 12314 2528.103 3264.822   20.013   0.0100    0.451   0.0117   19.562   0.0060   20.113   19.519  4  4  1  1  0.001  0.001  0.000  0.000  0.018  0.018   182.5328195    18.5458446
 12315 2531.902 3276.832   25.235   0.1050    1.043   0.1815   24.192   0.1480   25.543   24.161  3  4  1  1  0.035  0.027  0.092  0.055  0.285  0.207   182.5327638    18.5460114
 12316 2533.962 3263.048   26.141   0.2250    1.295   0.2814   24.846   0.1690   26.519   24.825  4  4  1  1  0.009  0.058  5.981  2.682  0.549  0.418   182.5327336    18.5458200
 12317 2517.143 3299.049   23.013   0.0250    0.705   0.0586   22.308   0.0530   23.211   22.268  4  4  1  1  0.004  0.002  0.000  0.000  0.061  0.107   182.5329800    18.5463200
 12318 2537.115 3300.349   24.839   0.0960    0.931   0.1490   23.908   0.1140   25.112   23.874  3  4  1  1  0.008  0.034  0.003  0.005  0.261  0.185   182.5326875    18.5463381
 12319 2521.048 3313.255   26.704   0.3110    1.283   0.3402   25.421   0.1380   27.079   25.399  4  5  1  1  0.045  0.053  0.092  0.049  0.687  0.531   182.5329228    18.5465173
 12320 2533.265 3319.823   20.328   0.0070    0.445   0.0099   19.883   0.0070   20.425   19.840  4  4  1  1  0.000  0.000  0.000  0.000  0.016  0.017   182.5327439    18.5466085
 12321 2522.713 3354.410   22.110   0.0130    0.548   0.0132   21.562   0.0020   22.249   21.520  3  2  1  1  0.004  0.005  0.007  0.011  0.038  0.034   182.5328985    18.5470889
 12322 2525.491 3346.424   21.726   0.0130    0.509   0.0164   21.217   0.0100   21.849   21.174  5  5  1  1  0.003  0.002  0.004  0.005  0.027  0.027   182.5328577    18.5469780
 12323 2532.936 3355.296   22.744   0.0060    0.680   0.0190   22.064   0.0180   22.933   22.023  5  4  1  1  0.006  0.003  0.010  0.012  0.050  0.057   182.5327486    18.5471013
 12324 2527.612 3341.780   26.959   0.2200    1.264   0.4083   25.695   0.3440   27.328   25.673  4  4  1  1  0.046  0.152  9.900  7.620  0.813  0.666   182.5328267    18.5469135
 12325 2523.557 3375.529   20.505   0.0070    0.448   0.0086   20.057   0.0050   20.603   20.014  5  4  1  1  0.000  0.001  0.019  0.023  0.018  0.019   182.5328860    18.5473823
 12326 2526.948 3378.402   22.424   0.0200    0.611   0.0297   21.813   0.0220   22.587   21.771  5  5  1  1  0.005  0.004  0.344  0.288  0.053  0.050   182.5328364    18.5474221
 12327 2529.698 3366.390   21.775   0.0080    0.522   0.0253   21.253   0.0240   21.904   21.211  4  4  1  1  0.000  0.004  0.006  0.006  0.028  0.035   182.5327961    18.5472553
 12328 2515.420 3399.016   25.598   0.0480    1.304   0.0561   24.294   0.0290   25.978   24.274  4  4  1  1  0.054  0.011  0.038  0.034  0.291  0.236   182.5330053    18.5477085
 12329 2517.301 3394.249   25.013   0.1720    1.079   0.1857   23.934   0.0700   25.332   23.905  5  4  1  1  0.010  0.010  0.022  0.033  0.178  0.176   182.5329778    18.5476423
 12330 2516.629 3432.179   20.790   0.0040    0.449   0.0089   20.341   0.0080   20.889   20.298  5  5  1  1  0.002  0.002  0.000  0.000  0.020  0.020   182.5329876    18.5481691
 12331 2524.351 3414.446   23.099   0.0270    0.741   0.0285   22.358   0.0090   23.310   22.319  5  5  1  1  0.000  0.003  0.002  0.004  0.051  0.064   182.5328745    18.5479228
 12332 2530.704 3422.509   26.293   0.1330    1.310   0.1332   24.983   0.0070   26.675   24.963  4  2  1  1  0.041  0.053  0.448  0.241  0.659  0.477   182.5327815    18.5480348
 12333 2531.273 3430.945   21.536   0.0160    0.506   0.0179   21.030   0.0080   21.658   20.987  3  4  1  1  0.002  0.003  0.002  0.002  0.025  0.031   182.5327731    18.5481520
 12334 2534.289 3415.409   27.013   0.4060    1.352   0.4821   25.661   0.2600   27.405   25.643  5  4  1  1  0.021  0.100  0.144  0.077  0.807  0.652   182.5327289    18.5479362
 12335 2519.992 3415.251   26.563   0.1740    1.145   0.2196   25.418   0.1340   26.900   25.391  4  5  1  1  0.027  0.041  1.200  1.248  0.688  0.558   182.5329384    18.5479339
 12336 2536.485 3428.775   26.554   0.0340    1.207   0.3029   25.347   0.3010   26.909   25.323  3  4  1  1  0.004  0.017  1.846  1.240  0.708  0.546   182.5326966    18.5481217
 12337 2521.182 3455.342   26.653   0.1990    1.113   0.2250   25.540   0.1050   26.982   25.511  4  5  1  1  0.059  0.007  0.676  0.450  0.645  0.626   182.5329209    18.5484907
 12338 2528.735 3438.854   23.960   0.0630    0.875   0.0768   23.085   0.0440   24.216   23.049  5  4  1  1  0.018  0.006  0.115  0.081  0.090  0.109   182.5328102    18.5482617
 12339 2531.662 3455.528   21.905   0.0150    0.548   0.0335   21.357   0.0300   22.044   21.315  5  5  1  1  0.000  0.002  0.037  0.036  0.037  0.030   182.5327674    18.5484934
 12340 2514.920 3450.028   27.439   0.5710    1.234   0.7492   26.205   0.4850   27.801   26.182  4  4  1  1  0.110  0.025  9.900  0.235  1.017  1.037   182.5330127    18.5484170
 12341 2521.804 3475.348   22.086   0.0110    0.557   0.0220   21.529   0.0190   22.229   21.487  5  5  1  1  0.002  0.000  0.009  0.011  0.032  0.042   182.5329119    18.5487687
 12342 2530.078 3463.000   20.162   0.0080    0.442   0.0106   19.720   0.0070   20.257   19.677  5  4  1  1  0.001  0.001  0.001  0.002  0.014  0.017   182.5327906    18.5485971
 12343 2533.077 3478.638   21.427   0.0130    0.490   0.0170   20.937   0.0110   21.543   20.895  5  4  1  1  0.002  0.002  0.001  0.001  0.021  0.025   182.5327466    18.5488144
 12344 2520.992 3479.353   25.274   0.0260    1.092   0.0654   24.182   0.0600   25.597   24.154  5  5  1  1  0.023  0.046  1.273  0.856  0.313  0.237   182.5329237    18.5488242
 12345 2529.812 3496.486   25.393   0.0380    1.314   0.1079   24.079   0.1010   25.776   24.059  2  5  1  1  0.046  0.034  0.024  0.015  0.237  0.235   182.5327945    18.5490623
 12346 2531.033 3507.828   23.034   0.0450    0.636   0.0636   22.398   0.0450   23.207   22.357  4  5  1  1  0.000  0.010  0.000  0.000  0.069  0.072   182.5327767    18.5492198
 12347 2534.176 3490.492   25.547   0.0620    1.146   0.1351   24.401   0.1200   25.885   24.374  5  4  1  1  0.029  0.024  0.050  0.037  0.329  0.260   182.5327305    18.5489789
 12348 2513.796 3536.762   19.862   0.0090    0.473   0.0098   19.389   0.0040   19.971   19.346  5  5  1  1  0.001  0.002  0.000  0.000  0.013  0.015   182.5330291    18.5496216
 12349 2532.219 3528.972   24.330   0.0240    0.889   0.0400   23.441   0.0320   24.590   23.406  5  5  1  1  0.007  0.007  0.326  0.302  0.137  0.139   182.5327593    18.5495134
 12350 2536.173 3524.800   21.343   0.0060    0.481   0.0117   20.862   0.0100   21.455   20.819  4  4  1  1  0.005  0.002  0.002  0.004  0.021  0.026   182.5327014    18.5494555
 12351 2531.684 3525.971   25.982   0.1280    1.123   0.1418   24.859   0.0610   26.313   24.831  5  4  1  1  0.041  0.032  5.414  3.962  0.559  0.485   182.5327672    18.5494717
 12352 2529.843 3593.089   23.862   0.0570    0.838   0.0842   23.024   0.0620   24.106   22.987  5  2  1  1  0.010  0.006  0.000  0.000  0.078  0.098   182.5327942    18.5504039
 12353 2537.379 3649.623   26.718   0.2160    1.253   0.2531   25.465   0.1320   27.085   25.443  5  5  1  1  0.056  0.016  9.900  0.427  0.632  0.506   182.5326837    18.5511891
 12354 2524.718 3665.374   21.807   0.0140    0.530   0.0172   21.277   0.0100   21.938   21.235  4  4  1  1  0.001  0.003  0.000  0.000  0.029  0.039   182.5328692    18.5514078
 12355 2519.708 3709.466   21.006   0.0060    0.478   0.0199   20.528   0.0190   21.117   20.485  4  5  1  1  0.002  0.004  0.001  0.001  0.022  0.028   182.5329426    18.5520203
 12356 2525.020 3727.261   24.599   0.0530    0.975   0.1167   23.624   0.1040   24.887   23.591  5  4  1  1  0.029  0.003  0.003  0.002  0.150  0.152   182.5328648    18.5522674
 12357 2529.125 3736.752   25.225   0.1630    1.123   0.2006   24.102   0.1170   25.557   24.074  5  5  1  1  0.039  0.018  0.004  0.004  0.194  0.225   182.5328046    18.5523992
 12358 2514.506 3744.374   22.546   0.0190    0.634   0.0381   21.912   0.0330   22.719   21.870  5  5  1  1  0.000  0.004  0.065  0.108  0.043  0.057   182.5330188    18.5525050
 12359 2515.647 3759.937   23.431   0.0400    0.807   0.0633   22.624   0.0490   23.665   22.587  5  3  1  1  0.003  0.002  0.000  0.000  0.076  0.093   182.5330021    18.5527213
 12360 2536.629 3753.538   25.741   0.1000    1.083   0.1161   24.658   0.0590   26.062   24.628  5  5  1  1  0.010  0.007  0.029  0.027  0.325  0.264   182.5326948    18.5526324
 12361 2516.118 3745.149   25.464   0.2700    1.224   0.2943   24.240   0.1170   25.824   24.216  5  5  1  1  0.018  0.006  9.900  7.425  0.517  0.433   182.5329952    18.5525159
 12362 2533.529 3791.192   25.704   0.2130    1.100   0.2522   24.604   0.1350   26.030   24.575  5  3  1  1  0.039  0.047  0.000  0.000  0.365  0.351   182.5327402    18.5531553
 12363 2514.098 3858.196   24.752   0.0560    1.036   0.1103   23.716   0.0950   25.058   23.685  4  4  1  1  0.012  0.006  0.000  0.000  0.167  0.138   182.5330249    18.5540860
 12364 2525.650 3842.278   22.150   0.0060    0.552   0.0134   21.598   0.0120   22.290   21.556  5  5  1  1  0.000  0.000  0.000  0.000  0.031  0.035   182.5328557    18.5538649
 12365 2536.246 3858.630   24.699   0.1090    0.925   0.1269   23.774   0.0650   24.971   23.740  5  4  1  1  0.001  0.004  0.000  0.000  0.162  0.134   182.5327004    18.5540920
 12366 2520.289 3945.908   27.225   0.4160    1.880   0.5354   25.345   0.3370   27.729   25.356  4  5  1  1  0.047  0.076  0.000  0.000  0.666  0.543   182.5329343    18.5553042
 12367 2515.103 3979.325   25.270   0.0560    0.977   0.0977   24.293   0.0800   25.559   24.260  5  5  1  1  0.026  0.018  0.000  0.000  0.234  0.199   182.5330103    18.5557682
 12368 2535.897 3980.133   23.543   0.0220    0.776   0.0492   22.767   0.0440   23.766   22.728  4  5  1  1  0.005  0.007  0.000  0.000  0.072  0.081   182.5327056    18.5557795
 12369 2543.822 2996.245   22.400   0.0100    0.646   0.0135   21.754   0.0090   22.577   21.713  3  4  1  1  0.001  0.002  0.000  0.000  0.034  0.043   182.5325890    18.5421145
 12370 2553.630 3002.506   25.556   0.2180    0.960   0.2710   24.596   0.1610   25.840   24.562  4  4  1  1  0.029  0.023  0.025  0.032  0.384  0.320   182.5324453    18.5422014
 12371 2554.398 3020.306   24.467   0.0630    0.922   0.0671   23.545   0.0230   24.739   23.511  5  5  1  1  0.017  0.001  0.005  0.003  0.144  0.138   182.5324340    18.5424487
 12372 2554.824 3034.034   20.501   0.0080    0.418   0.0100   20.083   0.0060   20.587   20.039  5  5  1  1  0.001  0.004  0.001  0.001  0.018  0.021   182.5324279    18.5426392
 12373 2539.396 3051.960   25.249   0.2030    1.150   0.3426   24.099   0.2760   25.588   24.072  4  2  1  1  0.048  0.107  0.000  0.001  0.502  0.392   182.5326538    18.5428882
 12374 2546.463 3040.199   22.929   0.0510    0.660   0.0555   22.269   0.0220   23.110   22.229  2  4  1  1  0.008  0.002  0.032  0.026  0.037  0.058   182.5325504    18.5427249
 12375 2557.037 3045.218   20.851   0.0210    0.444   0.0237   20.407   0.0110   20.948   20.364  2  3  1  1  0.001  0.007  0.003  0.004  0.021  0.024   182.5323954    18.5427946
 12376 2553.825 3042.099   25.199   0.0210    1.111   0.0506   24.088   0.0460   25.527   24.059  2  3  1  1  0.047  0.032  5.682  3.254  0.399  0.310   182.5324426    18.5427513
 12377 2555.183 3084.548   23.058   0.0090    0.642   0.0175   22.416   0.0150   23.233   22.375  3  3  1  1  0.003  0.002  0.013  0.025  0.055  0.064   182.5324227    18.5433409
 12378 2560.970 3086.077   23.247   0.0140    0.720   0.0577   22.527   0.0560   23.450   22.488  4  3  1  1  0.001  0.007  0.018  0.017  0.068  0.066   182.5323378    18.5433621
 12379 2539.007 3097.190   26.571   0.1190    1.113   0.1468   25.458   0.0860   26.900   25.430  4  4  1  1  0.081  0.012  0.715  0.471  0.827  0.677   182.5326595    18.5435164
 12380 2541.867 3103.613   25.454   0.0480    1.166   0.0950   24.288   0.0820   25.798   24.262  4  4  1  1  0.044  0.003  0.456  0.310  0.430  0.282   182.5326176    18.5436056
 12381 2548.846 3093.077   26.313   0.2250    1.411   0.3232   24.902   0.2320   26.720   24.887  4  4  1  1  0.027  0.007  0.080  0.069  0.478  0.352   182.5325154    18.5434594
 12382 2554.758 3093.490   26.607   0.1800    1.255   0.2897   25.352   0.2270   26.975   25.330  4  2  1  1  0.028  0.043  0.189  0.182  0.714  0.441   182.5324288    18.5434651
 12383 2555.529 3132.022   22.982   0.0200    0.721   0.0224   22.261   0.0100   23.186   22.221  5  3  1  1  0.000  0.004  0.000  0.000  0.058  0.057   182.5324176    18.5440002
 12384 2560.668 3115.234   26.983   0.5430    1.449   0.5909   25.534   0.2330   27.399   25.521  4  4  1  1  0.119  0.047  0.914  0.334  0.884  0.479   182.5323422    18.5437670
 12385 2538.545 3144.355   19.733   0.0030    0.491   0.0085   19.242   0.0080   19.849   19.200  4  4  1  1  0.005  0.001  0.000  0.000  0.014  0.013   182.5326665    18.5441714
 12386 2538.863 3161.955   23.068   0.0530    0.694   0.0816   22.374   0.0620   23.263   22.334  4  4  1  1  0.011  0.003  0.009  0.010  0.063  0.063   182.5326618    18.5444160
 12387 2547.646 3154.469   22.114   0.0140    0.559   0.0278   21.555   0.0240   22.257   21.513  4  4  1  1  0.002  0.002  0.003  0.005  0.032  0.035   182.5325330    18.5443120
 12388 2556.667 3149.221   27.133   0.4930    1.142   0.5715   25.991   0.2890   27.470   25.964  4  4  1  1  0.040  0.043  1.585  9.900  0.892  0.645   182.5324009    18.5442391
 12389 2544.421 3173.942   21.263   0.0130    0.475   0.0191   20.788   0.0140   21.373   20.745  4  4  1  1  0.002  0.003  0.000  0.000  0.020  0.029   182.5325803    18.5445824
 12390 2557.855 3170.490   22.369   0.0060    0.612   0.0143   21.757   0.0130   22.533   21.715  4  4  1  1  0.003  0.008  0.029  0.030  0.040  0.049   182.5323836    18.5445345
 12391 2559.825 3180.506   19.650   0.0050    0.530   0.0078   19.120   0.0060   19.782   19.078  4  4  1  1  0.004  0.000  0.009  0.009  0.015  0.011   182.5323547    18.5446737
 12392 2542.896 3209.373   23.588   0.0320    0.929   0.0512   22.659   0.0400   23.861   22.625  4  4  1  1  0.023  0.000  0.031  0.028  0.078  0.077   182.5326026    18.5450745
 12393 2549.964 3212.302   21.979   0.0080    0.542   0.0128   21.437   0.0100   22.116   21.395  4  5  1  1  0.001  0.001  0.002  0.003  0.036  0.033   182.5324992    18.5451152
 12394 2554.266 3206.960   26.609   0.3090    1.131   0.4775   25.478   0.3640   26.942   25.451  5  4  1  1  0.005  0.007  1.524  2.167  0.659  0.548   182.5324361    18.5450410
 12395 2542.236 3223.302   20.997   0.0060    0.453   0.0143   20.544   0.0130   21.098   20.501  5  4  1  1  0.001  0.003  0.000  0.000  0.023  0.022   182.5326123    18.5452680
 12396 2548.042 3231.469   25.941   0.1890    1.102   0.2833   24.839   0.2110   26.267   24.810  4  4  1  1  0.019  0.042  0.316  0.191  0.488  0.389   182.5325273    18.5453814
 12397 2547.119 3243.516   25.864   0.0910    1.086   0.1884   24.778   0.1650   26.185   24.749  2  4  1  1  0.018  0.023  0.005  0.009  0.499  0.381   182.5325408    18.5455488
 12398 2547.380 3249.338   27.219   0.3350    1.285   0.3426   25.934   0.0720   27.594   25.913  4  3  1  1  0.010  0.025  0.047  0.055  0.924  0.766   182.5325370    18.5456296
 12399 2562.142 3261.903   25.127   0.1140    1.050   0.1563   24.077   0.1070   25.437   24.047  4  3  1  1  0.016  0.033  1.173  1.055  0.302  0.244   182.5323208    18.5458041
 12400 2542.286 3291.974   24.563   0.1170    0.976   0.1406   23.587   0.0780   24.851   23.554  3  3  1  1  0.036  0.007  0.002  0.002  0.128  0.151   182.5326116    18.5462217
 12401 2551.094 3313.792   23.480   0.0560    0.748   0.0850   22.732   0.0640   23.693   22.693  5  4  1  1  0.010  0.003  0.000  0.000  0.085  0.089   182.5324827    18.5465248
 12402 2557.087 3336.229   21.704   0.0130    0.542   0.0136   21.162   0.0040   21.840   21.119  5  3  1  1  0.003  0.001  0.000  0.000  0.030  0.023   182.5323948    18.5468365
 12403 2545.680 3356.680   23.549   0.0130    0.786   0.0497   22.763   0.0480   23.776   22.725  4  5  1  1  0.007  0.005  0.094  0.115  0.074  0.098   182.5325620    18.5471205
 12404 2544.538 3359.675   24.982   0.0530    0.987   0.1010   23.995   0.0860   25.273   23.962  5  5  1  1  0.033  0.018  1.280  1.399  0.238  0.240   182.5325787    18.5471621
 12405 2549.611 3404.517   24.096   0.0510    0.860   0.0803   23.236   0.0620   24.347   23.199  5  5  1  1  0.005  0.014  0.234  0.307  0.150  0.114   182.5325044    18.5477849
 12406 2551.152 3406.771   24.962   0.0440    1.139   0.0581   23.823   0.0380   25.298   23.796  4  5  1  1  0.026  0.004  0.761  0.684  0.194  0.173   182.5324819    18.5478162
 12407 2557.303 3412.455   26.019   0.0630    1.121   0.1182   24.898   0.1000   26.350   24.870  4  5  1  1  0.016  0.021  1.664  1.081  0.428  0.417   182.5323918    18.5478952
 12408 2548.280 3413.926   24.128   0.0560    0.962   0.0944   23.166   0.0760   24.412   23.132  4  3  1  1  0.019  0.002  0.006  0.008  0.124  0.136   182.5325239    18.5479156
 12409 2538.940 3442.385   20.247   0.0110    0.456   0.0130   19.791   0.0070   20.348   19.748  4  5  1  1  0.002  0.000  0.000  0.000  0.018  0.019   182.5326608    18.5483109
 12410 2546.757 3454.942   24.138   0.0310    0.925   0.0605   23.213   0.0520   24.411   23.179  5  5  1  1  0.006  0.010  0.006  0.007  0.119  0.123   182.5325462    18.5484852
 12411 2547.038 3461.309   25.548   0.1580    1.016   0.2002   24.532   0.1230   25.848   24.501  5  5  1  1  0.023  0.023  0.126  0.151  0.380  0.336   182.5325421    18.5485737
 12412 2547.266 3466.867   24.120   0.0490    1.026   0.0744   23.094   0.0560   24.423   23.063  4  3  1  1  0.005  0.016  0.023  0.021  0.126  0.094   182.5325387    18.5486509
 12413 2551.639 3468.009   25.966   0.1750    0.977   0.3234   24.989   0.2720   26.254   24.956  4  5  1  1  0.023  0.012  0.350  0.752  0.561  0.397   182.5324747    18.5486667
 12414 2552.654 3480.778   23.881   0.0830    0.917   0.1079   22.964   0.0690   24.151   22.929  4  3  1  1  0.023  0.004  0.000  0.000  0.114  0.160   182.5324599    18.5488441
 12415 2557.621 3509.176   24.606   0.0860    0.989   0.1230   23.617   0.0880   24.898   23.584  5  5  1  1  0.010  0.006  0.513  0.307  0.189  0.181   182.5323871    18.5492385
 12416 2551.762 3610.891   24.521   0.0490    0.999   0.0737   23.522   0.0550   24.816   23.490  4  2  1  1  0.001  0.001  0.000  0.000  0.159  0.159   182.5324730    18.5506512
 12417 2562.680 3593.251   26.006   0.0800    0.887   0.0800   25.119   0.0020   26.267   25.083  5  2  1  1  0.023  0.109  0.049  0.063  0.423  0.444   182.5323130    18.5504062
 12418 2544.440 3651.931   22.187   0.0150    0.567   0.0212   21.620   0.0150   22.333   21.578  4  5  1  1  0.002  0.003  0.000  0.000  0.035  0.033   182.5325803    18.5512212
 12419 2553.735 3676.783   24.719   0.0370    0.970   0.0801   23.749   0.0710   25.005   23.716  5  5  1  1  0.002  0.016  0.000  0.000  0.150  0.139   182.5324441    18.5515663
 12420 2543.381 3709.156   24.960   0.0630    1.109   0.1233   23.851   0.1060   25.288   23.822  3  4  1  1  0.008  0.010  0.012  0.012  0.206  0.163   182.5325959    18.5520160
 12421 2558.932 3710.530   25.459   0.1110    0.716   0.1577   24.743   0.1120   25.660   24.704  5  5  1  1  0.009  0.000  0.002  0.003  0.383  0.308   182.5323680    18.5520351
 12422 2547.152 3716.680   24.145   0.0530    0.872   0.1079   23.273   0.0940   24.400   23.237  4  3  1  1  0.008  0.006  0.002  0.003  0.100  0.096   182.5325406    18.5521205
 12423 2547.976 3733.515   26.365   0.1260    1.185   0.1929   25.180   0.1460   26.714   25.155  5  5  1  1  0.056  0.001  0.106  0.070  0.554  0.407   182.5325285    18.5523542
 12424 2543.233 3743.866   21.901   0.0080    0.533   0.0153   21.368   0.0130   22.033   21.326  5  5  1  1  0.002  0.005  0.000  0.000  0.028  0.030   182.5325981    18.5524981
 12425 2548.200 3761.229   26.278   0.1610    0.816   0.2147   25.462   0.1420   26.515   25.425  4  4  1  1  0.066  0.113  9.900  0.001  0.782  0.508   182.5325253    18.5527392
 12426 2554.631 3795.287   29.912   0.8911    4.072   1.0047   25.840   0.4640   30.580   26.002  1  4  1  1  0.360  0.199  0.000  0.000  1.729  0.970   182.5324311    18.5532123
 12427 2542.846 3815.237   22.437   0.0230    0.598   0.0264   21.839   0.0130   22.595   21.797  5  4  1  1  0.004  0.002  0.000  0.000  0.049  0.046   182.5326037    18.5534894
 12428 2545.686 3844.387   25.902   0.2560    1.113   0.4256   24.789   0.3400   26.231   24.761  4  3  1  1  0.016  0.019  0.000  0.000  0.421  0.418   182.5325621    18.5538942
 12429 2551.329 3903.350   20.802   0.0060    0.460   0.0125   20.342   0.0110   20.905   20.299  5  5  1  1  0.001  0.003  0.000  0.000  0.022  0.021   182.5324795    18.5547131
 12430 2552.930 3923.843   25.539   0.1300    1.177   0.1709   24.362   0.1110   25.886   24.336  5  4  1  1  0.016  0.019  0.000  0.000  0.277  0.230   182.5324561    18.5549977
 12431 2544.271 3954.159   20.233   0.0210    0.462   0.0237   19.771   0.0110   20.337   19.728  4  5  1  1  0.001  0.002  0.549  0.448  0.026  0.023   182.5325830    18.5554188
 12432 2547.027 3954.233   20.332   0.0130    0.449   0.0158   19.883   0.0090   20.431   19.839  5  4  1  1  0.004  0.000  0.565  0.481  0.029  0.028   182.5325425    18.5554198
 12433 2559.082 3959.930   22.233   0.0060    0.583   0.0180   21.650   0.0170   22.386   21.608  4  4  1  1  0.000  0.002  0.002  0.003  0.034  0.041   182.5323660    18.5554990
 12434 2543.767 3966.711   27.114   0.4120    1.310   0.4719   25.804   0.2300   27.496   25.784  4  5  1  1  0.073  0.172  9.900  0.546  0.884  0.672   182.5325903    18.5555931
 12435 2557.102 3985.293   26.073   0.3290    1.389   0.3512   24.684   0.1230   26.474   24.668  4  4  1  1  0.026  0.029  0.010  0.009  0.354  0.345   182.5323950    18.5558512
 12436 2565.323 2994.223   24.514   0.0940    1.034   0.1099   23.480   0.0570   24.820   23.449  4  4  1  1  0.003  0.007  0.008  0.004  0.162  0.150   182.5322741    18.5420863
 12437 2572.763 3006.693   23.546   0.0110    0.745   0.0228   22.801   0.0200   23.759   22.762  4  3  1  1  0.006  0.014  0.039  0.037  0.092  0.069   182.5321651    18.5422595
 12438 2575.974 3000.605   22.128   0.0060    0.541   0.0267   21.587   0.0260   22.264   21.544  4  4  1  1  0.000  0.006  0.004  0.005  0.037  0.042   182.5321181    18.5421749
 12439 2584.626 3007.037   22.244   0.0190    0.575   0.0236   21.669   0.0140   22.394   21.627  4  4  1  1  0.006  0.002  0.047  0.061  0.041  0.050   182.5319912    18.5422644
 12440 2585.517 3010.743   25.223   0.1060    1.184   0.1748   24.039   0.1390   25.571   24.014  4  4  1  1  0.103  0.057  1.983  1.365  0.613  0.366   182.5319782    18.5423158
 12441 2580.200 3035.656   20.554   0.0120    0.444   0.0163   20.110   0.0110   20.651   20.067  5  5  1  1  0.004  0.001  0.002  0.001  0.023  0.025   182.5320561    18.5426619
 12442 2570.856 3076.331   23.488   0.0190    0.786   0.0322   22.702   0.0260   23.714   22.663  3  3  1  1  0.007  0.005  0.000  0.000  0.078  0.083   182.5321929    18.5432267
 12443 2583.860 3085.648   19.994   0.0040    0.450   0.0089   19.544   0.0080   20.094   19.501  4  4  1  1  0.002  0.004  0.006  0.007  0.012  0.014   182.5320025    18.5433562
 12444 2587.336 3081.226   21.384   0.0140    0.481   0.0157   20.903   0.0070   21.496   20.861  4  4  1  1  0.002  0.004  0.056  0.103  0.022  0.027   182.5319515    18.5432948
 12445 2569.534 3106.980   20.621   0.0060    0.440   0.0072   20.181   0.0040   20.715   20.138  4  3  1  1  0.001  0.002  0.000  0.000  0.018  0.016   182.5322124    18.5436524
 12446 2587.112 3091.002   25.479   0.1760    1.023   0.2312   24.456   0.1500   25.781   24.425  3  4  1  1  0.056  0.011  2.296  1.878  0.441  0.300   182.5319549    18.5434305
 12447 2568.286 3122.162   21.732   0.0170    0.523   0.0278   21.209   0.0220   21.862   21.166  4  5  1  1  0.007  0.004  0.000  0.000  0.030  0.032   182.5322306    18.5438633
 12448 2580.518 3114.388   21.860   0.0210    0.552   0.0247   21.308   0.0130   22.001   21.265  3  2  1  1  0.004  0.004  0.001  0.003  0.026  0.029   182.5320515    18.5437554
 12449 2582.020 3132.294   25.764   0.0860    1.283   0.0980   24.481   0.0470   26.138   24.460  3  4  1  1  0.010  0.024  0.350  0.226  0.385  0.308   182.5320295    18.5440040
 12450 2585.918 3135.964   23.681   0.0070    0.782   0.0377   22.899   0.0370   23.906   22.860  3  2  1  1  0.015  0.012  0.009  0.013  0.082  0.077   182.5319724    18.5440549
 12451 2569.722 3158.513   25.765   0.1800    1.202   0.2736   24.563   0.2060   26.118   24.538  3  4  1  1  0.011  0.005  0.000  0.000  0.393  0.301   182.5322097    18.5443681
 12452 2580.218 3142.168   23.559   0.0420    0.753   0.0522   22.806   0.0310   23.774   22.767  4  4  1  1  0.000  0.002  0.004  0.006  0.078  0.081   182.5320559    18.5441412
 12453 2566.020 3182.948   20.191   0.0070    0.441   0.0092   19.750   0.0060   20.287   19.706  4  3  1  1  0.003  0.002  0.164  0.155  0.021  0.020   182.5322639    18.5447076
 12454 2564.792 3179.523   23.120   0.0470    0.705   0.0507   22.415   0.0190   23.318   22.375  4  3  1  1  0.007  0.015  3.309  3.731  0.182  0.176   182.5322819    18.5446599
 12455 2568.271 3182.076   21.825   0.0090    0.530   0.0158   21.295   0.0130   21.957   21.253  4  4  1  1  0.006  0.007  3.098  2.783  0.146  0.151   182.5322309    18.5446955
 12456 2570.828 3183.474   25.133   0.3960    1.329   0.4034   23.804   0.0770   25.520   23.785  4  4  1  1  0.013  0.003  9.900  9.300  0.410  0.351   182.5321934    18.5447148
 12457 2566.144 3209.425   20.989   0.0100    0.460   0.0122   20.529   0.0070   21.092   20.486  5  5  1  1  0.000  0.003  0.100  0.107  0.022  0.021   182.5322622    18.5450753
 12458 2569.344 3201.108   25.965   0.2020    1.148   0.2324   24.817   0.1150   26.303   24.790  4  5  1  1  0.037  0.010  0.493  0.313  0.496  0.389   182.5322153    18.5449598
 12459 2587.471 3202.471   26.372   0.1530    1.117   0.2787   25.255   0.2330   26.702   25.227  5  5  1  1  0.007  0.028  0.237  0.188  0.486  0.365   182.5319497    18.5449787
