v,v_err,i,i_err,vi,vi_err,x,y
22.647,0.013,21.943,0.016,0.704,0.0206,1894.796,2272.887
22.391,0.011,21.607,0.018,0.784,0.0211,1898.419,2289.831
22.682,0.02,21.964,0.035,0.718,0.0403,1889.618,2347.513
22.439,0.023,21.781,0.019,0.658,0.0298,1901.629,2340.658
20.137,0.005,19.785,0.009,0.352,0.0103,1905.823,2367.653
21.99,0.033,21.394,0.006,0.596,0.0335,1898.605,2394.689
22.554,0.035,21.859,0.041,0.695,0.0539,1911.444,2586.234
20.911,0.015,20.415,0.009,0.496,0.0175,1897.599,2605.404
21.318,0.005,20.794,0.007,0.524,0.0086,1901.74,2601.212
21.883,0.006,21.289,0.011,0.594,0.0125,1891.993,2648.366
22.14,0.008,21.514,0.009,0.626,0.012,1891.943,2692.553
21.04,0.008,20.525,0.009,0.515,0.012,1905.98,2727.524
22.384,0.023,21.722,0.024,0.662,0.0332,1900.404,2939.508
22.432,0.019,21.793,0.024,0.639,0.0306,1924.345,1990.066
21.89,0.013,21.278,0.007,0.612,0.0148,1937.001,2117.895
21.408,0.011,20.865,0.011,0.543,0.0156,1932.146,2358.034
21.203,0.022,20.693,0.013,0.51,0.0256,1928.26,2414.862
21.189,0.017,20.671,0.013,0.518,0.0214,1935.804,2443.946
20.678,0.003,20.203,0.008,0.475,0.0085,1936.61,2481.225
22.151,0.017,21.535,0.015,0.616,0.0227,1921.801,2677.05
20.234,0.009,19.787,0.026,0.447,0.0275,1931.468,2733.907
22.423,0.002,21.774,0.029,0.649,0.0291,1936.14,2713.201
21.329,0.004,20.815,0.013,0.514,0.0136,1937.937,2817.405
21.201,0.007,20.689,0.017,0.512,0.0184,1930.261,2838.849
22.378,0.031,21.743,0.049,0.635,0.058,1922.307,2963.343
22.004,0.014,21.416,0.022,0.588,0.0261,1953.463,2055.734
22.612,0.049,22.082,0.051,0.53,0.0707,1958.789,2218.798
22.264,0.007,21.637,0.022,0.627,0.0231,1961.812,2227.606
22.05,0.026,21.413,0.023,0.637,0.0347,1957.475,2218.654
22.556,0.034,21.83,0.052,0.726,0.0621,1959.031,2218.264
21.867,0.011,21.288,0.007,0.579,0.013,1950.738,2625.788
21.521,0.011,20.982,0.012,0.539,0.0163,1941.787,2654.846
20.849,0.01,20.264,0.022,0.585,0.0242,1948.948,2775.935
20.531,0.006,20.072,0.009,0.459,0.0108,1947.011,2872.899
21.46,0.006,20.933,0.009,0.527,0.0108,1951.987,2866.541
17.327,0.0032,16.675,0.0035,0.652,0.0048,1952.713,2930.798
22.219,0.026,21.552,0.017,0.667,0.0311,1971.536,2030.061
19.834,0.017,19.419,0.006,0.415,0.018,1963.406,2119.052
21.692,0.1,21.217,0.028,0.475,0.1038,1964.563,2183.322
22.725,0.086,21.986,0.061,0.739,0.1054,1977.235,2178.844
20.467,0.006,20.021,0.007,0.446,0.0092,1963.378,2269.098
21.808,0.019,21.23,0.007,0.578,0.0202,1975.524,2280.416
22.552,0.008,21.855,0.017,0.697,0.0188,1971.402,2360.24
20.882,0.018,20.387,0.003,0.495,0.0182,1983.652,2513.605
21.039,0.012,20.54,0.007,0.499,0.0139,1983.49,2519.113
20.833,0.007,20.33,0.05,0.503,0.0505,1978.571,2552.753
20.215,0.0036,19.809,0.011,0.406,0.0116,1971.478,2612.543
21.522,0.003,20.972,0.028,0.55,0.0282,1986.395,2675.342
21.906,0.011,21.328,0.008,0.578,0.0136,1981.253,2799.31
19.963,0.008,19.533,0.006,0.43,0.01,1972.227,2907.197
21.432,0.003,20.908,0.005,0.524,0.0058,1992.247,1996.109
21.537,0.009,21.007,0.015,0.53,0.0175,1991.078,2027.737
21.47,0.008,20.876,0.112,0.594,0.1123,1995.417,2018.447
21.879,0.007,21.301,0.017,0.578,0.0184,1993.535,2071.905
22.199,0.012,21.607,0.014,0.592,0.0184,2010.039,2068.023
21.12,0.013,20.628,0.01,0.492,0.0164,2006.605,2210.505
20.409,0.006,19.946,0.018,0.463,0.019,1999.082,2339.425
19.95,0.004,19.515,0.009,0.435,0.0098,1999.898,2400.971
21.089,0.007,20.59,0.005,0.499,0.0086,1998.065,2440.229
21.028,0.003,20.541,0.01,0.487,0.0104,1994.679,2489.841
20.51,0.006,20.057,0.003,0.453,0.0067,1999.351,2560.0
20.377,0.007,19.931,0.001,0.446,0.0071,1999.857,2684.889
21.859,0.013,21.28,0.014,0.579,0.0191,2010.835,2684.581
20.68,0.009,20.208,0.012,0.472,0.015,1999.472,2738.867
22.313,0.017,21.674,0.01,0.639,0.0197,2007.786,2873.324
20.3,0.01,19.869,0.006,0.431,0.0117,2034.795,2083.001
22.025,0.017,21.42,0.014,0.605,0.022,2015.994,2329.022
21.275,0.013,20.758,0.008,0.517,0.0153,2035.743,2413.577
19.623,0.007,19.195,0.006,0.428,0.0092,2031.908,2453.846
21.244,0.008,20.706,0.033,0.538,0.034,2021.806,2470.076
21.388,0.015,20.759,0.006,0.629,0.0162,2037.82,2473.697
21.108,0.016,20.602,0.019,0.506,0.0248,2027.034,2501.269
21.39,0.008,20.874,0.015,0.516,0.017,2021.385,2551.355
21.718,0.006,21.137,0.033,0.581,0.0335,2017.749,2619.316
18.045,0.033,17.39,0.015,0.655,0.0362,2025.764,2744.573
20.665,0.007,20.204,0.013,0.461,0.0148,2032.127,2805.076
22.262,0.01,21.627,0.017,0.635,0.0197,2035.575,2811.133
20.132,0.008,19.708,0.008,0.424,0.0113,2024.741,2868.943
19.89,0.011,19.479,0.003,0.411,0.0114,2058.15,2055.206
21.742,0.015,21.15,0.016,0.592,0.0219,2054.271,2221.414
21.693,0.007,21.126,0.015,0.567,0.0166,2057.634,2215.467
21.902,0.009,21.317,0.017,0.585,0.0192,2047.201,2319.337
22.622,0.018,21.933,0.02,0.689,0.0269,2047.178,2327.597
20.312,0.005,19.867,0.001,0.445,0.0051,2059.062,2437.891
19.732,0.007,19.31,0.004,0.422,0.0081,2061.819,2616.023
22.354,0.01,21.712,0.024,0.642,0.026,2056.998,2649.884
22.584,0.005,21.921,0.011,0.663,0.0121,2053.247,2808.946
20.169,0.008,19.737,0.007,0.432,0.0106,2076.531,2119.671
22.682,0.009,21.97,0.025,0.712,0.0266,2087.311,2218.24
20.043,0.012,19.614,0.01,0.429,0.0156,2081.163,2304.71
21.594,0.012,21.07,0.014,0.524,0.0184,2079.212,2359.959
22.331,0.009,21.67,0.025,0.661,0.0266,2073.166,2504.237
20.227,0.007,19.796,0.006,0.431,0.0092,2071.538,2549.168
20.513,0.01,20.072,0.007,0.441,0.0122,2084.318,2575.448
20.961,0.007,20.398,0.012,0.563,0.0139,2073.801,2681.632
21.867,0.009,21.281,0.032,0.586,0.0332,2069.747,2829.689
22.456,0.019,21.789,0.02,0.667,0.0276,2063.402,2881.227
22.726,0.029,22.004,0.018,0.722,0.0341,2086.222,2984.706
21.674,0.01,21.116,0.007,0.558,0.0122,2102.214,2020.182
21.276,0.006,20.758,0.008,0.518,0.01,2091.837,2110.094
22.66,0.013,21.934,0.031,0.726,0.0336,2095.304,2324.499
21.297,0.006,20.774,0.006,0.523,0.0085,2111.958,2337.44
19.058,0.005,18.515,0.004,0.543,0.0064,2111.75,2376.55
20.497,0.01,20.005,0.019,0.492,0.0215,2094.357,2483.471
22.066,0.009,21.45,0.025,0.616,0.0266,2105.691,2553.691
22.194,0.058,21.607,0.011,0.587,0.059,2106.923,2597.724
19.219,0.015,18.736,0.012,0.483,0.0192,2107.995,2637.907
19.427,0.013,18.989,0.014,0.438,0.0191,2108.163,2666.675
22.514,0.005,21.857,0.069,0.657,0.0692,2107.194,2707.101
22.415,0.021,21.721,0.016,0.694,0.0264,2097.18,2728.66
20.621,0.013,20.166,0.003,0.455,0.0133,2093.396,2789.606
21.557,0.013,21.015,0.016,0.542,0.0206,2110.485,2803.077
22.327,0.009,21.688,0.01,0.639,0.0135,2104.804,2824.514
22.344,0.012,21.653,0.021,0.691,0.0242,2133.128,2289.061
21.932,0.009,21.346,0.027,0.586,0.0285,2133.556,2401.823
21.696,0.015,21.129,0.017,0.567,0.0227,2125.59,2452.992
21.513,0.001,21.002,0.011,0.511,0.011,2134.396,2533.729
22.113,0.01,21.507,0.01,0.606,0.0141,2117.625,2620.806
18.315,0.005,17.68,0.0016,0.635,0.0053,2113.516,2687.271
21.237,0.008,20.747,0.018,0.49,0.0197,2128.69,2827.344
21.656,0.007,21.096,0.016,0.56,0.0175,2121.815,2873.431
22.182,0.01,21.563,0.024,0.619,0.026,2114.828,2983.369
22.021,0.015,21.412,0.03,0.609,0.0335,2149.409,1996.241
22.673,0.025,22.008,0.036,0.665,0.0438,2153.709,2212.24
22.443,0.008,21.793,0.009,0.65,0.012,2154.535,2270.9
21.773,0.014,21.224,0.005,0.549,0.0149,2144.438,2307.94
19.985,0.012,19.533,0.002,0.452,0.0122,2160.049,2494.391
20.5,0.026,20.073,0.01,0.427,0.0279,2150.406,2515.927
20.367,0.009,19.929,0.013,0.438,0.0158,2156.464,2618.276
19.495,0.007,19.063,0.012,0.432,0.0139,2151.829,2654.678
21.466,0.008,20.919,0.014,0.547,0.0161,2143.622,2718.49
22.766,0.027,22.079,0.029,0.687,0.0396,2145.884,2747.213
21.854,0.024,21.264,0.013,0.59,0.0273,2147.309,2769.688
19.526,0.005,19.101,0.007,0.425,0.0086,2152.411,2776.656
21.101,0.011,20.593,0.013,0.508,0.017,2159.578,2788.273
21.173,0.0056,20.682,0.007,0.491,0.0089,2142.865,2823.056
22.723,0.026,22.045,0.016,0.678,0.0305,2154.125,2870.543
21.724,0.004,21.159,0.017,0.565,0.0175,2153.713,2965.005
22.307,0.016,21.677,0.008,0.63,0.0179,2166.959,2042.145
21.179,0.019,20.646,0.007,0.533,0.0202,2177.432,2061.06
21.041,0.011,20.549,0.008,0.492,0.0136,2183.982,2055.431
20.9,0.01,20.416,0.003,0.484,0.0104,2179.611,2087.347
22.102,0.013,21.499,0.022,0.603,0.0256,2170.636,2148.76
21.677,0.016,21.133,0.013,0.544,0.0206,2183.823,2208.577
22.746,0.034,22.041,0.024,0.705,0.0416,2178.009,2235.419
21.616,0.003,21.062,0.018,0.554,0.0182,2167.305,2306.566
20.716,0.005,20.245,0.013,0.471,0.0139,2181.909,2373.238
22.359,0.024,21.707,0.031,0.652,0.0392,2176.657,2458.083
19.886,0.011,19.472,0.002,0.414,0.0112,2180.879,2451.667
21.454,0.005,20.926,0.012,0.528,0.013,2186.748,2542.361
20.787,0.004,20.25,0.001,0.537,0.0041,2163.6,2703.779
21.62,0.035,21.092,0.02,0.528,0.0403,2168.768,2707.74
21.673,0.019,21.114,0.007,0.559,0.0202,2185.412,2728.936
21.121,0.014,20.615,0.014,0.506,0.0198,2180.07,2740.471
21.816,0.026,21.247,0.014,0.569,0.0295,2187.515,2968.872
21.192,0.006,20.607,0.009,0.585,0.0108,2204.653,1995.596
20.055,0.01,19.593,0.015,0.462,0.018,2195.993,2037.07
19.235,0.007,18.754,0.004,0.481,0.0081,2196.883,2016.419
22.096,0.011,21.492,0.006,0.604,0.0125,2201.259,2069.05
21.34,0.005,20.761,0.004,0.579,0.0064,2198.429,2171.628
22.069,0.016,21.45,0.02,0.619,0.0256,2206.25,2171.973
21.522,0.01,20.947,0.014,0.575,0.0172,2207.896,2203.153
20.969,0.015,20.445,0.009,0.524,0.0175,2194.779,2309.97
20.541,0.009,20.097,0.005,0.444,0.0103,2212.081,2308.126
20.707,0.006,20.243,0.012,0.464,0.0134,2189.382,2356.908
22.667,0.005,21.959,0.019,0.708,0.0196,2212.692,2397.92
21.841,0.019,21.28,0.007,0.561,0.0202,2198.42,2451.246
22.014,0.007,21.423,0.01,0.591,0.0122,2199.04,2477.578
21.5,0.008,20.959,0.023,0.541,0.0244,2194.167,2505.611
21.108,0.011,20.622,0.014,0.486,0.0178,2202.917,2495.177
17.216,0.003,16.565,0.0034,0.651,0.0045,2201.421,2708.113
20.966,0.024,20.495,0.007,0.471,0.025,2209.781,2711.201
22.717,0.037,22.02,0.026,0.697,0.0452,2204.817,2797.968
19.609,0.006,19.187,0.006,0.422,0.0085,2197.75,2976.713
21.483,0.011,20.906,0.01,0.577,0.0149,2236.488,2267.376
20.064,0.005,19.635,0.018,0.429,0.0187,2228.096,2295.153
22.63,0.01,21.915,0.008,0.715,0.0128,2215.034,2310.318
20.026,0.006,19.615,0.003,0.411,0.0067,2232.17,2460.852
21.478,0.01,20.954,0.021,0.524,0.0233,2225.431,2473.314
21.049,0.016,20.571,0.012,0.478,0.02,2225.501,2680.594
22.606,0.008,21.936,0.002,0.67,0.0082,2234.02,2739.861
20.374,0.012,19.916,0.01,0.458,0.0156,2220.37,2801.383
22.527,0.026,21.854,0.025,0.673,0.0361,2224.033,2890.695
20.481,0.008,20.041,0.009,0.44,0.012,2235.639,2984.216
20.537,0.006,20.085,0.01,0.452,0.0117,2252.833,2076.547
22.01,0.005,21.424,0.015,0.586,0.0158,2259.37,2311.624
21.199,0.007,20.695,0.02,0.504,0.0212,2246.793,2440.472
21.809,0.02,21.241,0.013,0.568,0.0239,2261.571,2705.289
21.748,0.008,21.231,0.005,0.517,0.0094,2249.283,2734.106
20.303,0.013,19.872,0.011,0.431,0.017,2240.37,2789.585
21.831,0.02,21.255,0.025,0.576,0.032,2246.139,2822.002
22.574,0.011,21.893,0.016,0.681,0.0194,2239.699,2927.247
21.043,0.009,20.569,0.005,0.474,0.0103,2287.151,2078.114
22.507,0.009,21.857,0.029,0.65,0.0304,2270.507,2289.035
22.044,0.045,21.447,0.015,0.597,0.0474,2272.115,2299.641
20.842,0.003,20.307,0.017,0.535,0.0173,2264.648,2442.766
21.531,0.027,20.991,0.019,0.54,0.033,2277.548,2627.394
22.574,0.017,21.893,0.02,0.681,0.0262,2279.777,2793.258
21.849,0.013,21.295,0.001,0.554,0.013,2286.385,2825.18
21.947,0.037,21.371,0.015,0.576,0.0399,2281.362,2879.287
22.043,0.008,21.434,0.014,0.609,0.0161,2266.414,2946.339
20.277,0.004,19.845,0.006,0.432,0.0072,2269.47,2938.084
19.82,0.008,19.397,0.01,0.423,0.0128,2292.008,2045.38
22.001,0.011,21.402,0.009,0.599,0.0142,2290.188,2066.491
21.955,0.011,21.336,0.033,0.619,0.0348,2291.935,2208.749
22.413,0.01,21.741,0.028,0.672,0.0297,2306.312,2257.09
21.249,0.014,20.75,0.002,0.499,0.0141,2309.636,2419.964
22.561,0.014,21.904,0.042,0.657,0.0443,2296.052,2611.659
19.679,0.002,19.263,0.008,0.416,0.0082,2292.132,2639.145
22.477,0.027,21.808,0.023,0.669,0.0355,2295.669,2839.777
22.263,0.004,21.636,0.026,0.627,0.0263,2324.668,2012.244
22.314,0.028,21.649,0.012,0.665,0.0305,2324.555,2015.359
21.957,0.01,21.365,0.01,0.592,0.0141,2313.563,2088.278
22.714,0.021,22.032,0.025,0.682,0.0326,2329.866,2094.434
17.905,0.0041,17.283,0.0046,0.622,0.0062,2324.323,2308.068
22.317,0.025,21.69,0.022,0.627,0.0333,2325.099,2399.306
20.809,0.003,20.344,0.013,0.465,0.0133,2321.63,2431.572
19.839,0.005,19.418,0.007,0.421,0.0086,2314.246,2455.192
20.942,0.008,20.474,0.013,0.468,0.0153,2315.651,2502.782
21.127,0.007,20.634,0.003,0.493,0.0076,2313.665,2551.796
20.147,0.006,19.716,0.025,0.431,0.0257,2314.751,2755.694
22.0,0.007,21.432,0.007,0.568,0.0099,2325.559,2766.547
20.846,0.005,20.322,0.003,0.524,0.0058,2327.612,2782.656
19.837,0.005,19.42,0.005,0.417,0.0071,2345.551,1991.838
21.661,0.008,21.107,0.017,0.554,0.0188,2339.375,2256.473
18.821,0.004,18.24,0.005,0.581,0.0064,2340.766,2286.563
20.787,0.009,20.318,0.01,0.469,0.0135,2354.475,2263.522
22.568,0.025,21.904,0.015,0.664,0.0292,2357.524,2283.845
20.645,0.015,20.184,0.014,0.461,0.0205,2344.168,2294.674
22.485,0.017,21.829,0.025,0.656,0.0302,2342.422,2379.167
22.299,0.02,21.677,0.022,0.622,0.0297,2338.985,2412.444
19.954,0.01,19.541,0.004,0.413,0.0108,2352.365,2414.673
22.103,0.013,21.505,0.017,0.598,0.0214,2353.633,2451.121
22.358,0.032,21.718,0.022,0.64,0.0388,2348.703,2575.796
22.078,0.004,21.476,0.01,0.602,0.0108,2352.174,2595.625
19.657,0.013,19.248,0.003,0.409,0.0133,2338.927,2737.795
21.696,0.009,21.159,0.025,0.537,0.0266,2339.448,2782.607
21.696,0.016,21.151,0.005,0.545,0.0168,2346.643,2782.063
22.739,0.019,22.047,0.024,0.692,0.0306,2374.15,2015.434
21.246,0.012,20.748,0.003,0.498,0.0124,2366.333,2068.411
20.715,0.015,20.257,0.004,0.458,0.0155,2378.816,2096.07
17.867,0.004,17.249,0.0046,0.618,0.0061,2364.476,2139.774
22.334,0.011,21.705,0.02,0.629,0.0228,2372.68,2256.953
22.662,0.025,21.968,0.009,0.694,0.0266,2368.953,2278.194
21.897,0.009,21.318,0.012,0.579,0.015,2366.115,2522.587
21.332,0.012,20.832,0.01,0.5,0.0156,2371.817,2614.069
22.379,0.009,21.74,0.012,0.639,0.015,2381.049,2660.894
22.525,0.019,21.79,0.016,0.735,0.0248,2371.605,2690.053
21.306,0.008,20.807,0.005,0.499,0.0094,2371.798,2710.888
22.345,0.022,21.732,0.025,0.613,0.0333,2384.222,2734.324
21.325,0.006,20.814,0.007,0.511,0.0092,2377.734,2919.386
20.291,0.011,19.863,0.008,0.428,0.0136,2406.64,2067.977
16.988,0.0027,16.361,0.003,0.627,0.004,2408.793,2095.124
22.284,0.018,21.644,0.019,0.64,0.0262,2391.983,2107.028
19.918,0.012,19.505,0.009,0.413,0.015,2402.708,2107.293
21.937,0.017,21.347,0.014,0.59,0.022,2388.108,2155.493
22.155,0.029,21.556,0.014,0.599,0.0322,2401.943,2153.946
21.381,0.01,20.866,0.008,0.515,0.0128,2393.259,2220.589
17.711,0.0038,17.089,0.0042,0.622,0.0057,2406.885,2253.888
21.526,0.008,20.906,0.014,0.62,0.0161,2391.729,2274.071
21.484,0.006,20.956,0.014,0.528,0.0152,2393.074,2449.4
21.826,0.013,21.264,0.014,0.562,0.0191,2403.017,2584.063
21.857,0.009,21.313,0.009,0.544,0.0127,2412.825,2598.733
21.314,0.007,20.797,0.028,0.517,0.0289,2400.418,2638.384
21.32,0.011,20.817,0.01,0.503,0.0149,2401.364,2669.987
22.137,0.013,21.554,0.014,0.583,0.0191,2409.697,2714.225
21.608,0.012,21.081,0.017,0.527,0.0208,2411.215,2750.832
18.834,0.005,18.261,0.006,0.573,0.0078,2393.517,2795.018
20.139,0.008,19.717,0.007,0.422,0.0106,2402.233,2802.02
18.848,0.005,18.328,0.006,0.52,0.0078,2390.918,2863.359
21.722,0.017,21.161,0.007,0.561,0.0184,2397.944,2893.554
22.323,0.007,21.707,0.024,0.616,0.025,2426.135,1997.419
20.909,0.006,20.439,0.014,0.47,0.0152,2428.185,2159.739
21.169,0.012,20.685,0.015,0.484,0.0192,2436.996,2162.698
22.409,0.02,21.756,0.013,0.653,0.0239,2422.788,2224.753
20.164,0.01,19.738,0.004,0.426,0.0108,2415.723,2268.081
21.114,0.01,20.619,0.015,0.495,0.018,2417.472,2349.399
21.599,0.016,21.076,0.003,0.523,0.0163,2433.255,2556.935
21.142,0.013,20.658,0.01,0.484,0.0164,2433.931,2655.304
19.062,0.008,18.544,0.008,0.518,0.0113,2431.806,2705.808
21.877,0.015,21.289,0.012,0.588,0.0192,2427.23,2720.827
19.986,0.015,19.53,0.004,0.456,0.0155,2428.696,2900.684
22.518,0.027,21.869,0.028,0.649,0.0389,2433.179,2911.522
21.267,0.024,20.759,0.012,0.508,0.0268,2430.723,2961.511
20.783,0.009,20.335,0.008,0.448,0.012,2438.018,2252.535
22.342,0.008,21.709,0.023,0.633,0.0244,2461.318,2248.015
20.163,0.013,19.749,0.004,0.414,0.0136,2451.382,2279.079
21.489,0.006,20.976,0.019,0.513,0.0199,2456.533,2331.108
22.703,0.003,22.044,0.011,0.659,0.0114,2455.966,2339.304
20.396,0.006,19.961,0.004,0.435,0.0072,2457.487,2480.469
20.102,0.009,19.686,0.013,0.416,0.0158,2441.553,2605.304
20.358,0.003,19.94,0.002,0.418,0.0036,2449.191,2613.5
20.97,0.009,20.51,0.009,0.46,0.0127,2453.222,2674.32
21.953,0.017,21.387,0.013,0.566,0.0214,2442.739,2701.405
19.257,0.006,18.781,0.011,0.476,0.0125,2459.04,2718.152
22.206,0.015,21.584,0.021,0.622,0.0258,2451.735,2849.723
21.986,0.022,21.413,0.011,0.573,0.0246,2438.308,2873.371
20.176,0.009,19.751,0.007,0.425,0.0114,2456.644,2871.093
20.164,0.005,19.739,0.01,0.425,0.0112,2441.692,2924.896
20.278,0.021,19.811,0.009,0.467,0.0228,2481.96,2162.824
20.785,0.013,20.313,0.009,0.472,0.0158,2487.088,2146.393
20.537,0.007,20.101,0.005,0.436,0.0086,2485.777,2378.095
21.832,0.005,21.269,0.011,0.563,0.0121,2486.598,2431.695
22.095,0.017,21.499,0.012,0.596,0.0208,2484.314,2515.689
22.414,0.015,21.75,0.022,0.664,0.0266,2482.416,2674.446
19.769,0.019,19.365,0.012,0.404,0.0225,2469.264,2804.0
21.121,0.021,20.644,0.007,0.477,0.0221,2471.312,2827.329
21.001,0.006,20.521,0.013,0.48,0.0143,2465.76,2931.261
20.884,0.015,20.43,0.003,0.454,0.0153,2490.921,1988.09
20.494,0.009,20.052,0.008,0.442,0.012,2489.019,2086.951
22.473,0.015,21.809,0.012,0.664,0.0192,2501.9,2091.157
18.931,0.003,18.365,0.005,0.566,0.0058,2502.865,2258.311
21.462,0.012,20.913,0.008,0.549,0.0144,2498.377,2284.046
21.611,0.003,21.092,0.008,0.519,0.0085,2506.615,2328.21
19.981,0.003,19.563,0.003,0.418,0.0042,2491.415,2346.3
21.743,0.013,21.108,0.014,0.635,0.0191,2492.065,2390.66
22.673,0.021,21.988,0.026,0.685,0.0334,2510.474,2512.561
22.751,0.024,22.025,0.023,0.726,0.0332,2509.294,2513.583
22.354,0.018,21.713,0.015,0.641,0.0234,2498.926,2599.114
22.395,0.003,21.802,0.01,0.593,0.0104,2497.692,2620.526
21.1,0.014,20.617,0.011,0.483,0.0178,2504.607,2640.44
22.698,0.016,22.026,0.021,0.672,0.0264,2498.734,2712.074
20.735,0.009,20.288,0.008,0.447,0.012,2495.283,2783.675
22.374,0.011,21.723,0.005,0.651,0.0121,2509.256,2763.667
22.415,0.015,21.776,0.008,0.639,0.017,2492.08,2916.843
21.076,0.004,20.594,0.006,0.482,0.0072,2527.961,2073.384
21.39,0.01,20.875,0.013,0.515,0.0164,2523.664,2132.332
21.13,0.014,20.643,0.01,0.487,0.0172,2524.296,2424.947
20.439,0.007,19.96,0.008,0.479,0.0106,2529.094,2482.455
20.435,0.007,20.012,0.008,0.423,0.0106,2520.797,2557.371
21.586,0.014,21.047,0.026,0.539,0.0295,2537.49,2659.787
22.112,0.004,21.376,0.078,0.736,0.0781,2514.698,2736.171
19.096,0.005,18.581,0.003,0.515,0.0058,2529.656,2765.51
22.705,0.033,22.005,0.023,0.7,0.0402,2526.571,2860.251
22.081,0.013,21.485,0.01,0.596,0.0164,2551.854,2044.657
22.755,0.006,22.049,0.02,0.706,0.0209,2561.371,2050.316
22.158,0.005,21.531,0.016,0.627,0.0168,2562.326,2210.184
19.857,0.008,19.449,0.009,0.408,0.012,2556.053,2312.69
20.566,0.005,20.118,0.011,0.448,0.0121,2548.394,2388.127
19.193,0.006,18.707,0.003,0.486,0.0067,2551.653,2429.168
21.769,0.015,21.217,0.0,0.552,0.015,2561.334,2561.771
21.475,0.023,20.935,0.004,0.54,0.0233,2549.922,2600.52
20.71,0.004,20.237,0.015,0.473,0.0155,2546.751,2753.724
21.595,0.017,21.064,0.011,0.531,0.0202,2544.418,2791.569
19.943,0.009,19.52,0.018,0.423,0.0201,2557.543,2860.548
19.479,0.028,19.043,0.007,0.436,0.0289,2548.198,2884.511
21.628,0.011,21.074,0.006,0.554,0.0125,2550.364,2950.915
19.48,0.01,19.037,0.01,0.443,0.0141,2558.02,2981.397
21.629,0.01,21.079,0.025,0.55,0.0269,2574.802,2148.697
20.53,0.009,20.021,0.011,0.509,0.0142,2579.008,2142.37
22.346,0.016,21.697,0.03,0.649,0.034,2572.509,2194.529
22.03,0.015,21.445,0.009,0.585,0.0175,2566.773,2230.437
22.032,0.006,21.452,0.005,0.58,0.0078,2577.041,2232.54
20.087,0.005,19.665,0.002,0.422,0.0054,2582.684,2403.292
20.817,0.007,20.347,0.029,0.47,0.0298,2567.489,2567.427
21.483,0.014,20.97,0.008,0.513,0.0161,2577.001,2564.605
22.214,0.044,21.581,0.004,0.633,0.0442,2585.054,2606.395
21.879,0.012,21.307,0.007,0.572,0.0139,2572.048,2651.842
21.331,0.011,20.82,0.009,0.511,0.0142,2565.058,2678.229
19.257,0.03,18.813,0.006,0.444,0.0306,2587.755,2754.964
21.887,0.015,21.307,0.011,0.58,0.0186,2563.739,2766.27
22.37,0.006,21.733,0.045,0.637,0.0454,2585.983,2768.714
21.805,0.016,21.233,0.016,0.572,0.0226,2587.361,2850.478
22.778,0.051,22.097,0.026,0.681,0.0572,2573.329,2868.253
19.913,0.01,19.5,0.007,0.413,0.0122,2568.536,2969.892
21.92,0.012,21.341,0.016,0.579,0.02,2590.676,2003.089
22.136,0.015,21.547,0.012,0.589,0.0192,2605.562,2055.637
21.692,0.012,21.13,0.017,0.562,0.0208,2589.373,2192.199
19.386,0.005,18.954,0.002,0.432,0.0054,2592.978,2209.874
19.221,0.005,18.754,0.004,0.467,0.0064,2599.105,2248.503
22.574,0.021,21.884,0.009,0.69,0.0228,2612.864,2330.057
22.032,0.004,21.431,0.011,0.601,0.0117,2591.558,2356.364
22.364,0.014,21.719,0.008,0.645,0.0161,2591.278,2421.669
22.592,0.007,21.916,0.018,0.676,0.0193,2592.756,2432.203
22.513,0.02,21.844,0.013,0.669,0.0239,2598.772,2582.46
21.77,0.002,21.218,0.01,0.552,0.0102,2609.308,2659.592
20.275,0.004,19.849,0.008,0.426,0.0089,2592.641,2674.727
20.604,0.005,20.163,0.002,0.441,0.0054,2599.343,2680.722
21.991,0.011,21.425,0.023,0.566,0.0255,2593.005,2799.117
20.968,0.022,20.494,0.002,0.474,0.0221,2608.221,2803.182
20.511,0.005,20.058,0.013,0.453,0.0139,2611.474,2911.158
21.347,0.006,20.813,0.001,0.534,0.0061,2595.639,2955.774
21.576,0.02,21.018,0.007,0.558,0.0212,2624.042,2044.725
20.949,0.009,20.481,0.02,0.468,0.0219,2629.352,2046.763
21.551,0.023,21.014,0.015,0.537,0.0275,2617.845,2183.393
22.01,0.01,21.417,0.012,0.593,0.0156,2620.564,2176.92
21.823,0.007,21.268,0.025,0.555,0.026,2628.197,2212.868
22.713,0.019,22.018,0.018,0.695,0.0262,2618.933,2230.638
21.609,0.027,21.093,0.009,0.516,0.0285,2621.698,2265.918
22.405,0.008,21.779,0.015,0.626,0.017,2613.536,2361.458
21.402,0.007,20.892,0.008,0.51,0.0106,2632.85,2409.166
22.732,0.012,22.042,0.048,0.69,0.0495,2616.311,2455.577
20.56,0.009,20.108,0.009,0.452,0.0127,2617.002,2565.947
21.522,0.011,20.997,0.016,0.525,0.0194,2620.044,2778.255
20.937,0.014,20.47,0.008,0.467,0.0161,2629.023,2802.399
21.172,0.006,20.614,0.017,0.558,0.018,2637.589,2825.584
19.576,0.004,19.132,0.009,0.444,0.0098,2620.558,2875.583
20.406,0.007,19.969,0.002,0.437,0.0073,2654.616,2001.064
22.141,0.014,21.533,0.011,0.608,0.0178,2638.297,2079.97
21.983,0.009,21.405,0.011,0.578,0.0142,2653.536,2070.691
